com.samsung.shealth.activity.day_summary,6233003,3
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
3299,2109178,,0,2017-12-24 01:32:40.008,2017-12-23 02:00:00.411,-1,180000,0,2882.05,153.62997,d4a44356-3467-49fd-b921-d79d4ccacb88.extra_data.json,n2OTyB17mi,115698,com.sec.android.app.shealth,1993480,37440000,d4a44356-3467-49fd-b921-d79d4ccacb88,1513987200000,
6580,4082624,,0,2018-01-19 01:58:36.583,2018-01-18 02:00:51.822,-1,300000,0,5605.801,295.92993,b40fb328-46a4-4464-bae6-2760fae3afe8.extra_data.json,n2OTyB17mi,187162,com.sec.android.app.shealth,3895462,32760000,b40fb328-46a4-4464-bae6-2760fae3afe8,1516233600000,
1548,968009,,0,2017-06-16 01:15:32.138,2017-06-15 03:00:01.146,-1,60000,0,1341.7899,72.66001,cba1b7e8-4b11-4b88-80fd-8f4ec4b4b04d.extra_data.json,n2OTyB17mi,89600,com.sec.android.app.shealth,878409,35520000,cba1b7e8-4b11-4b88-80fd-8f4ec4b4b04d,1497484800000,
6240,3611671,,0,2018-07-03 01:52:23.081,2018-07-02 03:00:14.222,-1,300000,0,5081.1895,275.61005,0038be06-3f01-4c59-9dec-85a206595bb9.extra_data.json,n2OTyB17mi,134690,com.sec.android.app.shealth,3476981,37620000,0038be06-3f01-4c59-9dec-85a206595bb9,1530489600000,
11143,6514721,,0,2017-08-27 02:31:17.515,2017-08-26 03:01:09.273,-1,1924766,0,9413.532,498.63602,d57c3aca-30b0-4f2e-acdb-c9589cdff00e.extra_data.json,n2OTyB17mi,322512,com.sec.android.app.shealth,6192209,29760000,d57c3aca-30b0-4f2e-acdb-c9589cdff00e,1503705600000,
5823,3537175,,0,2017-09-06 01:34:00.025,2017-09-05 03:01:24.567,-1,180000,0,5257.6416,296.19,bd51b64a-d8a6-41ca-9fb1-63a82f2b37f8.extra_data.json,n2OTyB17mi,381118,com.sec.android.app.shealth,3156057,33780000,bd51b64a-d8a6-41ca-9fb1-63a82f2b37f8,1504569600000,
10078,6323525,,0,2016-11-01 00:22:51.376,2016-10-31 02:00:32.462,-1,240000,0,6813.3823,337.54987,87ab6133-b233-48e7-a70e-04ee111e9825.extra_data.json,f1/7zwjou1,196677,com.sec.android.app.shealth,6126848,22560000,87ab6133-b233-48e7-a70e-04ee111e9825,1477872000000,
4220,2562723,,0,2018-02-11 01:50:17.940,2018-02-10 02:00:01.905,-1,360000,0,3685.4502,194.11002,b6e291a7-c360-4164-83da-3a03502e9587.extra_data.json,n2OTyB17mi,129200,com.sec.android.app.shealth,2433523,35100000,b6e291a7-c360-4164-83da-3a03502e9587,1518220800000,
9228,5722611,,0,2017-02-21 02:27:38.693,2017-02-20 03:00:20.990,-1,600000,0,8289.811,456.17996,3d302ff8-ba16-433a-9c76-898c1794ec37.extra_data.json,n2OTyB17mi,511925,com.sec.android.app.shealth,5210686,27120000,3d302ff8-ba16-433a-9c76-898c1794ec37,1487548800000,
1575,982646,,0,2018-07-08 02:29:04.796,2018-07-07 03:00:33.436,-1,120000,0,1290.6898,70.420006,d9c3089e-f8bc-4fed-ae6e-bcb7f9cabaa3.extra_data.json,n2OTyB17mi,49273,com.sec.android.app.shealth,933373,38100000,d9c3089e-f8bc-4fed-ae6e-bcb7f9cabaa3,1530921600000,
2227,1440530,,0,2016-07-25 01:47:16.767,2016-07-24 03:39:07.075,-1,60000,0,1612.7672,78.11998,c0682849-98b5-429f-a863-dc68c211c134.extra_data.json,f1/7zwjou1,53200,com.sec.android.app.shealth,1387330,39600000,c0682849-98b5-429f-a863-dc68c211c134,1469318400000,
9205,5383071,,0,2018-01-07 00:29:58.729,2018-01-06 02:00:01.571,-1,1988238,0,9544.111,602.32275,9198c440-1c72-4ce1-96e4-8702bf2ab15a.extra_data.json,n2OTyB17mi,2516990,com.sec.android.app.shealth,2866081,33600000,9198c440-1c72-4ce1-96e4-8702bf2ab15a,1515196800000,
6821,4174239,,0,2016-10-12 02:40:11.866,2016-10-11 03:00:20.506,-1,180000,0,4700.244,237.58994,7bbba9c5-c131-48c4-bd41-dca423ab47fc.extra_data.json,f1/7zwjou1,192049,com.sec.android.app.shealth,3982190,22080000,7bbba9c5-c131-48c4-bd41-dca423ab47fc,1476144000000,
11495,7009958,,0,2018-05-24 01:46:42.033,2018-05-23 03:00:03.403,-1,938976,0,8956.266,480.9011,df9199b2-df2b-44ec-8d63-98c0226d8640.extra_data.json,n2OTyB17mi,56413,com.sec.android.app.shealth,6953545,22500000,df9199b2-df2b-44ec-8d63-98c0226d8640,1527033600000,
3881,2472215,,0,2017-03-11 02:24:27.435,2017-03-10 03:00:01.777,-1,60000,0,3321.821,179.08997,cd53afb5-b546-4596-90dd-25f3c83f4a07.extra_data.json,n2OTyB17mi,174400,com.sec.android.app.shealth,2297815,44520000,cd53afb5-b546-4596-90dd-25f3c83f4a07,1489104000000,
5008,3277951,,0,2016-08-15 01:39:38.209,2016-08-14 03:02:48.758,-1,60000,0,3535.3113,171.37999,4aae56de-f59e-40c0-896d-29fbd1dfef2d.extra_data.json,f1/7zwjou1,62189,com.sec.android.app.shealth,3215762,19860000,4aae56de-f59e-40c0-896d-29fbd1dfef2d,1471132800000,
4651,2884303,,0,2018-05-31 00:30:01.494,2018-05-30 03:01:07.196,-1,240000,0,4018.3198,216.48991,35294ec8-73b2-42ac-8233-39d5b25596f7.extra_data.json,n2OTyB17mi,193414,com.sec.android.app.shealth,2690889,19080000,35294ec8-73b2-42ac-8233-39d5b25596f7,1527638400000,
4058,2322968,,0,2018-01-07 22:52:13.258,2018-01-07 02:00:12.458,-1,731040,0,3496.429,187.38132,5f4041d5-300b-4943-8e5f-539c8b6d1dca.extra_data.json,n2OTyB17mi,126057,com.sec.android.app.shealth,2196911,34560000,5f4041d5-300b-4943-8e5f-539c8b6d1dca,1515283200000,
1356,855858,,0,2018-05-13 00:40:54.910,2018-05-12 03:00:01.296,-1,50025,0,1168.67,63.749992,800b1522-4525-4ffb-a4bd-aa7aa034ba05.extra_data.json,n2OTyB17mi,72800,com.sec.android.app.shealth,783058,34980000,800b1522-4525-4ffb-a4bd-aa7aa034ba05,1526083200000,
6987,4376037,,0,2017-07-07 02:35:00.023,2017-07-06 03:00:01.221,-1,893778,0,5555.053,304.7013,733a36d0-4e2a-407c-ae90-ec91fa7eb850.extra_data.json,n2OTyB17mi,171771,com.sec.android.app.shealth,4204266,23700000,733a36d0-4e2a-407c-ae90-ec91fa7eb850,1499299200000,
6459,4088022,,0,2016-11-16 23:24:00.675,2016-11-16 02:00:42.081,-1,180000,0,4367.6562,208.48993,1fd1f0c2-4952-4979-9094-31f9c2667281.extra_data.json,f1/7zwjou1,90554,com.sec.android.app.shealth,3997468,23040000,1fd1f0c2-4952-4979-9094-31f9c2667281,1479254400000,
7558,4655653,,0,2016-09-16 02:04:01.867,2016-09-15 03:00:09.593,-1,240000,0,5193.5874,255.19994,34709068-bc02-43d0-acbd-df39ab317ddf.extra_data.json,f1/7zwjou1,138964,com.sec.android.app.shealth,4516689,24000000,34709068-bc02-43d0-acbd-df39ab317ddf,1473897600000,
9953,5833354,,0,2018-04-10 03:15:02.886,2018-04-09 03:00:19.007,-1,300000,0,8125.8994,442.24988,d54bb465-2699-4120-942c-4403b524d7c8.extra_data.json,n2OTyB17mi,303264,com.sec.android.app.shealth,5530090,20580000,d54bb465-2699-4120-942c-4403b524d7c8,1523232000000,
7368,4430157,,0,2017-11-20 01:07:00.397,2017-11-19 02:00:50.213,-1,300000,0,6945.0093,385.8299,276d1a95-e56c-49a6-991b-4158f4f25bef.extra_data.json,n2OTyB17mi,503112,com.sec.android.app.shealth,3927045,29700000,276d1a95-e56c-49a6-991b-4158f4f25bef,1511049600000,
2694,1736769,,0,2018-07-06 01:54:55.465,2018-07-05 03:00:08.628,-1,60000,0,2315.7095,125.929985,554e05d0-5a55-4eeb-acb6-6b06e5873591.extra_data.json,n2OTyB17mi,87056,com.sec.android.app.shealth,1649713,37920000,554e05d0-5a55-4eeb-acb6-6b06e5873591,1530748800000,
9532,5682556,,0,2017-10-13 02:59:55.276,2017-10-12 03:00:08.741,-1,420000,0,8757.622,503.67984,1396a738-3a44-4592-9893-82c3aa2e68c2.extra_data.json,n2OTyB17mi,663652,com.sec.android.app.shealth,5018904,31320000,1396a738-3a44-4592-9893-82c3aa2e68c2,1507766400000,
4513,2862265,,0,2016-07-20 00:49:04.810,2016-07-19 03:03:39.739,-1,240000,0,3091.7107,153.63,7494f05c-166e-46c1-a54c-1c9483e57680.extra_data.json,f1/7zwjou1,97061,com.sec.android.app.shealth,2765204,33420000,7494f05c-166e-46c1-a54c-1c9483e57680,1468886400000,
7453,4839007,,0,2016-06-16 21:19:58.556,2016-06-16 21:19:58.556,-1,120000,0,5005.4106,248.07993,2e6859d6-ba9f-4583-beeb-4e99e7a703a8.extra_data.json,f1/7zwjou1,133852,com.sec.android.app.shealth,4705155,30360000,2e6859d6-ba9f-4583-beeb-4e99e7a703a8,1465603200000,
3519,2222345,,0,2018-05-06 23:58:07.606,2018-05-06 03:00:21.064,-1,180000,0,2881.6003,168.52997,abb48140-eaef-4c2d-bb3e-09f9d8017916.extra_data.json,n2OTyB17mi,117213,com.sec.android.app.shealth,2105132,24240000,abb48140-eaef-4c2d-bb3e-09f9d8017916,1525564800000,
8968,5287955,,0,2017-12-04 00:28:50.364,2017-12-03 02:01:08.970,-1,865584,0,7373.7095,387.26907,372a2ac5-5f8c-427c-a751-030e0fc1cc2b.extra_data.json,n2OTyB17mi,152183,com.sec.android.app.shealth,5135772,23520000,372a2ac5-5f8c-427c-a751-030e0fc1cc2b,1512259200000,
3160,1871160,,0,2017-08-22 02:27:10.595,2017-08-21 03:00:17.919,-1,120000,0,2866.18,163.62999,9c537460-7e9a-4743-8509-c22816993234.extra_data.json,n2OTyB17mi,238870,com.sec.android.app.shealth,1632290,32880000,9c537460-7e9a-4743-8509-c22816993234,1503273600000,
1256,803122,,0,2018-02-14 23:35:10.416,2018-02-14 02:00:00.799,-1,60000,0,1047.1301,55.010002,5a0ac14e-08bc-4c29-b9a9-afe690d3cfc4.extra_data.json,n2OTyB17mi,39162,com.sec.android.app.shealth,763960,35520000,5a0ac14e-08bc-4c29-b9a9-afe690d3cfc4,1518566400000,
1141,740593,,0,2018-01-13 00:13:45.169,2018-01-12 02:00:01.495,-1,60000,0,1023.25,52.539997,827968a1-7d3a-431e-9db6-94395cf1effd.extra_data.json,n2OTyB17mi,29175,com.sec.android.app.shealth,711418,34560000,827968a1-7d3a-431e-9db6-94395cf1effd,1515715200000,
8364,5214019,,0,2016-09-03 02:14:56.369,2016-09-02 03:00:37.738,-1,240000,0,5848.7207,296.44998,0a046583-f51a-40f0-ac63-851cfd116724.extra_data.json,f1/7zwjou1,285609,com.sec.android.app.shealth,4928410,24480000,0a046583-f51a-40f0-ac63-851cfd116724,1472774400000,
16857,9251199,,0,2017-03-22 01:43:21.132,2017-03-21 03:00:01.805,-1,2129663,0,15860.546,938.365,a528d33e-0523-4bad-9140-7423ac69d29b.extra_data.json,n2OTyB17mi,2864388,com.sec.android.app.shealth,6386811,33180000,a528d33e-0523-4bad-9140-7423ac69d29b,1490054400000,
2898,1791171,,0,2017-08-02 02:30:19.652,2017-08-01 03:00:01.912,-1,60000,0,2656.3699,145.10002,233d1e87-b34e-4895-9cb9-e1e648feebcc.extra_data.json,n2OTyB17mi,190007,com.sec.android.app.shealth,1601164,38460000,233d1e87-b34e-4895-9cb9-e1e648feebcc,1501545600000,
7359,4574264,,0,2016-08-19 03:26:27.137,2016-08-18 03:01:50.403,-1,300000,0,4940.736,239.80002,72c5647e-8546-42b5-b0bb-2b0902235805.extra_data.json,f1/7zwjou1,31341,com.sec.android.app.shealth,4542923,24900000,72c5647e-8546-42b5-b0bb-2b0902235805,1471478400000,
7981,4851366,,0,2017-05-19 02:59:37.680,2017-05-18 03:00:18.458,-1,180000,0,6998.7603,375.10986,5e1f7954-f16d-446a-892e-411ec5e9e2b9.extra_data.json,n2OTyB17mi,355285,com.sec.android.app.shealth,4496081,22320000,5e1f7954-f16d-446a-892e-411ec5e9e2b9,1495065600000,
19842,11094638,,0,2017-03-24 02:59:43.213,2017-03-23 03:00:00.414,-1,2448462,0,17575.463,1004.9679,eaee510f-5890-4844-9dc1-5f4276779b8f.extra_data.json,n2OTyB17mi,3019241,com.sec.android.app.shealth,8075397,30660000,eaee510f-5890-4844-9dc1-5f4276779b8f,1490227200000,
1439,930658,,0,2018-05-28 00:54:44.291,2018-05-27 03:00:00.547,-1,120000,0,1185.7402,65.23001,87e8c42a-f7fd-4b51-a342-7bb1d5049e41.extra_data.json,n2OTyB17mi,31199,com.sec.android.app.shealth,899459,35160000,87e8c42a-f7fd-4b51-a342-7bb1d5049e41,1527379200000,
20019,12321816,,0,2016-11-11 01:10:14.222,2016-11-10 02:00:36.181,-1,860933,0,13775.8545,649.9108,01a603d2-314e-4e12-845f-1a262d3d78d3.extra_data.json,f1/7zwjou1,125251,com.sec.android.app.shealth,12196565,22140000,01a603d2-314e-4e12-845f-1a262d3d78d3,1478736000000,
9611,5765685,,0,2016-09-23 01:49:59.384,2016-09-22 03:00:02.141,-1,480000,0,6975.9517,352.5699,1fa60d63-a7a7-4b20-a33a-d94b2ee2c7ac.extra_data.json,f1/7zwjou1,329978,com.sec.android.app.shealth,5435707,24600000,1fa60d63-a7a7-4b20-a33a-d94b2ee2c7ac,1474502400000,
2229,1442529,,0,2017-09-25 01:05:34.316,2017-09-24 03:01:12.131,-1,60000,0,1903.8102,96.75998,90af6ff4-9fec-41bf-938a-d6de327a00f2.extra_data.json,n2OTyB17mi,65977,com.sec.android.app.shealth,1376552,41040000,90af6ff4-9fec-41bf-938a-d6de327a00f2,1506211200000,
6822,4342422,,0,2016-08-13 02:55:54.733,2016-08-12 03:00:01.890,-1,240000,0,4617.2656,229.54002,e8a3fef5-8d61-45b6-ace0-e252a498acad.extra_data.json,f1/7zwjou1,140060,com.sec.android.app.shealth,4202362,23340000,e8a3fef5-8d61-45b6-ace0-e252a498acad,1470960000000,
5906,3574144,,0,2017-05-06 02:27:38.231,2017-05-05 03:00:18.913,-1,300000,0,4912.3306,256.13998,94f77dbf-98c4-4c83-8786-9a34709f788f.extra_data.json,n2OTyB17mi,177050,com.sec.android.app.shealth,3397094,22680000,94f77dbf-98c4-4c83-8786-9a34709f788f,1493942400000,
847,544233,,0,2018-06-25 02:34:04.700,2018-06-24 03:00:01.863,-1,60000,0,689.2899,35.719997,2178cf9f-882b-48e7-a1e6-41d227cfe348.extra_data.json,n2OTyB17mi,18000,com.sec.android.app.shealth,526233,41040000,2178cf9f-882b-48e7-a1e6-41d227cfe348,1529798400000,
10261,6400070,,0,2016-09-17 02:28:54.243,2016-09-16 03:00:37.434,-1,180000,0,7216.1904,373.0696,5f710e84-05a7-4eee-a046-04dcb902f4af.extra_data.json,f1/7zwjou1,412752,com.sec.android.app.shealth,5987318,23160000,5f710e84-05a7-4eee-a046-04dcb902f4af,1473984000000,
7804,4523990,,0,2017-04-12 02:12:03.595,2017-04-11 03:00:01.485,-1,300000,0,6967.7993,398.77,b2161d5d-11d7-49c0-a358-f972f73cac27.extra_data.json,n2OTyB17mi,516168,com.sec.android.app.shealth,4007822,23040000,b2161d5d-11d7-49c0-a358-f972f73cac27,1491868800000,
4625,2799801,,0,2018-07-10 02:38:12.362,2018-07-09 03:01:02.661,-1,240000,0,3706.0396,196.56993,4084269e-9cc0-4509-a1b8-c5b3e1196b7f.extra_data.json,n2OTyB17mi,64402,com.sec.android.app.shealth,2735399,21540000,4084269e-9cc0-4509-a1b8-c5b3e1196b7f,1531094400000,
0,0,,0,2017-01-09 20:08:04.159,2017-01-09 20:08:04.159,-1,0,0,0.0,0.0,ab05811c-9330-470e-91ab-0c08dac19ab4.extra_data.json,n2OTyB17mi,0,com.sec.android.app.shealth,0,-1,ab05811c-9330-470e-91ab-0c08dac19ab4,1482796800000,
5818,3457861,,0,2017-06-07 23:20:32.928,2017-06-07 03:00:12.063,-1,300000,0,4748.861,248.98996,9bf513fe-0fd7-4364-a9e1-47ef21fefc9c.extra_data.json,n2OTyB17mi,130328,com.sec.android.app.shealth,3327533,23220000,9bf513fe-0fd7-4364-a9e1-47ef21fefc9c,1496793600000,
9837,6074129,,0,2016-11-09 00:49:52.501,2016-11-08 02:02:36.395,-1,644829,0,6824.005,332.6837,2e9fca9b-b419-4e1d-acdc-bab0a278b565.extra_data.json,f1/7zwjou1,94084,com.sec.android.app.shealth,5980045,22260000,2e9fca9b-b419-4e1d-acdc-bab0a278b565,1478563200000,
9171,5505109,,0,2018-06-28 02:53:54.325,2018-06-27 03:00:32.284,-1,840000,0,7273.3384,390.03006,4e410976-d50a-4eb1-85bd-ffc6bd04958f.extra_data.json,n2OTyB17mi,98500,com.sec.android.app.shealth,5406609,21540000,4e410976-d50a-4eb1-85bd-ffc6bd04958f,1530057600000,
5648,3357193,,0,2018-01-18 01:30:53.979,2018-01-17 02:01:06.803,-1,300000,0,4927.66,271.22995,812ee125-b2e6-4b75-af08-b92d754be1dd.extra_data.json,n2OTyB17mi,328777,com.sec.android.app.shealth,3028416,22620000,812ee125-b2e6-4b75-af08-b92d754be1dd,1516147200000,
1503,964568,,0,2017-05-14 23:56:06.151,2017-05-14 03:00:19.268,-1,60000,0,1300.4,66.30999,611513f7-de12-44e6-868a-619da037b4ba.extra_data.json,n2OTyB17mi,44796,com.sec.android.app.shealth,919772,34500000,611513f7-de12-44e6-868a-619da037b4ba,1494720000000,
2072,1332848,,0,2017-04-23 02:21:53.954,2017-04-22 03:00:00.420,-1,60000,0,1844.5503,94.30001,ff7cfb29-287a-4c8e-9a06-12eabe1465e6.extra_data.json,n2OTyB17mi,55013,com.sec.android.app.shealth,1277835,25560000,ff7cfb29-287a-4c8e-9a06-12eabe1465e6,1492819200000,
12016,7344795,,0,2017-05-12 02:52:01.521,2017-05-11 03:00:00.859,-1,693203,0,9938.9375,533.976,4385ac6f-6fa9-4b24-b66f-1c5c82f9a5c5.extra_data.json,n2OTyB17mi,339687,com.sec.android.app.shealth,7005108,23340000,4385ac6f-6fa9-4b24-b66f-1c5c82f9a5c5,1494460800000,
5487,3448314,,0,2018-01-28 00:43:35.017,2018-01-27 02:00:00.590,-1,180000,0,4620.929,235.99997,b454f2f5-28bc-46a8-a7f0-79d378dd16c0.extra_data.json,n2OTyB17mi,101934,com.sec.android.app.shealth,3346380,38280000,b454f2f5-28bc-46a8-a7f0-79d378dd16c0,1517011200000,
6366,3905227,,0,2017-03-10 02:53:02.644,2017-03-09 03:00:01.498,-1,120000,0,5623.77,307.03992,ae42a76e-9e22-4675-8374-dbdc2a311740.extra_data.json,n2OTyB17mi,326382,com.sec.android.app.shealth,3578845,32400000,ae42a76e-9e22-4675-8374-dbdc2a311740,1489017600000,
8060,4971078,,0,2016-06-16 21:19:54.301,2016-06-16 21:19:54.301,-1,240000,0,5559.244,282.6599,661bbf36-56d4-4169-a84f-341ad736b8ef.extra_data.json,f1/7zwjou1,199838,com.sec.android.app.shealth,4771240,23040000,661bbf36-56d4-4169-a84f-341ad736b8ef,1464825600000,
677,442481,,0,2018-05-02 01:41:10.776,2018-05-01 03:00:01.485,-1,40419,0,528.95996,28.689999,4488aa13-efce-478c-a1a3-d1a5b0ea8930.extra_data.json,n2OTyB17mi,13600,com.sec.android.app.shealth,428881,29940000,4488aa13-efce-478c-a1a3-d1a5b0ea8930,1525132800000,
4574,2841865,,0,2018-03-31 01:09:19.370,2018-03-30 03:00:01.804,-1,180000,0,3900.0496,210.34991,28f8056c-724e-4912-a4a7-9d6ce7190409.extra_data.json,n2OTyB17mi,189425,com.sec.android.app.shealth,2652440,33840000,28f8056c-724e-4912-a4a7-9d6ce7190409,1522368000000,
12444,7760318,,0,2016-08-10 01:05:36.430,2016-08-09 03:02:28.272,-1,360000,0,8081.372,396.16986,b11a1117-a3be-46bf-82f4-85fb0b7882a5.extra_data.json,f1/7zwjou1,41112,com.sec.android.app.shealth,7719206,22800000,b11a1117-a3be-46bf-82f4-85fb0b7882a5,1470700800000,
8668,5569794,,0,2016-10-11 01:29:32.061,2016-10-10 03:00:23.098,-1,926111,0,5734.1436,279.80634,659bdd0c-a4c5-44ce-9953-f501a4c4d781.extra_data.json,f1/7zwjou1,74347,com.sec.android.app.shealth,5495447,23580000,659bdd0c-a4c5-44ce-9953-f501a4c4d781,1476057600000,
661,407245,,0,2017-11-27 00:37:36.530,2017-11-26 02:00:23.427,-1,45888,0,593.37,32.71,5270acaf-14fc-4986-9ec9-d35812d0fe27.extra_data.json,n2OTyB17mi,50400,com.sec.android.app.shealth,356845,42120000,5270acaf-14fc-4986-9ec9-d35812d0fe27,1511654400000,
6836,4005004,,0,2017-08-31 01:42:22.367,2017-08-30 03:00:01.817,-1,240000,0,6275.1494,360.2199,9d990826-bd7a-4b6e-90d6-ae87b826dfb7.extra_data.json,n2OTyB17mi,495382,com.sec.android.app.shealth,3509622,20940000,9d990826-bd7a-4b6e-90d6-ae87b826dfb7,1504051200000,
0,0,,0,2017-01-09 20:08:03.152,2017-01-09 20:08:03.152,-1,0,0,0.0,0.0,7c2b46d4-2edd-44e3-83be-c4c7478d6383.extra_data.json,n2OTyB17mi,0,com.sec.android.app.shealth,0,-1,7c2b46d4-2edd-44e3-83be-c4c7478d6383,1481760000000,
1635,1052213,,0,2016-11-07 01:03:54.056,2016-11-06 02:01:41.860,-1,60000,0,1118.7388,54.850002,d4c45eff-cae7-4f1d-8d56-067d31e3609d.extra_data.json,f1/7zwjou1,33670,com.sec.android.app.shealth,1018543,33300000,d4c45eff-cae7-4f1d-8d56-067d31e3609d,1478390400000,
4431,2705260,,0,2018-06-09 00:34:46.461,2018-06-08 03:00:14.837,-1,240000,0,3690.1401,196.92996,7b042a7d-57eb-4829-89dd-7bd3f6985567.extra_data.json,n2OTyB17mi,133593,com.sec.android.app.shealth,2571667,29640000,7b042a7d-57eb-4829-89dd-7bd3f6985567,1528416000000,
6080,3871390,,0,2016-08-09 00:46:42.374,2016-08-08 03:00:00.595,-1,300000,0,4040.0234,199.06999,1f8ab70c-4ccb-4db3-9e86-d2e313fb3b6c.extra_data.json,f1/7zwjou1,107440,com.sec.android.app.shealth,3763950,22980000,1f8ab70c-4ccb-4db3-9e86-d2e313fb3b6c,1470614400000,
9779,5628269,,0,2017-12-07 00:25:49.090,2017-12-06 02:00:10.612,-1,480000,0,8158.9595,440.75998,c35ed2f4-8c91-48de-ac6e-259aff828ec3.extra_data.json,n2OTyB17mi,302626,com.sec.android.app.shealth,5325643,21360000,c35ed2f4-8c91-48de-ac6e-259aff828ec3,1512518400000,
2787,1817522,,0,2016-07-30 03:27:39.439,2016-07-29 03:02:59.262,60,60000,48,1903.8298,97.19999,56168093-bdf5-4724-b3bb-60794e30c89f.extra_data.json,f1/7zwjou1,47031,com.sec.android.app.shealth,1770491,39360000,56168093-bdf5-4724-b3bb-60794e30c89f,1469750400000,
0,0,,0,2017-01-09 20:08:04.651,2017-01-09 20:08:04.651,-1,0,0,0.0,0.0,6445a5fc-360c-43f1-bd1f-7d1fcb6ac933.extra_data.json,n2OTyB17mi,0,com.sec.android.app.shealth,0,-1,6445a5fc-360c-43f1-bd1f-7d1fcb6ac933,1483401600000,
5064,3149264,,0,2017-11-30 02:00:00.995,2017-11-29 02:00:02.320,-1,240000,0,4394.47,237.92998,239ba591-d65e-49f1-9a62-5257d031a8d5.extra_data.json,n2OTyB17mi,216580,com.sec.android.app.shealth,2932684,29880000,239ba591-d65e-49f1-9a62-5257d031a8d5,1511913600000,
14925,9433249,,0,2018-02-16 23:58:34.095,2018-02-16 02:01:02.672,-1,1323645,0,11625.749,615.79144,378cc22f-a7db-438d-8191-4d3c5960e5c1.extra_data.json,n2OTyB17mi,100864,com.sec.android.app.shealth,9332385,30000000,378cc22f-a7db-438d-8191-4d3c5960e5c1,1518739200000,
7431,4729636,,0,2016-09-13 01:07:37.025,2016-09-12 03:00:14.281,-1,240000,0,4900.052,235.65996,1f15cedf-c73b-4ee0-868a-19ce111012c7.extra_data.json,f1/7zwjou1,72374,com.sec.android.app.shealth,4657262,23280000,1f15cedf-c73b-4ee0-868a-19ce111012c7,1473638400000,
3708,2327685,,0,2017-10-29 01:55:01.058,2017-10-28 02:00:00.875,-1,180000,0,3019.3691,164.08997,2ece7d4b-89da-442b-be1b-c840cece087d.extra_data.json,n2OTyB17mi,80108,com.sec.android.app.shealth,2247577,34980000,2ece7d4b-89da-442b-be1b-c840cece087d,1509148800000,
8405,5135467,,0,2018-06-12 01:15:06.509,2018-06-11 03:02:08.132,-1,360000,0,6861.62,367.51,0a72dbe8-fb73-4243-bbdc-24d8f77787e6.extra_data.json,n2OTyB17mi,193097,com.sec.android.app.shealth,4942370,22440000,0a72dbe8-fb73-4243-bbdc-24d8f77787e6,1528675200000,
14879,9421817,,0,2016-10-07 02:10:22.540,2016-10-06 03:00:54.154,-1,3184022,0,10516.047,521.65576,e194dcfb-97fa-4450-8d22-c31c85cd5d51.extra_data.json,f1/7zwjou1,263751,com.sec.android.app.shealth,9158066,22080000,e194dcfb-97fa-4450-8d22-c31c85cd5d51,1475712000000,
6201,3926135,,0,2018-02-06 00:17:22.360,2018-02-05 02:00:15.427,-1,674802,0,5637.4775,301.49667,d0f317a3-20b6-4a27-8412-338c7cf6ce6e.extra_data.json,n2OTyB17mi,157145,com.sec.android.app.shealth,3768990,38760000,d0f317a3-20b6-4a27-8412-338c7cf6ce6e,1517788800000,
8115,4877665,,0,2017-07-12 02:46:07.366,2017-07-11 03:01:21.291,-1,678547,0,6916.112,372.30472,7c62e55d-4a3c-4b92-ade8-2b35c775ade1.extra_data.json,n2OTyB17mi,303261,com.sec.android.app.shealth,4574404,23280000,7c62e55d-4a3c-4b92-ade8-2b35c775ade1,1499731200000,
7852,4751572,,0,2017-06-15 02:58:17.110,2017-06-14 03:00:51.895,-1,939717,0,6804.736,371.39706,4a2c8e89-796b-4980-a1c3-272cc3a89bee.extra_data.json,n2OTyB17mi,315218,com.sec.android.app.shealth,4436354,20820000,4a2c8e89-796b-4980-a1c3-272cc3a89bee,1497398400000,
8165,4756000,,0,2017-12-08 01:49:03.600,2017-12-07 02:00:40.563,-1,240000,0,8022.952,476.00992,16108fa4-3d05-457b-9fc2-98b68032c1c5.extra_data.json,n2OTyB17mi,911969,com.sec.android.app.shealth,3844031,30960000,16108fa4-3d05-457b-9fc2-98b68032c1c5,1512604800000,
7488,4685176,,0,2017-02-18 01:36:22.311,2017-02-17 02:00:04.431,-1,300000,0,6486.4307,355.5099,21df3712-597b-4b00-8425-28d19e70b827.extra_data.json,n2OTyB17mi,308641,com.sec.android.app.shealth,4376535,36360000,21df3712-597b-4b00-8425-28d19e70b827,1487289600000,
3167,2070817,,0,2017-07-22 01:06:39.382,2017-07-21 03:00:17.855,-1,60000,0,2636.16,131.15,d0dc4150-2bc5-4fcb-9233-4a707943935f.extra_data.json,n2OTyB17mi,49200,com.sec.android.app.shealth,2021617,20160000,d0dc4150-2bc5-4fcb-9233-4a707943935f,1500595200000,
8213,4930333,,0,2017-10-24 00:32:54.362,2017-10-23 02:00:01.569,-1,300000,0,6873.549,367.22998,9c921ddb-e1f2-4b50-8d10-8aee3a5a30bf.extra_data.json,n2OTyB17mi,231152,com.sec.android.app.shealth,4699181,21300000,9c921ddb-e1f2-4b50-8d10-8aee3a5a30bf,1508716800000,
