com.samsung.health.food_intake,6233003,4
start_time,amount,custom,update_time,create_time,meal_type,name,unit,calorie,time_offset,deviceuuid,comment,pkg_name,datauuid,food_info_id
2023-09-19 16:33:41.457,200.0,,2023-09-19 17:39:11.510,2023-09-19 17:39:11.510,100002,Carne de Panela,120002,350.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,917ef78b-52ff-4c00-aec6-c5d8f88af830,b4776dc3-07b2-4a60-93a2-8ee079d4638f,
2023-09-29 20:14:42.218,66.0,,2023-09-29 20:16:17.591,2023-09-29 20:16:17.591,100005,Clara de Ovo Pasteurizada Resfriada(Naturovos),120002,28.38,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,88d4a33b-b7ae-4d14-b2e9-043659b45e2b,52652f30-665c-4283-a2d2-d3386b6b0f14,
2023-09-22 19:43:02.452,75.0,,2023-09-22 20:08:32.809,2023-09-22 20:08:32.809,100005,Clara de Ovo Pasteurizada Resfriada(Naturovos),120002,32.25,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,1cff52d8-fdf9-43d9-83bf-dace886edf84,52652f30-665c-4283-a2d2-d3386b6b0f14,
2023-09-28 00:47:47.220,300.0,,2023-09-28 00:52:02.222,2023-09-28 00:52:02.222,100003,Hambúrguer de Carne Bovina(Friboi),120002,633.75,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,bf8ef2dd-ce67-4431-af3a-b337cde79d4b,9cda232c-8d34-447e-9ea4-cdc70154fbf0,
2023-10-03 19:20:10.994,20.0,,2023-10-03 20:08:30.847,2023-10-03 20:08:30.847,100005,Whey Protein 80% Concentrado(Growth Supplements),120002,81.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,fb80e019-1cca-40e2-91b0-0c12840a17ee,e9088c4b-6924-4888-abf9-3518230ae814,
2023-10-03 12:06:15.553,1.1,,2023-10-03 12:45:12.059,2023-10-03 12:45:12.059,100001,Aveia em Flocos Finos(Tutti Giorni),120001,115.5,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,cd28c884-e097-49be-bb91-ca8afc56f7c7,853f3365-cf2f-4b8e-af88-23aa401f1e0e,
2023-10-04 12:55:24.942,1.8,,2023-10-04 13:56:59.900,2023-10-04 13:56:59.900,100001,Leite desnatado Santa Clara,120001,111.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,33d96ca3-f506-4dfe-9a6e-fb3ac4095e81,52939783-2529-4ed0-b46c-87525316a5c3,
2023-09-26 21:22:18.695,12.0,,2023-09-27 00:11:56.715,2023-09-27 00:11:56.715,100006,Mel,120002,36.57143,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,0f6f448e-6b47-4731-be79-35192647570d,746a0a33-d507-4776-a4ea-8272883641a5,
2023-10-05 16:21:31.869,100.0,,2023-10-05 16:30:36.113,2023-10-05 16:30:36.113,100002,Feijão Preto Cozido,120002,132.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,58e2373a-7664-480b-84b7-79c8538209b3,5d82ab8d-f0a3-4e1e-b88e-c4fea3300b84,
2023-09-21 23:11:17.034,2.0,,2023-09-21 23:16:18.539,2023-09-21 23:16:18.539,100003,Ovo,120001,148.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,6d5df282-3682-4fc5-ba9b-b6ef84fd00d7,28324640-55f2-4b19-87aa-5378f9365b7e,
2023-10-03 12:06:15.553,1.5,,2023-10-03 12:45:12.059,2023-10-03 12:45:12.059,100001,Bergamota,120001,63.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,571679b7-b926-4b71-a711-b2f18fbc7803,71e42b0c-d2fa-44ad-b058-822e6c872767,
2023-09-19 16:33:41.457,1.0,,2023-09-19 17:39:11.510,2023-09-19 17:39:11.510,100002,Stikadinho(Neugebauer),120001,64.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,f1366a6d-10f9-48ab-bc70-548f05c79207,ad771140-efa0-4276-bd4a-6838ad97c016,
2023-09-22 19:43:02.452,1.0,,2023-09-22 20:08:32.809,2023-09-22 20:08:32.809,100005,Ovo,120001,74.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,96ea6a4d-7541-445b-b47d-30affaef2f2c,28324640-55f2-4b19-87aa-5378f9365b7e,
2023-10-04 23:06:56.802,300.0,,2023-10-04 23:12:06.034,2023-10-04 23:12:06.034,100003,Hambúrguer Bovino(Lafit),120002,537.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,05ca5615-abcf-4a43-b128-7daac6d37d77,e12df6fb-e11a-4555-bdd5-8999a2d0e38e,
2023-09-25 19:17:38.128,20.0,,2023-09-25 19:31:57.175,2023-09-25 19:31:57.175,100005,Whey Protein 80% Concentrado(Growth Supplements),120002,81.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,ef38e2bd-d385-452e-b01e-fb7bf23a84b1,e9088c4b-6924-4888-abf9-3518230ae814,
2023-09-26 21:22:18.695,50.0,,2023-09-26 21:33:45.587,2023-09-26 21:33:45.587,100006,Hiper Mass Sabor Chocolate(Growth Supplements),120002,192.05882,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,268f0658-fe79-4768-a468-e7841457f023,5f083f92-755e-4c41-a67a-aaf1b7e680e7,
2023-10-05 11:49:33.056,2.2,,2023-10-05 13:06:04.665,2023-10-05 12:21:06.338,100001,Leite desnatado Santa Clara,120001,136.4,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,c8487157-9a16-4390-addb-9b8b7203e301,52939783-2529-4ed0-b46c-87525316a5c3,
2023-09-23 01:29:04.891,1.0,,2023-09-23 02:03:18.055,2023-09-23 02:03:18.055,100003,Maionese Caseira,120001,171.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,fc66b857-61ac-49ec-932f-2b1776c97276,bb521cf7-763f-42d5-8eec-32770a2238b4,
2023-09-27 15:25:20.028,50.0,,2023-09-27 15:42:48.050,2023-09-27 15:42:48.050,100002,Beterraba Cozida,120002,22.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,2179551a-eab6-4448-844f-b7a32505c30f,1804f321-10b6-4c47-bc38-d49d8bf0cbf6,
2018-11-07 21:00:00.000,1.0,,2018-11-07 21:00:16.821,2018-11-07 21:00:16.821,100003,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,0faa0963-de98-4be4-a3d8-5d79cb73e856,meal_auto_filled,
2023-09-18 18:59:49.615,6.0,,2023-09-18 19:38:43.677,2023-09-18 19:38:43.677,100005,Mel,120002,18.285715,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,592aab34-b2d5-42cd-b426-078ef94bb5fa,746a0a33-d507-4776-a4ea-8272883641a5,
2023-10-04 23:06:56.802,2.0,,2023-10-04 23:12:06.034,2023-10-04 23:12:06.034,100003,Pão de Brioche Para Hambúrguer(Casa Victoriana),120001,360.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,abebc7dd-6289-48c5-8868-e2db9ad5efdd,fb446a69-67c3-4904-a5dd-a3251b0e65db,
2023-09-19 00:24:49.486,1.0,,2023-09-19 00:29:00.230,2023-09-19 00:29:00.230,100003,Stikadinho(Neugebauer),120001,64.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,e08f5ef1-466d-4c8d-a594-7701cb1a027d,ad771140-efa0-4276-bd4a-6838ad97c016,
2023-09-20 15:36:09.572,40.0,,2023-09-20 15:49:11.937,2023-09-20 15:49:11.937,100002,Tomates,120002,7.1544714,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,65825e86-8d34-4f11-be17-224a174a1414,45c22f3c-3efa-4666-a695-624cbff0b07f,
2023-09-29 16:23:23.014,50.0,,2023-09-29 17:15:00.053,2023-09-29 17:15:00.053,100002,Brócolis Cozido,120002,11.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,7da5e91a-0541-4d87-8c6c-9d8455525a76,ff484df2-ba5f-44e3-bc01-7e4d8fcb1ca4,
2023-09-27 18:28:07.562,20.0,,2023-09-27 18:47:20.907,2023-09-27 18:47:20.907,100005,Whey Protein 80% Concentrado(Growth Supplements),120002,81.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,2b2da180-fe28-43ba-a4ba-de0008c9eacf,e9088c4b-6924-4888-abf9-3518230ae814,
2018-10-19 12:00:00.000,,,2018-10-19 12:00:32.975,2018-10-19 12:00:32.975,100001,,,1093.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,cc4c4e63-f578-4051-b254-24851b4c3fd7,meal_auto_filled,
2023-09-21 01:03:00.000,1.0,,2023-09-21 03:10:49.320,2023-09-21 03:10:49.320,100003,Pizza de Chocolate,120001,234.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,77001f0a-bdfb-460f-86aa-53852a3ffd09,ed10ed9c-7ab0-4732-a73a-9308ab22c07e,
2023-10-01 12:16:24.928,25.0,,2023-10-01 22:14:05.886,2023-10-01 22:14:05.886,100001,Café Solúvel em Pó(Café Iguaçu),120001,0.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,1bc1fc01-3da9-4810-aced-34d71f220b3e,c78ef3d9-a478-40ea-a580-ebd617aac9b5,
2023-09-27 15:25:20.028,50.0,,2023-09-27 15:42:48.050,2023-09-27 15:42:48.050,100002,Cenouras,120002,20.5,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,a224bb7f-deef-40da-9d8f-53dc8944281a,7cd741dc-2c98-4513-a7cf-5a81b0b32754,
2018-09-20 18:00:00.000,0.8,,2018-09-20 21:40:45.364,2018-09-20 21:40:45.364,100005,Pizza de Frango com Catupiry,120001,204.8,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,f061dc55-c573-454b-8e20-8eabccf21056,b9ea2c60-bb18-4df3-b2b6-a2647e14e597,
2023-09-22 19:43:02.452,67.0,,2023-09-22 20:08:32.809,2023-09-22 20:08:32.809,100005,Pão Australiano Integral(Wickbold),120002,175.54,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,5aaed1b3-0d6a-4118-930d-37f3309753d2,7dc0ec53-2ebe-406f-802f-e49963d6586c,
2023-09-26 18:38:14.110,1.3,,2023-09-26 18:59:42.727,2023-09-26 18:59:42.727,100005,Banana Prata,120001,75.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,579a5241-a6fb-400b-bcba-fe9f4c10cd3d,ce9df0a2-a045-4f63-a73a-b4c17b595ca5,
2023-09-29 12:48:23.234,25.0,,2023-09-29 12:49:24.848,2023-09-29 12:49:24.848,100001,Café Solúvel em Pó(Café Iguaçu),120001,0.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,8f905712-4529-48ab-bc75-40ff23390b46,c78ef3d9-a478-40ea-a580-ebd617aac9b5,
2023-09-26 12:33:33.301,1.3,,2023-09-26 13:19:32.190,2023-09-26 13:19:32.190,100001,Banana Prata,120001,75.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,069f9896-6f5e-4f5a-8004-490bbadf7330,ce9df0a2-a045-4f63-a73a-b4c17b595ca5,
2023-09-22 14:29:12.145,0.4,,2023-09-22 14:29:50.401,2023-09-22 14:29:50.401,100004,damasco mercatto,120001,52.8,UTC-0300,yfgkJHa6g4,,com.sec.android.app.shealth,76694db1-ffd3-4448-ac87-547e8195154c,c236138c-f8e1-4134-b5f0-797939b89bf1,
2018-09-21 16:00:00.000,115.0,,2018-09-22 12:47:19.936,2018-09-22 12:47:19.936,100002,Macarrão,120002,180.7143,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,128b8575-7251-40bf-9d20-1970fadc1505,5c6cd7a7-db8f-41c8-92a1-a70bb3bfd554,
2023-09-27 01:20:42.670,1.0,,2023-09-27 01:22:23.162,2023-09-27 01:22:23.162,100003,Hambúrguer de Carne Bovina(Sadia),120001,142.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,30022f89-c5f7-480b-b3bf-f03be62e99f5,c178d048-39a9-4e4f-9dfe-aa3ced386111,
2023-10-01 01:00:00.000,150.0,,2023-10-01 18:32:56.686,2023-10-01 18:32:56.686,100003,Arroz Branco (Cozido),120002,192.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,a5d0871c-f26a-40f0-8dbb-0b0bd7591cc9,4841ee55-dc4d-4e64-a7d9-8ff62941ff25,
2023-09-18 21:23:48.804,1.0,,2023-09-18 21:24:20.046,2023-09-18 21:24:20.046,100006,Protein Bar Churros(Growth Supplements),120001,99.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,b572381e-56a7-4045-80fb-00f9215d4e33,ea5a92f5-ffc0-46ad-8188-0304873898ba,
2023-09-29 12:48:23.234,2.2,,2023-09-29 12:49:24.848,2023-09-29 12:49:24.848,100001,Leite desnatado Santa Clara,120001,142.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,e45c854c-5615-4cf8-9ab0-77bf8260b848,52939783-2529-4ed0-b46c-87525316a5c3,
2018-11-09 21:00:00.000,1.0,,2018-11-09 21:00:41.630,2018-11-09 21:00:41.630,100003,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,803f28b9-fbb1-4f98-86b6-b57939beb969,meal_auto_filled,
2023-09-20 12:04:22.033,1.0,,2023-09-20 13:25:43.454,2023-09-20 13:25:43.454,100001,Queijo tipo Grana Ralado(Gran Formaggio),120001,50.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,86eef465-724d-47a1-80dc-5f9a1d497b68,56bcf47e-84bc-4d48-8192-5156372e60a2,
2023-09-25 11:50:11.446,1.8,,2023-09-25 12:36:16.524,2023-09-25 12:36:16.524,100001,Leite desnatado Santa Clara,120001,111.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,05aac88d-6b03-4038-a53e-c645460fc9a7,52939783-2529-4ed0-b46c-87525316a5c3,
2023-09-19 21:03:02.325,1.0,,2023-09-19 21:40:20.329,2023-09-19 21:40:20.329,100005,Granola(Tutti Giorni),120001,147.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,521d4c0d-61c4-415b-b5e9-96e4b70d6668,af56e60c-d8c9-42c6-b041-8f09cae2a3d0,
2023-09-22 16:16:20.031,85.0,,2023-09-22 16:35:03.182,2023-09-22 16:14:05.968,100002,Pizza de Calabresa,120002,210.375,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,a8be397d-09ef-42b0-81e4-4a348d3bfd9c,469a3519-016d-48c2-91b8-a9a8755e404b,
2019-01-04 11:00:00.000,1.0,,2019-01-04 11:02:21.547,2019-01-04 11:02:21.547,100001,,-1,1090.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,9a210790-d908-4dee-91b0-531c18aa1c40,meal_auto_filled,
2023-09-26 12:33:33.301,20.0,,2023-09-26 13:19:32.190,2023-09-26 13:19:32.190,100001,Queijo Prato Light(Santa Clara),120002,42.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,e4223d15-3758-4b3c-9c89-80cb2f83ecf3,e3d69589-8ed2-4d1a-a46f-6dd1aa11075f,
2023-09-24 00:36:25.388,120.0,,2023-09-24 00:46:31.438,2023-09-24 00:46:31.438,100003,Suco de Laranja(Naturale),120005,45.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,4ae967e5-f910-4ef3-971e-1e65bf9bc13a,ec476570-acd4-4e35-a7b4-eed61b3d154a,
2023-10-04 12:55:24.942,1.3,,2023-10-04 13:56:59.900,2023-10-04 13:56:59.900,100001,Banana Prata,120001,75.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,fae90184-c66c-4c66-a0ff-e6bfbc0cd7e5,ce9df0a2-a045-4f63-a73a-b4c17b595ca5,
2018-10-09 12:00:00.000,,,2018-10-09 12:02:32.448,2018-10-09 12:02:32.448,100001,,,1093.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,d5a8ca33-2a1b-4fa5-bd46-23535a16bd42,meal_auto_filled,
2023-10-01 01:00:00.000,200.0,,2023-10-01 18:32:56.686,2023-10-01 18:32:56.686,100003,Churrasco,120002,460.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,24b0deec-0d82-4908-95c6-fad6f1950d8f,ac5d6515-c871-484f-af78-982762efafc8,
2023-09-20 12:04:22.033,1.3,,2023-09-20 13:25:43.454,2023-09-20 13:25:43.454,100001,Banana Prata,120001,75.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,3335a502-33ac-43d9-a38e-b28eb58d4f8b,ce9df0a2-a045-4f63-a73a-b4c17b595ca5,
2023-09-25 16:23:01.224,1.0,,2023-09-25 17:50:41.754,2023-09-25 17:50:41.754,100002,Molho de Queijo,120001,110.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,f9eb195c-87a4-467d-96b1-63de34601783,421b3eb7-b9d4-41c3-b6c6-5c4a49c4924f,
2023-09-22 19:43:02.452,1.0,,2023-09-22 20:09:23.828,2023-09-22 20:08:32.809,100005,Granola(Tutti Giorni),120001,147.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,80df6c4c-3882-444b-a6d6-38bb3c08e93d,af56e60c-d8c9-42c6-b041-8f09cae2a3d0,
2023-09-20 12:04:22.033,67.0,,2023-09-20 13:25:43.454,2023-09-20 13:25:43.454,100001,Pão Australiano Integral(Wickbold),120002,175.54,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,aa639db0-2a68-4274-8658-0bd38a709a96,7dc0ec53-2ebe-406f-802f-e49963d6586c,
2018-12-27 16:00:00.000,1.0,,2018-12-27 16:01:15.356,2018-12-27 16:01:15.356,100002,,-1,1092.0,UTC-0200,zjIwstRrv1,,com.sec.android.app.shealth,4d28e8b3-b0d2-4ad6-a0dc-583f27f6c046,meal_auto_filled,
2023-09-20 12:04:22.033,1.5,,2023-09-20 13:25:43.454,2023-09-20 13:25:43.454,100001,Bergamota,120001,63.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,d75fca04-6e46-4cf7-8695-db397ecc9017,71e42b0c-d2fa-44ad-b058-822e6c872767,
2023-09-26 16:11:04.230,100.0,,2023-09-26 16:43:07.905,2023-09-26 16:43:07.905,100002,Feijão Preto Cozido,120002,132.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,06e9d1d3-9b21-47f9-983c-5f4e2fc94c45,5d82ab8d-f0a3-4e1e-b88e-c4fea3300b84,
2023-09-21 16:12:50.105,1.0,,2023-09-21 16:22:12.027,2023-09-21 16:22:12.027,100002,Pastel de Carne,120001,168.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,4cf0025b-d460-45ac-bda1-ec238bc7f375,bd6f4c4c-09fe-4769-86b3-5b1a200e5682,
2023-10-05 16:21:31.869,150.0,,2023-10-05 16:30:36.113,2023-10-05 16:30:36.113,100002,Arroz Integral Cozido(Tio João),120002,187.5,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,a8039403-a06d-4280-97ec-66c541f3e439,0cb0b176-bca3-4a29-ab15-46fc81e9914a,
2018-09-12 18:00:00.038,1.0,,2018-09-13 10:47:10.174,2018-09-13 10:46:55.193,100005,Queijo Mussarela Light(Tirolez),120001,87.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,25f0be5e-ac09-46d0-869c-ea50ca684db4,84a7b13c-634d-46fa-97f1-13dfba4a4dfe,
2023-09-24 17:38:05.844,2.0,,2023-09-24 18:39:26.874,2023-09-24 18:39:26.874,100002,Pão Cacetinho(Zaffari),120001,278.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,a2938f60-049b-4808-8c0d-befc2b30070a,4a5eb48d-35f9-4e63-973f-4bdc3b161c70,
2023-10-03 15:42:10.133,300.0,,2023-10-03 16:26:30.989,2023-10-03 16:26:30.989,100002,Suco de Laranja(Naturale),120005,112.5,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,20fa0775-4746-4af1-a0f4-acb53cd486bd,ec476570-acd4-4e35-a7b4-eed61b3d154a,
2023-09-25 11:50:11.446,1.0,,2023-09-25 12:36:16.524,2023-09-25 12:36:16.524,100001,Ovo,120001,74.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,25d9faa2-45c7-463b-bf65-7b5a2d36be81,28324640-55f2-4b19-87aa-5378f9365b7e,
2018-09-11 15:00:00.000,100.0,,2018-09-12 11:21:24.398,2018-09-12 11:21:24.398,100002,Macarrão,120002,157.14285,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,38732836-b734-4249-8e5d-b29787b6733f,5c6cd7a7-db8f-41c8-92a1-a70bb3bfd554,
2023-09-29 01:03:06.136,30.0,,2023-09-29 01:14:33.817,2023-09-29 01:14:33.817,100003,Milho Verde Cozido,120002,26.666666,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,9baf6383-f3e8-4db7-adf1-97908abf4d40,6db365fe-b5e6-457b-805b-c11eb152bb30,
2023-09-23 13:02:12.175,1.0,,2023-09-23 14:13:52.525,2023-09-23 14:13:52.525,100001,Café Solúvel em Pó(Café Iguaçu),120001,0.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,893cccd5-85b9-4d6d-89d0-c939c137760b,c78ef3d9-a478-40ea-a580-ebd617aac9b5,
2023-10-05 14:01:26.661,2.0,,2023-10-05 14:13:48.967,2023-10-05 14:13:48.967,100004,Ovo,120001,148.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,5f797dbf-3ef7-4495-a901-4da7ef86d6b2,28324640-55f2-4b19-87aa-5378f9365b7e,
2023-10-02 21:57:44.878,40.0,,2023-10-02 21:57:59.712,2023-10-02 21:57:59.712,100006,Hiper Mass Sabor Chocolate(Growth Supplements),120002,153.64706,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,76acdb58-3a48-4788-8507-7e6cb72d3c3c,5f083f92-755e-4c41-a67a-aaf1b7e680e7,
2023-09-20 15:36:09.572,170.0,,2023-09-20 15:49:11.937,2023-09-20 15:49:11.937,100002,Peixe Grelhado,120002,185.04425,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,13499b2a-1346-4e33-90c9-30ab0f939ea3,3077ad17-1147-4990-a889-1fb2fac495e9,
2023-09-27 18:28:07.562,283.0,,2023-09-27 18:47:20.907,2023-09-27 18:47:20.907,100005,Iogurte Baunilha Triplo Zero(Molico),120002,87.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,260bf0f4-5d7d-4d41-bcd9-53f114aa127d,6a0d69c0-88ba-46f9-8834-5b30c21d1b06,
2018-09-10 10:21:40.954,1.0,,2018-09-10 10:22:45.046,2018-09-10 10:22:45.046,100001,Café com Leite Desnatado,120001,5.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,a7f54e55-43a5-40a5-88c1-6563ba2d8f9f,f5ace4d0-888d-4185-aa2d-21a439a82fd9,
2023-09-30 12:39:11.626,25.0,,2023-09-30 13:02:29.573,2023-09-30 13:02:29.573,100001,Café Solúvel em Pó(Café Iguaçu),120001,0.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,87b8c99a-7329-4cb9-ae58-4c63996ef719,c78ef3d9-a478-40ea-a580-ebd617aac9b5,
2023-09-22 16:16:20.031,40.0,,2023-09-22 16:35:03.151,2023-09-22 16:10:10.191,100002,Couve-Flor,120002,10.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,0edcf528-c372-44cd-adbb-d52279ac9a52,63572265-5204-4adf-baa1-fcff8771771d,
2023-10-06 11:57:50.647,67.0,,2023-10-06 12:28:59.455,2023-10-06 12:28:59.455,100001,Pão Australiano Integral(Wickbold),120002,175.54,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,5bf0b547-0e0a-4a63-a9d7-98c2fa1b707c,7dc0ec53-2ebe-406f-802f-e49963d6586c,
2018-10-26 12:00:00.000,,,2018-10-26 12:00:22.719,2018-10-26 12:00:22.719,100001,,,1093.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,e2968885-0ba7-4d45-9aed-e6c1633a44b6,meal_auto_filled,
2023-09-21 16:12:50.105,90.0,,2023-09-21 16:38:38.533,2023-09-21 16:38:38.533,100002,"Carne de Vaca do Coxão (Bife, apenas Parte Magra, Cortada até 0 cm de Gordura)",120002,127.8,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,21d10bed-b737-4e26-8fc6-c9ed27d0f5b4,3f8266ce-f454-4d67-9724-c619233e06e0,
2023-10-01 19:16:33.179,1.3,,2023-10-01 22:16:48.900,2023-10-01 22:16:48.900,100005,Banana Prata,120001,75.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,8705bafb-1434-42f3-aa34-af429bfd5ee0,ce9df0a2-a045-4f63-a73a-b4c17b595ca5,
2023-09-29 16:23:23.014,175.0,,2023-09-29 17:15:00.052,2023-09-29 17:15:00.052,100002,Carne de Vaca Moída (95% Magro / 5% Gordo),120002,239.75,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,2063fc7f-dc77-4a43-b41e-011a11867e6b,b4ac2d99-0f47-4bd0-bc31-b526fa3fde90,
2023-10-02 12:17:51.260,67.0,,2023-10-02 13:19:03.111,2023-10-02 13:19:03.111,100001,Pão Australiano Integral(Wickbold),120002,175.54,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,5ca78e7f-f358-42ca-8126-694b2581bc94,7dc0ec53-2ebe-406f-802f-e49963d6586c,
2023-09-24 17:38:05.844,600.0,,2023-09-24 18:39:26.874,2023-09-24 18:39:26.874,100002,Cerveja (350ml)(Amstel),120005,228.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,f6e730eb-90d4-42c0-9e12-55d381f16b84,72075f2d-0531-4aad-8ccb-770277fa530b,
2018-09-07 16:00:00.919,1.0,,2018-09-08 01:35:41.528,2018-09-07 19:49:37.213,100002,Pepsi(Pepsi),120001,88.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,e7d1f55b-d373-47f4-8298-cd294d68ab6b,327ffe7b-ec49-4bf4-892d-7885053baba2,
2023-09-29 23:44:33.765,180.0,,2023-09-29 23:47:04.962,2023-09-29 23:47:04.962,100003,Hossomaki de Salmão(Pão de Açúcar),120002,153.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,a0b7724d-6808-4b27-9ab1-478036ed50ab,22b870a6-5d7a-449b-8cfa-202eb38b181e,
2023-10-06 00:37:07.256,30.0,,2023-10-06 00:45:58.575,2023-10-06 00:45:58.575,100003,Maionese de Alho(Cepêra),120002,85.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,e7a016d7-09d7-431d-acb5-fa71fe2f2457,e4465d47-b025-4e55-a221-be7fdce00fa1,
2023-09-27 15:25:20.028,1.0,,2023-09-27 15:42:48.050,2023-09-27 15:42:48.050,100002,Carne de Soja Moída(Pronto Light),120001,83.0,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,7fd6115b-26e8-4f82-9a14-cef72afdecfd,ea5ac71a-a582-481d-a5ad-f84018b9de82,
2023-10-03 00:48:10.768,180.0,,2023-10-03 00:53:36.545,2023-10-03 00:53:36.545,100003,Filezinho Sassami(Nat),120002,166.66667,UTC-0300,xoyixJvqZs,,com.sec.android.app.shealth,22a14526-df88-46e7-a7d8-88f56e42002b,c920fb8f-3119-47d7-af80-ad27c1ded0cb,
2018-09-11 00:48:03.927,2.0,,2018-09-11 00:56:47.243,2018-09-11 00:56:27.830,100003,Ovo Cozido,120001,154.0,UTC-0300,zjIwstRrv1,,com.sec.android.app.shealth,40f73f4f-4f00-47a0-b47a-05fad52664cb,11abc3c2-fd0c-4315-8a3f-e15c5ca4241a,
