com.samsung.shealth.exercise.weather,6233003,3
uv_index,sunset_time,start_time,latitude,custom,wind_direction,phrase,sundown_time,temperature_scale,content_provider,update_time,create_time,type,longitude,temperature,humidity,time_offset,deviceuuid,exercise_id,pkg_name,wind_speed_unit,forecast_time,wind_speed,icon_info_id,datauuid
,0,2019-03-19 17:10:58.513,-30.030891,,S. 180,Encoberto,0,1,TWC,2019-03-19 17:10:58.515,2019-03-19 17:10:58.515,1,-51.21048,28.0,68,UTC-0300,zjIwstRrv1,42cfde78-529f-4b4d-a46c-d0b55a3d6cc1,com.sec.android.app.shealth,km/h,0,8.0,3,58b028d7-4d09-4f3c-b765-45d77f16fb85,
,0,2018-08-29 19:21:06.057,-30.022995,,ENE. 60,Limpo,0,1,TWC,2018-08-29 19:21:06.059,2018-08-29 19:21:06.059,1,-51.211353,28.0,52,UTC-0300,n2OTyB17mi,46d11652-7695-47f7-8a1a-ee9696691531,com.sec.android.app.shealth,km/h,0,5.0,1,8d66d5e6-1096-4031-972b-9aa260ab5570,
,0,2019-01-27 15:55:40.129,-29.767893,,ENE. 60,Parcial. nublado,0,1,TWC,2019-01-27 15:55:40.134,2019-01-27 15:55:40.134,1,-50.01772,29.0,70,UTC-0200,zjIwstRrv1,f2eedffe-9083-4ff7-a375-4e02b3d5ef78,com.sec.android.app.shealth,km/h,0,24.0,2,fd5a80fb-b2a5-45b1-9b10-2adfb0ff3dc1,
,0,2018-08-29 15:56:22.838,-30.058374,,NNO. 340,Limpo,0,1,TWC,2018-08-29 15:56:22.840,2018-08-29 15:56:22.840,1,-51.185364,26.0,55,UTC-0300,n2OTyB17mi,85d1eff6-310c-41e3-8cc1-823ce98f2982,com.sec.android.app.shealth,km/h,0,13.0,1,a855cc60-dcb9-411e-b5de-f5a647690cd9,
,0,2018-05-04 15:30:11.859,-30.055504,,OSO. 250,Parcial. nublado,0,1,TWC,2018-05-04 15:30:11.862,2018-05-04 15:30:11.862,1,-51.188343,25.0,74,UTC-0300,n2OTyB17mi,f8272f1f-a247-4e6a-815e-a4ff0fee5b1f,com.sec.android.app.shealth,km/h,0,16.0,2,34da60eb-bea1-460b-b49b-08c0470667ea,
0.0,0,2017-03-16 14:45:39.267,-30.027567,,NO. 315.0,Parcialmente nublado,0,0,AccuWeather,2017-03-16 14:45:39.274,2017-03-16 14:45:39.274,1,-51.21223,78.0,79,UTC-0300,n2OTyB17mi,80e6cb79-b115-4ea7-bf12-afdbc4fdb416,com.sec.android.app.shealth,mi/h,0,6.2,4,567f74a0-1ec1-41dc-a430-5a2ae7096143,
,0,2019-08-28 16:42:38.636,-30.072098,,ENE. 60,Limpo,0,1,TWC,2019-08-28 16:42:38.776,2019-08-28 16:42:38.776,1,-51.118065,25.0,54,UTC-0300,zjIwstRrv1,9195ab7b-1e5a-4ae7-aed8-2fd809bf1197,com.sec.android.app.shealth,km/h,0,10.0,1,ff9de592-4043-4baa-aa86-69685ddb141a,
,0,2018-11-09 10:11:52.547,-30.040146,,E. 90,Limpo,0,1,TWC,2018-11-09 10:11:52.554,2018-11-09 10:11:52.554,1,-51.207676,19.0,70,UTC-0200,zjIwstRrv1,952462e4-c7cc-41bd-be89-fad77ab5448a,com.sec.android.app.shealth,km/h,0,10.0,1,cfee7c90-3ca4-4fda-8e3d-8f140c069891,
,0,2019-09-05 15:35:02.837,-30.067152,,E. 90,Parcial. nublado,0,1,TWC,2019-09-05 15:35:02.841,2019-09-05 15:35:02.841,1,-51.120518,14.0,51,UTC-0300,zjIwstRrv1,16996785-fb4a-4bbb-a88a-384a96e7704e,com.sec.android.app.shealth,km/h,0,23.0,2,6e5a73df-d481-40fc-87ed-bcea3fad9d6d,
0.0,0,2017-02-04 22:15:04.619,-29.807938,,ENE. 68.0,Pouco nublado,0,0,AccuWeather,2017-02-04 22:15:04.625,2017-02-04 22:15:04.625,1,-50.04398,81.0,84,UTC-0200,n2OTyB17mi,917eaabf-9735-44d9-a95f-104f4188e115,com.sec.android.app.shealth,mi/h,0,8.6,1,fca8ee87-0a20-4632-80a1-00ae3ff97c05,
,0,2018-07-18 14:15:49.224,-30.039368,,SE. 140,Limpo,0,1,TWC,2018-07-18 14:15:49.227,2018-07-18 14:15:49.227,1,-51.20083,22.0,83,UTC-0300,n2OTyB17mi,0fd15ecf-601d-4728-b5c8-41c5e890015c,com.sec.android.app.shealth,km/h,0,5.0,1,72f1cac8-b65d-403d-b5e0-90a4129e1e6e,
,,2022-12-11 19:05:41.701,-30.032364,,270.O,Limpo,,1,TWC,2022-12-11 20:25:50.747,2022-12-11 20:25:50.747,1,-51.210903,32.0,51,UTC-0300,2l9vD+Aay/,73052a2f-8e5f-44a9-944b-26ccfac75840,com.sec.android.app.shealth,km/h,,18.0,1,5faf28d1-2b89-4090-9dc7-dc52548e44e8,
,,2022-12-21 21:09:50.186,-30.032011,,120.ESE,Limpo,,1,TWC,2022-12-21 21:36:17.167,2022-12-21 21:36:17.167,1,-51.204166,25.0,58,UTC-0300,2l9vD+Aay/,88412838-4e3c-4772-9f1a-081bab4f7c8d,com.sec.android.app.shealth,km/h,,27.0,1,6c9863b6-703d-4551-9828-568ac02f0242,
,,2023-01-02 12:50:24.613,-29.768063,,40.NE,Chuva,,1,TWC,2023-01-02 13:20:44.872,2023-01-02 13:20:44.872,1,-50.02136,24.0,82,UTC-0300,2l9vD+Aay/,8a37ec6e-6618-401f-9e84-5328e846d742,com.sec.android.app.shealth,km/h,,11.0,5,280f4115-f114-4369-8aa4-782d60a5db4d,
,,2023-01-08 19:07:36.063,-29.767557,,80.E,Parcial. nublado,,1,TWC,2023-01-08 21:09:51.752,2023-01-08 21:09:51.752,1,-50.02208,23.0,76,UTC-0300,2l9vD+Aay/,ac7562d6-9b59-4b60-aef3-fdf54389dfc0,com.sec.android.app.shealth,km/h,,24.0,2,18a3047e-6299-45c3-88f6-c2f02f5bff8a,
,,2023-01-17 22:23:38.400,-29.763493,,90.E,Nublado,,1,TWC,2023-01-17 22:46:12.692,2023-01-17 22:46:12.692,1,-50.023056,24.0,85,UTC-0300,2l9vD+Aay/,48375459-c74e-4dd9-ace6-60534d720cbf,com.sec.android.app.shealth,km/h,,21.0,3,451b3857-55d2-4648-8470-624c74bad2b2,
,,2023-01-28 12:47:36.304,-29.774485,,40.NE,Ensolarado,,1,TWC,2023-01-28 13:16:16.771,2023-01-28 13:16:16.771,1,-50.01934,27.0,76,UTC-0300,2l9vD+Aay/,cd762306-b592-4c7a-8381-3fb52937524a,com.sec.android.app.shealth,km/h,,14.0,1,8beac3b3-61c8-45b3-a75a-2437dfb3eb69,
,,2023-02-08 23:04:11.715,-30.03279,,110.ESE,Limpo,,1,TWC,2023-02-08 23:18:41.435,2023-02-08 23:18:41.435,1,-51.210846,27.0,72,UTC-0300,2l9vD+Aay/,7dbd0eaa-51b0-49a8-89bf-ce8aa2d8ea99,com.sec.android.app.shealth,km/h,,26.0,18,deb7fcba-301e-4949-ad5d-a44111c40185,
,,2023-03-05 15:24:53.475,-30.032326,,180.S,Encoberto,,1,TWC,2023-03-05 16:10:20.659,2023-03-05 16:10:20.659,1,-51.206635,26.0,75,UTC-0300,2l9vD+Aay/,3f767f6d-fb60-4800-b588-5119d34ae57d,com.sec.android.app.shealth,km/h,,13.0,3,d30513b2-8496-4b84-a734-d550600ad9eb,
,,2023-03-18 23:53:01.959,-30.091606,,110.ESE,Limpo,,1,TWC,2023-03-19 00:40:37.769,2023-03-19 00:40:37.769,1,-51.248947,27.0,76,UTC-0300,2l9vD+Aay/,79d39631-1cea-47ea-9a9f-2e3268ab4381,com.sec.android.app.shealth,km/h,,14.0,18,06760231-2dbd-462d-925b-191687b3c45d,
,,2023-03-22 01:12:25.152,-30.039095,,110.ESE,Encoberto,,1,TWC,2023-03-22 01:17:01.626,2023-03-22 01:17:01.626,1,-51.201683,24.0,78,UTC-0300,2l9vD+Aay/,90a1618d-d9c1-4dda-8316-3987c9a8a75d,com.sec.android.app.shealth,km/h,,16.0,3,644d2721-84fa-4e11-8357-5c0f81125afa,
,,2023-03-27 20:59:36.696,-30.032408,,140.SE,Limpo,,1,TWC,2023-03-27 21:01:38.852,2023-03-27 21:01:38.852,1,-51.206524,24.0,50,UTC-0300,2l9vD+Aay/,fcfb6f94-21ae-475a-be8e-0a9f34e5969f,com.sec.android.app.shealth,km/h,,16.0,1,c6511652-3562-4d66-882c-62ee95840159,
,,2023-04-03 22:02:34.006,-30.02967,,130.SE,Limpo,,1,TWC,2023-04-03 22:13:45.862,2023-04-03 22:13:45.862,1,-51.20166,26.0,54,UTC-0300,2l9vD+Aay/,ce865a8b-9a0b-47a4-afda-82235ad7b309,com.sec.android.app.shealth,km/h,,14.0,18,3e1f899c-2b80-4679-9086-6ce5a74d83c9,
,,2023-04-17 23:01:53.864,-30.021423,,160.SSE,Encoberto,,1,TWC,2023-04-17 23:22:32.339,2023-04-17 23:22:32.339,1,-51.188286,19.0,81,UTC-0300,dFCfDPMS7d,52d8e264-0f7c-4b28-a96a-bb91e8916820,com.sec.android.app.shealth,km/h,,8.0,3,20c48c6f-5800-4bf4-bea8-b52fb5773918,
,,2023-04-21 20:45:45.957,-30.04192,,110.ESE,Limpo,,1,TWC,2023-04-21 21:40:03.103,2023-04-21 21:40:03.103,1,-51.239975,22.0,60,UTC-0300,dFCfDPMS7d,e8ef750f-41ae-444e-a64e-6ea8757f4fc0,com.sec.android.app.shealth,km/h,,23.0,1,af9bbb79-c5bf-4951-8c08-7b944a5a217b,
,,2023-06-12 22:35:51.575,-30.03077,,190.S,Limpo,,1,TWC,2023-06-12 22:55:48.354,2023-06-12 22:55:48.354,1,-51.20253,8.0,77,UTC-0300,dFCfDPMS7d,13a42e20-b2a9-48b3-aa36-de06c3d2ca19,com.sec.android.app.shealth,km/h,,0.0,18,6a4c2d3d-2841-4f6e-b76a-8c81cf679241,
,,2023-08-07 21:39:20.710,-30.030468,,190.S,Encoberto,,1,TWC,2023-08-07 22:13:50.612,2023-08-07 22:13:50.612,1,-51.210724,14.0,88,UTC-0300,dFCfDPMS7d,b34af1bc-0f1e-46ea-9adc-b326f4de0a01,com.sec.android.app.shealth,km/h,,11.0,3,2232dbe8-6743-46b4-9f9c-3999647667bc,
,,2023-06-02 21:51:42.769,-30.031855,,120.ESE,Limpo,,1,TWC,2023-06-02 22:47:17.667,2023-06-02 22:47:17.667,1,-51.20415,21.0,72,UTC-0300,dFCfDPMS7d,8dfeacb5-1147-4dd0-acd9-1b490b0596dc,com.sec.android.app.shealth,km/h,,13.0,18,62893fc2-ebca-4c7c-86af-d2b3120c3cc8,
,,2023-09-20 17:12:55.514,-30.034492,,270.O,Limpo,,1,TWC,2023-09-20 17:34:43.873,2023-09-20 17:34:43.873,1,-51.210983,27.0,69,UTC-0300,dFCfDPMS7d,f56b3973-3c81-4b04-9ec6-856e0d434995,com.sec.android.app.shealth,km/h,,14.0,1,db01e9e5-3e57-4c82-9987-0f2ada37b569,
,,2023-05-01 00:46:10.149,-30.046776,,100.E,Limpo,,1,TWC,2023-05-01 00:55:10.956,2023-05-01 00:55:10.956,1,-51.211956,21.0,79,UTC-0300,dFCfDPMS7d,72386c47-c5c0-4269-a347-15cfcc51630d,com.sec.android.app.shealth,km/h,,11.0,18,69ac891f-23b6-4cc5-be31-510d426bc4db,
,,2023-06-08 22:59:37.511,-30.071827,,170.S,Limpo,,1,TWC,2023-06-08 23:25:09.465,2023-06-08 23:25:09.465,1,-51.24106,20.0,82,UTC-0300,dFCfDPMS7d,bf55b686-c333-4889-b57a-4655979ed335,com.sec.android.app.shealth,km/h,,5.0,18,5537d9cf-d2ce-44dc-a4fd-e8825d129d00,
,,2023-09-08 20:36:09.953,-29.766092,,140.SE,Encoberto,,1,TWC,2023-09-08 20:41:01.237,2023-09-08 20:41:01.237,1,-51.132904,22.0,81,UTC-0300,dFCfDPMS7d,5385bcfe-8e29-46f3-8fd8-e213b9803639,com.sec.android.app.shealth,km/h,,18.0,3,f2c7b4fc-edfd-40ec-aef8-f3c1672e014e,
,,2023-08-26 19:01:38.355,-29.764217,,180.S,Parcial. nublado,,1,TWC,2023-08-26 19:08:56.518,2023-08-26 19:08:56.518,1,-51.13301,16.0,38,UTC-0300,dFCfDPMS7d,45592f8b-1b57-4279-87be-e95986dad5b7,com.sec.android.app.shealth,km/h,,14.0,2,894d2596-099b-4088-9c33-1d49e9144045,
,,2023-08-12 17:25:07.805,-30.03215,,250.OSO,Limpo,,1,TWC,2023-08-12 17:54:15.984,2023-08-12 17:54:15.984,1,-51.210842,17.0,38,UTC-0300,dFCfDPMS7d,cefbc401-2b3c-4853-ae3c-3078100f9600,com.sec.android.app.shealth,km/h,,11.0,1,6640d65f-6de5-44b4-be46-b9b46fbca435,
,,2023-08-18 22:22:55.716,-29.770285,,290.ONO,Nublado,,1,TWC,2023-08-18 22:25:49.484,2023-08-18 22:25:49.484,1,-51.132904,17.0,98,UTC-0300,dFCfDPMS7d,1939baf9-3b66-413e-96fc-0d2bf1beb0d6,com.sec.android.app.shealth,km/h,,24.0,3,e9b07943-13ae-4893-8744-ad7df46d60d5,
,,2023-08-02 22:49:11.384,-30.03184,,310.NO,Limpo,,1,TWC,2023-08-02 23:01:44.801,2023-08-02 23:01:44.801,1,-51.21085,21.0,84,UTC-0300,dFCfDPMS7d,a697bb24-01c0-48dd-a0d6-0e7dccce65fb,com.sec.android.app.shealth,km/h,,3.0,18,28781c17-bc2f-4656-b55e-5ed846ada46d,
,,2023-05-27 01:31:08.739,-30.070827,,100.E,Limpo,,1,TWC,2023-05-27 01:57:33.920,2023-05-27 01:57:33.920,1,-51.240585,22.0,83,UTC-0300,dFCfDPMS7d,83755125-34b3-4f55-a403-8d6998e4a719,com.sec.android.app.shealth,km/h,,3.0,18,428062a7-50da-4504-a483-f732414a661e,
,,2023-08-01 23:23:58.735,-30.031673,,100.E,Limpo,,1,TWC,2023-08-01 23:32:40.095,2023-08-01 23:32:40.095,1,-51.21078,19.0,83,UTC-0300,dFCfDPMS7d,53274b86-e98c-4537-8dd3-6a2f55388b43,com.sec.android.app.shealth,km/h,,10.0,18,16333d91-b0b4-4205-9bb6-7021e3686988,
,,2023-06-08 00:21:31.745,-30.03627,,80.E,Limpo,,1,TWC,2023-06-08 00:55:31.048,2023-06-08 00:55:31.048,1,-51.224083,18.0,86,UTC-0300,dFCfDPMS7d,3c4df7cb-141f-42f4-b8e8-93f15c12eaf1,com.sec.android.app.shealth,km/h,,0.0,18,34269b54-f0d3-4118-aa36-ee65976da839,
,,2023-06-03 15:28:57.892,-30.0315,,310.NO,Limpo,,1,TWC,2023-06-03 15:58:42.208,2023-06-03 15:58:42.208,1,-51.21091,24.0,50,UTC-0300,dFCfDPMS7d,8073b855-6304-45b6-a6b9-773287f35f16,com.sec.android.app.shealth,km/h,,16.0,1,759ff97a-2050-4fe8-bb3d-74bff38e1885,
0.0,0,2016-08-05 15:47:43.617,-29.76364,,NO. 315.0,Céu Limpo,0,0,AccuWeather,2016-08-05 15:47:43.622,2016-08-05 15:47:43.622,1,-51.134617,79.0,50,UTC-0300,f1/7zwjou1,28041650-244d-4e31-870f-92874976cc23,com.sec.android.app.shealth,mi/h,0,6.9,1,f30ef667-0118-48d9-a2ac-2cf76d8ae25f,
,0,2019-09-11 21:13:25.469,-30.030567,,SE. 130,Encoberto,0,1,TWC,2019-09-11 21:13:25.472,2019-09-11 21:13:25.472,1,-51.21059,18.0,97,UTC-0300,zjIwstRrv1,dbf624b5-b0d3-4891-b206-b1d0fe563480,com.sec.android.app.shealth,km/h,0,11.0,3,bb40fa67-e593-4996-85f7-154e3d22086c,
,0,2018-08-02 19:37:28.372,-30.02974,,ESE. 110,Limpo,0,1,TWC,2018-08-02 19:37:28.375,2018-08-02 19:37:28.375,1,-51.217545,19.0,67,UTC-0300,n2OTyB17mi,8ee9e076-2a0d-47e7-b1d3-956ea033baf2,com.sec.android.app.shealth,km/h,0,14.0,1,31d3af9e-ee3b-4125-8281-cf9a6459a5ca,
,0,2018-10-20 18:08:53.901,-29.792212,,S. 170,Encoberto,0,1,TWC,2018-10-20 18:08:53.903,2018-10-20 18:08:53.903,1,-51.15471,22.0,52,UTC-0300,zjIwstRrv1,56cf8375-4b17-4282-90c6-3569afecfe43,com.sec.android.app.shealth,km/h,0,21.0,3,f38f6036-6904-43db-b1fb-aea1d1402375,
,0,2019-07-27 19:43:25.734,38.749958,,ONO. 300,Parcial. nublado,0,1,TWC,2019-07-27 19:43:25.739,2019-07-27 19:43:25.739,1,-9.204804,21.0,78,UTC+0100,zjIwstRrv1,856a2210-a3f8-48a4-bbd8-13a078a6243e,com.sec.android.app.shealth,km/h,0,13.0,2,f1b6e12a-04ec-4051-a5b4-943a8fa4aad6,
,0,2019-08-13 20:27:01.022,-30.026644,,OSO. 250,Parcial. nublado,0,1,TWC,2019-08-13 20:27:01.024,2019-08-13 20:27:01.024,1,-51.212387,12.0,57,UTC-0300,zjIwstRrv1,d863e261-4af3-416a-b87b-6c0ee4f25b38,com.sec.android.app.shealth,km/h,0,16.0,2,6c9013ee-2f05-433c-90b3-1b6887f5bbab,
0.0,0,2017-02-11 20:08:26.697,-29.87481,,ENE. 68.0,Nublado,0,0,AccuWeather,2017-02-11 20:08:26.700,2017-02-11 20:08:26.700,1,-50.076702,81.0,69,UTC-0200,n2OTyB17mi,ed498730-f549-405f-8b8a-92f8953702e0,com.sec.android.app.shealth,mi/h,0,7.6,20,6d7febde-317d-4938-8ca0-48fd31743119,
,0,2019-03-14 20:37:07.682,-30.030642,,O. 270,Limpo,0,1,TWC,2019-03-14 20:37:07.686,2019-03-14 20:37:07.686,1,-51.210533,27.0,51,UTC-0300,zjIwstRrv1,b2e2231c-75bb-40ea-a5f3-53dbf0527e5b,com.sec.android.app.shealth,km/h,0,16.0,1,307ec9e7-01a3-49e9-b92c-514630652ab8,
,0,2018-01-05 17:35:26.801,-29.767633,,NE. 50,Ensolarado,0,1,TWC,2018-01-05 17:35:26.806,2018-01-05 17:35:26.806,1,-50.021576,28.0,69,UTC-0200,n2OTyB17mi,de146d78-6b33-4059-89ac-a9895966420e,com.sec.android.app.shealth,km/h,0,21.0,1,c705949b-b9cd-4934-90c1-5f53abd364fd,
,0,2019-01-14 15:28:53.366,-30.040113,,ONO. 290,Parcial. nublado,0,1,TWC,2019-01-14 15:28:53.368,2019-01-14 15:28:53.368,1,-51.207684,31.0,63,UTC-0200,zjIwstRrv1,e58fe864-b8d2-4718-a389-14d694ff7039,com.sec.android.app.shealth,km/h,0,14.0,2,55cedfaf-5594-425e-8431-41c7c5aab74c,
,0,2018-09-04 15:25:26.993,-30.06705,,S. 180,Encoberto,0,1,TWC,2018-09-04 15:25:26.998,2018-09-04 15:25:26.998,1,-51.121643,17.0,77,UTC-0300,n2OTyB17mi,611e6335-7ed3-4142-9417-5a878fcfd5f6,com.sec.android.app.shealth,km/h,0,16.0,3,74b36cd1-ee54-4cc2-8f40-46987918f6f0,
,0,2018-01-01 02:30:24.598,-29.767712,,NNE. 30,Limpo,0,1,TWC,2018-01-01 02:30:24.602,2018-01-01 02:30:24.602,1,-50.021557,22.0,93,UTC-0200,n2OTyB17mi,ea157f44-3c4e-40a4-bff1-ed723a279764,com.sec.android.app.shealth,km/h,0,18.0,18,a9a6ed28-0a82-4bc6-b722-b6d3ea6b6ab9,
0.0,0,2017-02-27 16:44:13.262,-29.760937,,ESE. 113.0,Parcialmente nublado,0,0,AccuWeather,2017-02-27 16:44:13.265,2017-02-27 16:44:13.265,1,-50.019432,82.0,67,UTC-0300,n2OTyB17mi,52dc0e72-6cd4-4a5f-b8df-abe8658e23a2,com.sec.android.app.shealth,mi/h,0,7.3,4,301e2dd5-3f1f-49a6-87b4-3dc1b29d0c50,
,0,2018-04-23 16:17:21.114,-30.067154,,NO. 310,Limpo,0,1,TWC,2018-04-23 16:17:21.117,2018-04-23 16:17:21.117,1,-51.12054,29.0,56,UTC-0300,n2OTyB17mi,7d27ab90-066c-48e8-b36d-934607b311dc,com.sec.android.app.shealth,km/h,0,13.0,1,e5703d4d-dc3e-490a-a292-37646a9dba56,
,0,2018-11-19 20:32:54.432,-30.03068,,SE. 130,Limpo,0,1,TWC,2018-11-19 20:32:54.434,2018-11-19 20:32:54.434,1,-51.21051,23.0,46,UTC-0200,zjIwstRrv1,6a2d0fda-a6a9-4a1f-9c3c-fb07c4fbbab1,com.sec.android.app.shealth,km/h,0,18.0,1,0bf3ebfc-6933-4672-96e2-9f8f5e8b8144,
,0,2017-06-17 20:16:12.586,-29.763603,,NNO. 338.0,Céu Limpo,0,0,AccuWeather,2017-06-17 20:16:12.594,2017-06-17 20:16:12.594,1,-51.13476,82.0,47,UTC-0300,n2OTyB17mi,8e88d5d0-06e8-4e29-9df6-20a362baecb1,com.sec.android.app.shealth,mi/h,0,4.6,1,e3995710-a3c7-4de2-94ec-aeab7521cf1e,
,0,2019-02-11 16:41:33.172,-30.03049,,NO. 320,Limpo,0,1,TWC,2019-02-11 16:41:33.176,2019-02-11 16:41:33.176,1,-51.21068,32.0,63,UTC-0200,zjIwstRrv1,2375a6dc-748a-448d-a00f-a47d5ee23147,com.sec.android.app.shealth,km/h,0,11.0,1,996c2e0b-6b44-4e48-8235-64264e56e136,
,0,2019-08-04 13:22:52.175,38.749973,,NO. 320,Ensolarado,0,1,TWC,2019-08-04 13:22:52.178,2019-08-04 13:22:52.178,1,-9.20475,26.0,49,UTC+0100,zjIwstRrv1,ac48be9b-62c6-42f2-bb9a-307ce65a982f,com.sec.android.app.shealth,km/h,0,21.0,1,6bd099bb-5e3c-436d-b24f-e804625ede0d,
,0,2019-07-29 12:47:16.176,38.744453,,NNO. 340,Parcial. nublado,0,1,TWC,2019-07-29 12:47:16.180,2019-07-29 12:47:16.180,1,-9.199776,25.0,45,UTC+0100,zjIwstRrv1,e2c75b20-f6ed-4004-b1d9-925f48763c8f,com.sec.android.app.shealth,km/h,0,24.0,2,8c178383-3cb7-43ab-afa6-935143d610cc,
,0,2018-10-09 23:51:16.818,-30.025871,,O. 260,Encoberto,0,1,TWC,2018-10-09 23:51:16.835,2018-10-09 23:51:16.835,1,-51.21264,21.0,94,UTC-0300,zjIwstRrv1,1fd6b6de-2e9f-452f-bd1c-b3800b6c186e,com.sec.android.app.shealth,km/h,0,10.0,3,7c87fb68-f206-4b9f-97b7-1469e8040926,
,0,2018-11-23 19:21:47.883,-30.030691,,SE. 130,Parcial. nublado,0,1,TWC,2018-11-23 19:21:47.885,2018-11-23 19:21:47.885,1,-51.2106,29.0,57,UTC-0200,zjIwstRrv1,46d638e5-701c-4e4a-94b8-d7f0b57f161e,com.sec.android.app.shealth,km/h,0,18.0,2,bf140491-eb1c-4139-9cca-973b92c9c670,
,0,2018-09-27 20:24:27.972,-30.066837,,E. 100,Parcial. nublado,0,1,TWC,2018-09-27 20:24:27.976,2018-09-27 20:24:27.976,1,-51.1209,22.0,81,UTC-0300,zjIwstRrv1,4def2aba-b6b3-4bc2-bec8-0043b9c9cee6,com.sec.android.app.shealth,km/h,0,14.0,2,a0ad1d22-8689-4548-92f7-35a59ec7a132,
,0,2018-12-27 20:19:29.060,-30.030579,,ESE. 120,Parcial. nublado,0,1,TWC,2018-12-27 20:19:29.063,2018-12-27 20:19:29.063,1,-51.21064,31.0,55,UTC-0200,zjIwstRrv1,c5b52f78-b38e-4446-bec0-219b8bfa336d,com.sec.android.app.shealth,km/h,0,18.0,2,0dbce71f-ed51-49f8-be85-66a94a90547c,
,0,2019-04-04 00:58:22.184,-30.049955,,SE. 140,Limpo,0,1,TWC,2019-04-04 00:58:22.186,2019-04-04 00:58:22.186,1,-51.2288,26.0,79,UTC-0300,zjIwstRrv1,2954de78-f959-4173-96bd-ca2f10b872c1,com.sec.android.app.shealth,km/h,0,10.0,18,55930b95-aced-44d3-a315-e43b2b02048b,
,0,2018-08-13 17:12:46.158,-30.027739,,ESE. 110,Limpo,0,1,TWC,2018-08-13 17:12:46.162,2018-08-13 17:12:46.162,1,-51.20447,22.0,66,UTC-0300,n2OTyB17mi,85bf6bf7-702c-471f-91e9-17f5a512082a,com.sec.android.app.shealth,km/h,0,3.0,1,5eaafbd6-d2f3-4e66-9ec6-39f7b564580f,
,0,2018-10-15 15:57:05.199,-30.067162,,E. 100,Parcial. nublado,0,1,TWC,2018-10-15 15:57:05.200,2018-10-15 15:57:05.200,1,-51.120453,24.0,55,UTC-0300,zjIwstRrv1,1cfe7d64-9125-4e5c-8836-c879a1968315,com.sec.android.app.shealth,km/h,0,10.0,2,fc742754-e4b2-412b-8977-ce3ba32f8cd8,
,0,2019-08-06 09:45:42.914,38.744473,,NNO. 330,Encoberto,0,1,TWC,2019-08-06 09:45:42.919,2019-08-06 09:45:42.919,1,-9.199365,24.0,66,UTC+0100,zjIwstRrv1,4807e77c-ea02-4466-9b99-074f01a9ccb3,com.sec.android.app.shealth,km/h,0,14.0,3,4eb3ee75-d235-4de4-9711-2d92b1beb7a6,
,0,2019-04-04 16:06:01.417,-30.02875,,ONO. 300,Parcial. nublado,0,1,TWC,2019-04-04 16:06:01.419,2019-04-04 16:06:01.419,1,-51.21264,32.0,61,UTC-0300,zjIwstRrv1,51452ed9-f4e3-42dd-bc5a-4294286f81cf,com.sec.android.app.shealth,km/h,0,14.0,2,7186ba9f-74de-481e-8804-7170af10d195,
,0,2019-06-13 15:30:27.026,-30.06696,,N. 0,Limpo,0,1,TWC,2019-06-13 15:30:27.035,2019-06-13 15:30:27.035,1,-51.12039,27.0,57,UTC-0300,zjIwstRrv1,f964e32e-6682-4d63-8cb5-92e3ede72252,com.sec.android.app.shealth,km/h,0,14.0,1,860522a9-d5f7-4d65-876e-f3c516b2a30c,
,0,2018-12-06 22:45:44.853,-30.03067,,S. 180,Parcial. nublado,0,1,TWC,2018-12-06 22:45:44.855,2018-12-06 22:45:44.855,1,-51.210674,19.0,69,UTC-0200,zjIwstRrv1,746996c6-293d-4a90-ae1b-fb7af1eb70f9,com.sec.android.app.shealth,km/h,0,24.0,2,8abfc420-67ce-4f4d-89f7-2a60853c0c41,
,0,2018-11-05 21:00:20.007,-30.030666,,ESE. 110,Limpo,0,1,TWC,2018-11-05 21:00:20.010,2018-11-05 21:00:20.010,1,-51.21055,25.0,62,UTC-0200,zjIwstRrv1,ed1cae6d-cf87-4526-b673-1592c24ec786,com.sec.android.app.shealth,km/h,0,23.0,1,53eace72-f27a-4b89-b46e-276638491638,
,0,2018-11-29 22:33:24.968,-30.03071,,ESE. 120,Parcial. nublado,0,1,TWC,2018-11-29 22:33:24.971,2018-11-29 22:33:24.971,1,-51.210545,26.0,75,UTC-0200,zjIwstRrv1,192d82b6-5546-4a3d-8c54-e7cb17e251bd,com.sec.android.app.shealth,km/h,0,18.0,2,4f4f17ad-90bc-424a-8556-ff2ab0c3c136,
,0,2018-02-17 16:14:27.926,38.69437,,NNO. 340,Limpo,0,1,TWC,2018-02-17 16:14:27.927,2018-02-17 16:14:27.927,1,-9.206442,16.0,75,UTC+0000,n2OTyB17mi,18327b20-7603-46c3-95a9-cb5705a591c0,com.sec.android.app.shealth,km/h,0,16.0,1,b699b01f-747c-4a20-9b60-35fd76be7cc6,
,0,2019-04-02 15:22:05.425,-30.066982,,ONO. 300,Limpo,0,1,TWC,2019-04-02 15:22:05.429,2019-04-02 15:22:05.429,1,-51.120007,29.0,60,UTC-0300,zjIwstRrv1,a403cd02-8267-4fe2-b111-57e48edbae71,com.sec.android.app.shealth,km/h,0,13.0,1,46473e33-4908-4b05-a506-a8bf49f428f5,
