com.samsung.shealth.tracker.pedometer_day_summary,6233003,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
7317,1a0e93bd-534f-4a75-b404-609b9812a400.binning_data.json,10031908,7500,490,2022-05-05 03:05:04.321,com.sec.android.app.shealth,2022-05-04 04:45:04.725,1a0e93bd-534f-4a75-b404-609b9812a400.source_info.json,0.5636653,5654.639,298.02383,6827,VfS0qUERdZ,com.sec.android.app.shealth,0,1a0e93bd-534f-4a75-b404-609b9812a400.achievement.json,1a0e93bd-534f-4a75-b404-609b9812a400,1651622400000,
2124,740a4b09-90c5-414a-9772-95a946e91b99.binning_data.json,0,5000,55,2015-07-09 22:08:27.558,com.sec.android.app.shealth,2015-07-09 22:08:27.558,,0.0,1425.9432,67.58,2069,f1/7zwjou1,com.sec.android.app.shealth,0,740a4b09-90c5-414a-9772-95a946e91b99.achievement.json,740a4b09-90c5-414a-9772-95a946e91b99,1431129600000,
3718,6b575cfc-5114-4516-9e4f-3379bf9b7d8c.binning_data.json,2406413,5000,50,2015-11-09 02:00:35.749,com.sec.android.app.shealth,2015-11-08 14:00:06.835,,1.9659001,2415.6577,114.53999,3668,f1/7zwjou1,com.sec.android.app.shealth,0,6b575cfc-5114-4516-9e4f-3379bf9b7d8c.achievement.json,6b575cfc-5114-4516-9e4f-3379bf9b7d8c,1446940800000,
6401,51b216e7-5a94-4ce4-a3f2-496eaf70b3d5.binning_data.json,3677759,5000,309,2016-01-17 02:00:06.750,com.sec.android.app.shealth,2016-01-16 14:00:06.363,,2.3377354,4487.2197,211.09999,6092,f1/7zwjou1,com.sec.android.app.shealth,0,51b216e7-5a94-4ce4-a3f2-496eaf70b3d5.achievement.json,51b216e7-5a94-4ce4-a3f2-496eaf70b3d5,1452902400000,
13256,6739b327-8c84-4a2f-82f8-eae9f4846286.binning_data.json,14210696,7500,70,2022-06-05 02:29:06.624,com.sec.android.app.shealth,2022-06-04 03:10:45.731,6739b327-8c84-4a2f-82f8-eae9f4846286.source_info.json,0.7326729,10411.793,483.18576,13186,VfS0qUERdZ,com.sec.android.app.shealth,0,6739b327-8c84-4a2f-82f8-eae9f4846286.achievement.json,6739b327-8c84-4a2f-82f8-eae9f4846286,1654300800000,
3481,7f6d8dcf-10af-466e-89ff-06d7415f5173.binning_data.json,7140000,7500,1040,2022-04-06 03:00:07.806,com.sec.android.app.shealth,2022-04-06 03:00:07.806,,0.4147878,2961.585,160.71213,2441,QRbb7eXJAm,com.sec.android.app.shealth,0,7f6d8dcf-10af-466e-89ff-06d7415f5173.achievement.json,7f6d8dcf-10af-466e-89ff-06d7415f5173,1649116800000,
4941,bf889122-8e3a-413c-a870-81477083491d.binning_data.json,2935765,5000,158,2015-07-18 03:04:45.327,com.sec.android.app.shealth,2015-07-17 15:00:43.644,,3.1292849,3419.3538,159.79,4783,f1/7zwjou1,com.sec.android.app.shealth,0,bf889122-8e3a-413c-a870-81477083491d.achievement.json,bf889122-8e3a-413c-a870-81477083491d,1437091200000,
5453,d53c39af-b67d-4e1b-85d6-2dd6bddb3b09.binning_data.json,2822445,7500,441,2022-05-05 03:00:24.853,com.sec.android.app.shealth,2022-05-05 03:00:03.279,,1.4636848,4131.1704,238.62997,5012,yfgkJHa6g4,com.sec.android.app.shealth,0,d53c39af-b67d-4e1b-85d6-2dd6bddb3b09.achievement.json,d53c39af-b67d-4e1b-85d6-2dd6bddb3b09,1651622400000,
4515,62fc6d07-a541-4210-84f9-9f2d42de63c9.binning_data.json,0,5000,44,2015-07-09 22:08:27.058,com.sec.android.app.shealth,2015-07-09 22:08:27.058,,0.0,2962.062,139.28,4471,f1/7zwjou1,com.sec.android.app.shealth,0,62fc6d07-a541-4210-84f9-9f2d42de63c9.achievement.json,62fc6d07-a541-4210-84f9-9f2d42de63c9,1430956800000,
7589,1ac59e8b-daf2-4ce0-affc-f6023cdc24a1.binning_data.json,10634873,7500,7,2022-07-03 02:58:06.168,com.sec.android.app.shealth,2022-07-02 03:10:13.336,1ac59e8b-daf2-4ce0-affc-f6023cdc24a1.source_info.json,0.5375623,5716.9067,288.30112,7582,VfS0qUERdZ,com.sec.android.app.shealth,0,1ac59e8b-daf2-4ce0-affc-f6023cdc24a1.achievement.json,1ac59e8b-daf2-4ce0-affc-f6023cdc24a1,1656720000000,
5738,0d5b59d8-75e0-4c24-99ec-e7ef4f2f6eec.binning_data.json,8060908,7500,32,2022-04-07 02:57:06.625,com.sec.android.app.shealth,2022-04-06 08:22:05.346,0d5b59d8-75e0-4c24-99ec-e7ef4f2f6eec.source_info.json,0.54320383,4378.7163,217.82088,5706,VfS0qUERdZ,com.sec.android.app.shealth,0,0d5b59d8-75e0-4c24-99ec-e7ef4f2f6eec.achievement.json,0d5b59d8-75e0-4c24-99ec-e7ef4f2f6eec,1649203200000,
6097,db354c36-b12f-4bcb-8cc7-1e42238f9aaf.binning_data.json,3352299,7500,7,2022-06-05 03:00:05.137,com.sec.android.app.shealth,2022-06-05 03:00:05.137,,1.3782657,4620.36,236.23999,6090,yfgkJHa6g4,com.sec.android.app.shealth,0,db354c36-b12f-4bcb-8cc7-1e42238f9aaf.achievement.json,db354c36-b12f-4bcb-8cc7-1e42238f9aaf,1654300800000,
6613,8f24a341-9c87-45ec-b7a3-71f8bb0ed469.binning_data.json,11160000,7500,496,2022-05-06 03:00:10.137,com.sec.android.app.shealth,2022-05-05 03:00:08.260,,0.47444135,5294.7656,250.5827,6117,QRbb7eXJAm,com.sec.android.app.shealth,0,8f24a341-9c87-45ec-b7a3-71f8bb0ed469.achievement.json,8f24a341-9c87-45ec-b7a3-71f8bb0ed469,1651622400000,
6597,af1fe994-0cc0-463f-a04a-f2ecc31c5cef.binning_data.json,3902801,5000,405,2016-01-26 03:04:24.027,com.sec.android.app.shealth,2016-01-26 03:04:24.027,,8.855142,4584.5503,226.19997,6192,f1/7zwjou1,com.sec.android.app.shealth,0,af1fe994-0cc0-463f-a04a-f2ecc31c5cef.achievement.json,af1fe994-0cc0-463f-a04a-f2ecc31c5cef,1453680000000,
3537,dae04840-9eaf-4525-a2c8-9029e6962058.binning_data.json,0,5000,91,2015-07-09 22:08:00.385,com.sec.android.app.shealth,2015-07-09 22:08:00.385,,0.0,2408.9456,112.38,3446,f1/7zwjou1,com.sec.android.app.shealth,0,dae04840-9eaf-4525-a2c8-9029e6962058.achievement.json,dae04840-9eaf-4525-a2c8-9029e6962058,1422662400000,
5388,bebcce8f-ea6c-47cd-9466-d6e14c62db48.binning_data.json,2847247,7500,1,2022-07-03 03:00:13.085,com.sec.android.app.shealth,2022-07-03 03:00:13.085,,1.362031,3878.04,221.98,5387,yfgkJHa6g4,com.sec.android.app.shealth,0,bebcce8f-ea6c-47cd-9466-d6e14c62db48.achievement.json,bebcce8f-ea6c-47cd-9466-d6e14c62db48,1656720000000,
11707,92d3e889-9400-4fe1-858b-5fddea9ebecb.binning_data.json,15959999,7500,87,2022-06-05 03:00:09.954,com.sec.android.app.shealth,2022-06-05 03:00:09.954,,0.583723,9316.219,413.57733,11620,QRbb7eXJAm,com.sec.android.app.shealth,0,92d3e889-9400-4fe1-858b-5fddea9ebecb.achievement.json,92d3e889-9400-4fe1-858b-5fddea9ebecb,1654300800000,
4221,04c7d9a1-415f-4717-a8e7-3189d01bfc89.binning_data.json,2223651,7500,0,2022-04-07 03:00:02.605,com.sec.android.app.shealth,2022-04-07 03:00:02.605,,1.3879871,3086.3997,173.68999,4221,yfgkJHa6g4,com.sec.android.app.shealth,0,04c7d9a1-415f-4717-a8e7-3189d01bfc89.achievement.json,04c7d9a1-415f-4717-a8e7-3189d01bfc89,1649203200000,
1631,923a854c-1b8a-4832-a3ee-106ad3b8c4aa.binning_data.json,0,5000,91,2015-07-09 22:07:56.630,com.sec.android.app.shealth,2015-07-09 22:07:56.630,,0.0,1115.253,53.969994,1540,f1/7zwjou1,com.sec.android.app.shealth,0,923a854c-1b8a-4832-a3ee-106ad3b8c4aa.achievement.json,923a854c-1b8a-4832-a3ee-106ad3b8c4aa,1421452800000,
7933,31a0d122-11e6-4e46-81d9-96dc3b662105.binning_data.json,0,5000,171,2015-07-09 22:08:47.873,com.sec.android.app.shealth,2015-07-09 22:08:47.873,,0.0,5629.465,252.10997,7762,f1/7zwjou1,com.sec.android.app.shealth,0,31a0d122-11e6-4e46-81d9-96dc3b662105.achievement.json,31a0d122-11e6-4e46-81d9-96dc3b662105,1435622400000,
5660,5917ac2f-f4ef-4958-bf9e-8a56748b10ec.binning_data.json,9744153,7500,11,2022-06-06 03:01:05.621,com.sec.android.app.shealth,2022-06-05 04:59:04.400,5917ac2f-f4ef-4958-bf9e-8a56748b10ec.source_info.json,0.43669772,4255.2495,215.34013,5649,VfS0qUERdZ,com.sec.android.app.shealth,0,5917ac2f-f4ef-4958-bf9e-8a56748b10ec.achievement.json,5917ac2f-f4ef-4958-bf9e-8a56748b10ec,1654387200000,
7653,f6c9137e-289d-41cd-84a2-c52a52faaacc.binning_data.json,10208641,7500,349,2022-05-06 01:30:16.987,com.sec.android.app.shealth,2022-05-05 03:00:22.912,f6c9137e-289d-41cd-84a2-c52a52faaacc.source_info.json,0.578716,5907.9033,300.9622,7304,VfS0qUERdZ,com.sec.android.app.shealth,0,f6c9137e-289d-41cd-84a2-c52a52faaacc.achievement.json,f6c9137e-289d-41cd-84a2-c52a52faaacc,1651708800000,
5507,19cd56f5-a404-4203-963a-74624bccb134.binning_data.json,0,5000,136,2015-07-09 22:08:30.094,com.sec.android.app.shealth,2015-07-09 22:08:30.094,,0.0,3715.3496,173.72,5371,f1/7zwjou1,com.sec.android.app.shealth,0,19cd56f5-a404-4203-963a-74624bccb134.achievement.json,19cd56f5-a404-4203-963a-74624bccb134,1431907200000,
3218,c9bb08dd-19d8-443d-b16b-cada53d94e73.binning_data.json,1789528,7500,0,2022-06-06 03:00:03.881,com.sec.android.app.shealth,2022-06-06 03:00:03.881,,1.2439983,2226.17,133.97,3218,yfgkJHa6g4,com.sec.android.app.shealth,0,c9bb08dd-19d8-443d-b16b-cada53d94e73.achievement.json,c9bb08dd-19d8-443d-b16b-cada53d94e73,1654387200000,
6233,f69c9b6e-49b6-452d-b292-66e3aa66d7f4.binning_data.json,11999999,7500,6,2022-07-03 03:00:17.976,com.sec.android.app.shealth,2022-07-03 03:00:17.976,,0.4065539,4878.6465,219.39758,6227,QRbb7eXJAm,com.sec.android.app.shealth,0,f69c9b6e-49b6-452d-b292-66e3aa66d7f4.achievement.json,f69c9b6e-49b6-452d-b292-66e3aa66d7f4,1656720000000,
7160,1b3c4254-d9f6-437d-b2bf-26d8d6e87bad.binning_data.json,0,5000,87,2015-07-09 22:08:48.393,com.sec.android.app.shealth,2015-07-09 22:08:48.393,,0.0,4814.499,222.5,7073,f1/7zwjou1,com.sec.android.app.shealth,0,1b3c4254-d9f6-437d-b2bf-26d8d6e87bad.achievement.json,1b3c4254-d9f6-437d-b2bf-26d8d6e87bad,1435708800000,
4978,aca74a05-6d5e-44ae-b1bf-5265caa36dfa.binning_data.json,10980000,7500,11,2022-06-07 03:00:12.927,com.sec.android.app.shealth,2022-06-06 03:00:09.057,,0.35501295,3898.042,175.8172,4967,QRbb7eXJAm,com.sec.android.app.shealth,0,aca74a05-6d5e-44ae-b1bf-5265caa36dfa.achievement.json,aca74a05-6d5e-44ae-b1bf-5265caa36dfa,1654387200000,
5046,93ced79c-3418-46e4-b610-fab3ea5083e7.binning_data.json,9120000,7500,32,2022-04-07 03:00:07.635,com.sec.android.app.shealth,2022-04-07 03:00:07.635,,0.434978,3966.9995,178.63345,5014,QRbb7eXJAm,com.sec.android.app.shealth,0,93ced79c-3418-46e4-b610-fab3ea5083e7.achievement.json,93ced79c-3418-46e4-b610-fab3ea5083e7,1649203200000,
5829,f5183557-7015-4c95-9d8c-07056507b4b5.binning_data.json,0,5000,80,2015-07-09 22:08:34.402,com.sec.android.app.shealth,2015-07-09 22:08:34.402,,0.0,3822.8367,183.59,5749,f1/7zwjou1,com.sec.android.app.shealth,0,f5183557-7015-4c95-9d8c-07056507b4b5.achievement.json,f5183557-7015-4c95-9d8c-07056507b4b5,1433030400000,
7926,682f6350-3e52-4714-80ff-2fe850655e13.binning_data.json,12701739,7500,37,2022-07-04 02:50:05.733,com.sec.android.app.shealth,2022-07-03 03:02:09.862,682f6350-3e52-4714-80ff-2fe850655e13.source_info.json,0.48380518,6145.167,291.96085,7889,VfS0qUERdZ,com.sec.android.app.shealth,0,682f6350-3e52-4714-80ff-2fe850655e13.achievement.json,682f6350-3e52-4714-80ff-2fe850655e13,1656806400000,
4525,e62f0e39-f77e-46b9-8abe-3283fc444d5c.binning_data.json,0,5000,92,2015-07-09 22:07:58.477,com.sec.android.app.shealth,2015-07-09 22:07:58.477,,0.0,2930.8416,144.66,4433,f1/7zwjou1,com.sec.android.app.shealth,0,e62f0e39-f77e-46b9-8abe-3283fc444d5c.achievement.json,e62f0e39-f77e-46b9-8abe-3283fc444d5c,1421884800000,
4422,f9ec9e99-1adf-42e7-8684-5069004fde6d.binning_data.json,2268201,7500,56,2022-05-06 03:00:05.162,com.sec.android.app.shealth,2022-05-05 03:00:24.851,,1.4057525,3188.5295,184.17998,4366,yfgkJHa6g4,com.sec.android.app.shealth,0,f9ec9e99-1adf-42e7-8684-5069004fde6d.achievement.json,f9ec9e99-1adf-42e7-8684-5069004fde6d,1651708800000,
9750,18a36030-1458-4043-8d6f-a813f0bfed6e.binning_data.json,10931917,7500,1296,2022-04-08 02:38:03.291,com.sec.android.app.shealth,2022-04-07 04:13:01.390,18a36030-1458-4043-8d6f-a813f0bfed6e.source_info.json,0.7082095,7742.088,413.26154,8454,VfS0qUERdZ,com.sec.android.app.shealth,0,18a36030-1458-4043-8d6f-a813f0bfed6e.achievement.json,18a36030-1458-4043-8d6f-a813f0bfed6e,1649289600000,
3863,a5a7215e-d5a5-4d4a-b7ad-5cfc935e6b96.binning_data.json,2059741,7500,4,2022-07-04 03:00:04.276,com.sec.android.app.shealth,2022-07-04 03:00:04.276,,1.4000643,2883.77,150.42,3859,yfgkJHa6g4,com.sec.android.app.shealth,0,a5a7215e-d5a5-4d4a-b7ad-5cfc935e6b96.achievement.json,a5a7215e-d5a5-4d4a-b7ad-5cfc935e6b96,1656806400000,
299,fcb97b4d-c86d-4b23-8f70-cf5417ab5370.binning_data.json,0,10000,16,2015-07-09 22:07:51.882,com.sec.android.app.shealth,2015-07-09 22:07:51.882,,0.0,189.92668,9.860004,283,f1/7zwjou1,com.sec.android.app.shealth,0,fcb97b4d-c86d-4b23-8f70-cf5417ab5370.achievement.json,fcb97b4d-c86d-4b23-8f70-cf5417ab5370,1419552000000,
4582,456d3c24-acfb-43ed-b992-1cc79e5f8abb.binning_data.json,2663857,5000,126,2015-08-19 03:00:05.124,com.sec.android.app.shealth,2015-08-18 15:09:29.694,,2.0054624,3188.9258,145.73,4456,f1/7zwjou1,com.sec.android.app.shealth,0,456d3c24-acfb-43ed-b992-1cc79e5f8abb.achievement.json,456d3c24-acfb-43ed-b992-1cc79e5f8abb,1439856000000,
8183,dba5ab7d-6597-4ad3-bd63-296f6ab6ea67.binning_data.json,12628468,7500,481,2022-06-07 02:31:09.549,com.sec.android.app.shealth,2022-06-06 03:21:03.342,dba5ab7d-6597-4ad3-bd63-296f6ab6ea67.source_info.json,0.5025009,6345.817,334.36948,7702,VfS0qUERdZ,com.sec.android.app.shealth,0,dba5ab7d-6597-4ad3-bd63-296f6ab6ea67.achievement.json,dba5ab7d-6597-4ad3-bd63-296f6ab6ea67,1654473600000,
4978,c3c94c08-42e1-4904-882b-d5b843534b27.binning_data.json,2566835,7500,449,2022-06-07 03:00:07.580,com.sec.android.app.shealth,2022-06-07 03:00:07.580,,1.4537588,3731.5598,223.82997,4529,yfgkJHa6g4,com.sec.android.app.shealth,0,c3c94c08-42e1-4904-882b-d5b843534b27.achievement.json,c3c94c08-42e1-4904-882b-d5b843534b27,1654473600000,
5742,4c78b0ae-3b94-4d67-8af9-e061a6f853e7.binning_data.json,13920000,7500,33,2022-07-04 03:00:10.858,com.sec.android.app.shealth,2022-07-04 03:00:10.858,,0.3277073,4561.6855,202.13147,5709,QRbb7eXJAm,com.sec.android.app.shealth,0,4c78b0ae-3b94-4d67-8af9-e061a6f853e7.achievement.json,4c78b0ae-3b94-4d67-8af9-e061a6f853e7,1656806400000,
4414,146b9edb-cf8d-4a63-b560-a8741c7ca443.binning_data.json,2622618,5000,101,2015-12-05 02:01:19.100,com.sec.android.app.shealth,2015-12-04 14:00:10.647,,2.070689,3024.5981,142.95999,4313,f1/7zwjou1,com.sec.android.app.shealth,0,146b9edb-cf8d-4a63-b560-a8741c7ca443.achievement.json,146b9edb-cf8d-4a63-b560-a8741c7ca443,1449187200000,
9539,20ad9076-df24-47f3-b08c-d95b949bb2a3.binning_data.json,5712364,5000,321,2015-09-15 03:05:18.183,com.sec.android.app.shealth,2015-09-14 15:01:39.121,,2.269121,6567.4673,306.92996,9218,f1/7zwjou1,com.sec.android.app.shealth,0,20ad9076-df24-47f3-b08c-d95b949bb2a3.achievement.json,20ad9076-df24-47f3-b08c-d95b949bb2a3,1442188800000,
7097,dc0c160f-7ad6-4d56-8c83-010216253aaa.binning_data.json,11040000,7500,377,2022-05-06 03:00:10.148,com.sec.android.app.shealth,2022-05-06 03:00:10.148,,0.51394945,5674.002,264.03296,6720,QRbb7eXJAm,com.sec.android.app.shealth,0,dc0c160f-7ad6-4d56-8c83-010216253aaa.achievement.json,dc0c160f-7ad6-4d56-8c83-010216253aaa,1651708800000,
6684,daf08d95-a879-4f2f-83b7-6e2fa9e1be4e.binning_data.json,3508685,7500,487,2022-04-08 03:00:04.713,com.sec.android.app.shealth,2022-04-08 03:00:04.713,,1.4584891,5117.38,286.43997,6197,yfgkJHa6g4,com.sec.android.app.shealth,0,daf08d95-a879-4f2f-83b7-6e2fa9e1be4e.achievement.json,daf08d95-a879-4f2f-83b7-6e2fa9e1be4e,1649289600000,
7321,91baf78b-9011-4aec-bb33-f940be46b127.binning_data.json,14159999,7500,491,2022-06-07 03:00:12.851,com.sec.android.app.shealth,2022-06-07 03:00:12.851,,0.41225353,5837.51,275.6454,6830,QRbb7eXJAm,com.sec.android.app.shealth,0,91baf78b-9011-4aec-bb33-f940be46b127.achievement.json,91baf78b-9011-4aec-bb33-f940be46b127,1654473600000,
8817,db4e08f2-49db-4d88-acf3-b26dcccf18e7.binning_data.json,12179999,7500,1301,2022-04-08 03:00:09.316,com.sec.android.app.shealth,2022-04-08 03:00:09.316,,0.5870037,7149.705,357.8891,7516,QRbb7eXJAm,com.sec.android.app.shealth,0,db4e08f2-49db-4d88-acf3-b26dcccf18e7.achievement.json,db4e08f2-49db-4d88-acf3-b26dcccf18e7,1649289600000,
12786,39c1e217-fbff-4ee1-8eea-827c4604d90f.binning_data.json,7704942,5000,220,2015-09-13 03:00:12.519,com.sec.android.app.shealth,2015-09-13 03:00:12.519,,2.1867654,8596.455,402.27997,12566,f1/7zwjou1,com.sec.android.app.shealth,0,39c1e217-fbff-4ee1-8eea-827c4604d90f.achievement.json,39c1e217-fbff-4ee1-8eea-827c4604d90f,1442016000000,
8209,f6ed7a20-1072-4435-ad25-db28669f3796.binning_data.json,10285469,7500,40,2022-07-05 02:34:05.102,com.sec.android.app.shealth,2022-07-04 03:09:04.961,f6ed7a20-1072-4435-ad25-db28669f3796.source_info.json,0.59329915,6102.361,336.44955,8169,VfS0qUERdZ,com.sec.android.app.shealth,0,f6ed7a20-1072-4435-ad25-db28669f3796.achievement.json,f6ed7a20-1072-4435-ad25-db28669f3796,1656892800000,
9461,155712ff-fdea-46a0-93bc-d1b4178a581d.binning_data.json,10876942,7500,33,2022-05-07 01:35:54.840,com.sec.android.app.shealth,2022-05-06 03:13:04.957,155712ff-fdea-46a0-93bc-d1b4178a581d.source_info.json,0.619383,6736.9937,415.93756,9428,VfS0qUERdZ,com.sec.android.app.shealth,0,155712ff-fdea-46a0-93bc-d1b4178a581d.achievement.json,155712ff-fdea-46a0-93bc-d1b4178a581d,1651795200000,
5149,381cf5ea-aa28-49ec-9606-b732a46b8985.binning_data.json,3136338,5000,183,2016-01-25 02:03:33.198,com.sec.android.app.shealth,2016-01-25 02:02:52.866,,6.167338,3456.47,165.48997,4966,f1/7zwjou1,com.sec.android.app.shealth,0,381cf5ea-aa28-49ec-9606-b732a46b8985.achievement.json,381cf5ea-aa28-49ec-9606-b732a46b8985,1453593600000,
5947,008b4e69-7a18-4cce-9cb5-49aff4fa0131.binning_data.json,10001567,7500,386,2022-06-08 02:31:06.113,com.sec.android.app.shealth,2022-06-07 03:09:04.942,008b4e69-7a18-4cce-9cb5-49aff4fa0131.source_info.json,0.46528894,4653.618,238.47435,5561,VfS0qUERdZ,com.sec.android.app.shealth,0,008b4e69-7a18-4cce-9cb5-49aff4fa0131.achievement.json,008b4e69-7a18-4cce-9cb5-49aff4fa0131,1654560000000,
3884,d908900a-0b2e-4171-8998-bbe0c4a4bca0.binning_data.json,2339794,5000,91,2015-11-25 02:01:57.512,com.sec.android.app.shealth,2015-11-25 02:01:57.512,,1.9898818,2644.3076,124.43999,3793,f1/7zwjou1,com.sec.android.app.shealth,0,d908900a-0b2e-4171-8998-bbe0c4a4bca0.achievement.json,d908900a-0b2e-4171-8998-bbe0c4a4bca0,1448323200000,
6218,bb941c71-8281-4fca-86b7-8b4c034ddf4e.binning_data.json,3152867,7500,28,2022-07-05 03:00:05.432,com.sec.android.app.shealth,2022-07-05 03:00:05.432,,1.4192986,4474.86,270.06,6190,yfgkJHa6g4,com.sec.android.app.shealth,0,bb941c71-8281-4fca-86b7-8b4c034ddf4e.achievement.json,bb941c71-8281-4fca-86b7-8b4c034ddf4e,1656892800000,
5363,612de8a1-ea8b-4bda-a70e-a9703739de18.binning_data.json,3262559,5000,247,2015-07-21 03:00:47.167,com.sec.android.app.shealth,2015-07-21 03:00:47.167,,3.8699052,3636.1443,174.97998,5116,f1/7zwjou1,com.sec.android.app.shealth,0,612de8a1-ea8b-4bda-a70e-a9703739de18.achievement.json,612de8a1-ea8b-4bda-a70e-a9703739de18,1437350400000,
7530,a1f24d0b-7aa1-402f-8600-81078139a20d.binning_data.json,3818943,7500,18,2022-05-07 03:29:45.372,com.sec.android.app.shealth,2022-05-07 03:29:45.372,,1.3431436,5129.39,354.28,7512,yfgkJHa6g4,com.sec.android.app.shealth,0,a1f24d0b-7aa1-402f-8600-81078139a20d.achievement.json,a1f24d0b-7aa1-402f-8600-81078139a20d,1651795200000,
3460,0e479c58-79a9-4663-a447-12fdca332e3e.binning_data.json,1833501,7500,316,2022-06-08 03:00:03.782,com.sec.android.app.shealth,2022-06-08 03:00:03.782,,1.4461076,2651.44,153.43999,3144,yfgkJHa6g4,com.sec.android.app.shealth,0,0e479c58-79a9-4663-a447-12fdca332e3e.achievement.json,0e479c58-79a9-4663-a447-12fdca332e3e,1654560000000,
7484,27271ab0-dc21-40da-9ab6-aa18e9fea840.binning_data.json,4651344,5000,133,2015-12-20 02:00:16.799,com.sec.android.app.shealth,2015-12-20 02:00:16.799,,3.558127,5004.223,233.12999,7351,f1/7zwjou1,com.sec.android.app.shealth,0,27271ab0-dc21-40da-9ab6-aa18e9fea840.achievement.json,27271ab0-dc21-40da-9ab6-aa18e9fea840,1450483200000,
4457,7c793701-572c-4b8b-8cd6-8873a050d7aa.binning_data.json,0,5000,10,2015-07-09 22:07:58.930,com.sec.android.app.shealth,2015-07-09 22:07:58.930,,0.0,3054.8127,134.29001,4447,f1/7zwjou1,com.sec.android.app.shealth,0,7c793701-572c-4b8b-8cd6-8873a050d7aa.achievement.json,7c793701-572c-4b8b-8cd6-8873a050d7aa,1422057600000,
5360,a0d3a5db-2dc4-4f4e-a1bc-a80084018352.binning_data.json,10920000,7500,15,2022-05-07 03:29:49.654,com.sec.android.app.shealth,2022-05-07 03:29:49.654,,0.38384718,4191.6113,189.00586,5345,QRbb7eXJAm,com.sec.android.app.shealth,0,a0d3a5db-2dc4-4f4e-a1bc-a80084018352.achievement.json,a0d3a5db-2dc4-4f4e-a1bc-a80084018352,1651795200000,
4931,f35e4511-3ca6-41dd-b9b7-61bae3a0424b.binning_data.json,11579999,7500,405,2022-06-08 03:00:08.570,com.sec.android.app.shealth,2022-06-08 03:00:08.570,,0.3407004,3945.3103,188.1659,4526,QRbb7eXJAm,com.sec.android.app.shealth,0,f35e4511-3ca6-41dd-b9b7-61bae3a0424b.achievement.json,f35e4511-3ca6-41dd-b9b7-61bae3a0424b,1654560000000,
10219,1bef4d18-e02c-4326-b8e6-50998ff2561d.binning_data.json,13203739,7500,102,2022-04-14 03:00:09.396,com.sec.android.app.shealth,2022-04-08 03:30:37.776,1bef4d18-e02c-4326-b8e6-50998ff2561d.source_info.json,0.60301405,7962.0405,375.3803,10117,VfS0qUERdZ,com.sec.android.app.shealth,0,1bef4d18-e02c-4326-b8e6-50998ff2561d.achievement.json,1bef4d18-e02c-4326-b8e6-50998ff2561d,1649376000000,
6665,5e45736a-fe64-47c1-8e95-7e3ce4a8c8d3.binning_data.json,3979292,5000,329,2015-11-28 02:04:07.517,com.sec.android.app.shealth,2015-11-27 14:00:54.130,,1.7417091,4565.569,216.73997,6336,f1/7zwjou1,com.sec.android.app.shealth,0,5e45736a-fe64-47c1-8e95-7e3ce4a8c8d3.achievement.json,5e45736a-fe64-47c1-8e95-7e3ce4a8c8d3,1448582400000,
7042,b4cb8e49-5d8c-4b23-9c2f-52d1a674a8f1.binning_data.json,4084832,5000,571,2015-12-19 02:01:16.553,com.sec.android.app.shealth,2015-12-18 14:00:14.837,,2.5462093,4975.1143,244.31,6471,f1/7zwjou1,com.sec.android.app.shealth,0,b4cb8e49-5d8c-4b23-9c2f-52d1a674a8f1.achievement.json,b4cb8e49-5d8c-4b23-9c2f-52d1a674a8f1,1450396800000,
6230,14fb78fd-d479-4bfc-a546-bcc04db0c8e6.binning_data.json,10979999,7500,123,2022-07-05 03:00:09.835,com.sec.android.app.shealth,2022-07-05 03:00:09.835,,0.4453993,4890.4844,223.47693,6107,QRbb7eXJAm,com.sec.android.app.shealth,0,14fb78fd-d479-4bfc-a546-bcc04db0c8e6.achievement.json,14fb78fd-d479-4bfc-a546-bcc04db0c8e6,1656892800000,
13849,8087892e-ce96-4be9-9ce9-ad9d38572df2.binning_data.json,14607862,7500,9,2022-05-08 01:24:04.192,com.sec.android.app.shealth,2022-05-07 03:31:30.965,8087892e-ce96-4be9-9ce9-ad9d38572df2.source_info.json,0.71056724,10379.869,536.8107,13840,VfS0qUERdZ,com.sec.android.app.shealth,0,8087892e-ce96-4be9-9ce9-ad9d38572df2.achievement.json,8087892e-ce96-4be9-9ce9-ad9d38572df2,1651881600000,
4393,59c16929-7a1c-4274-90b4-08402dc35abd.binning_data.json,2345038,7500,0,2022-04-09 03:00:04.013,com.sec.android.app.shealth,2022-04-09 03:00:04.013,,1.3964887,3274.82,176.64,4393,yfgkJHa6g4,com.sec.android.app.shealth,0,59c16929-7a1c-4274-90b4-08402dc35abd.achievement.json,59c16929-7a1c-4274-90b4-08402dc35abd,1649376000000,
5549,6b8e3356-b705-4b5c-a6f8-b49222f1c2cc.binning_data.json,6902499,7500,104,2022-06-09 13:50:15.904,com.sec.android.app.shealth,2022-06-08 03:05:05.655,6b8e3356-b705-4b5c-a6f8-b49222f1c2cc.source_info.json,0.59974384,4139.7314,220.63055,5445,VfS0qUERdZ,com.sec.android.app.shealth,0,6b8e3356-b705-4b5c-a6f8-b49222f1c2cc.achievement.json,6b8e3356-b705-4b5c-a6f8-b49222f1c2cc,1654646400000,
