com.samsung.shealth.report,6233003,3
timezone,start_date,update_time,create_time,type,is_empty,version,deviceuuid,content,pkg_name,datauuid,compressed_content
America/Sao_Paulo,1638673200000,2021-12-12 16:42:47.467,2021-12-12 16:42:42.498,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,0dbd62ee-675e-42ed-9a6c-59e8010fa17f,0dbd62ee-675e-42ed-9a6c-59e8010fa17f.compressed_content.json,
America/Sao_Paulo,1642906800000,2022-01-30 16:43:30.665,2022-01-30 16:43:15.751,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,34f9f372-df88-4893-96dd-c3c3ce7f6430,34f9f372-df88-4893-96dd-c3c3ce7f6430.compressed_content.json,
America/Sao_Paulo,1606618800000,2020-12-07 16:42:25.612,2020-12-06 16:41:48.641,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,cc14b068-4869-4bd4-830d-9e54117d7151,cc14b068-4869-4bd4-830d-9e54117d7151.compressed_content.json,
America/Sao_Paulo,1603594800000,2020-11-02 16:42:27.112,2020-11-01 16:42:17.458,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,4d55dd38-b9c3-45a9-9e47-612edc03cf2e,4d55dd38-b9c3-45a9-9e47-612edc03cf2e.compressed_content.json,
America/Sao_Paulo,1646535600000,2022-03-13 16:45:27.479,2022-03-13 16:45:25.790,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,3cc6f212-ffa3-45f3-9604-7a32ad0ecfbc,3cc6f212-ffa3-45f3-9604-7a32ad0ecfbc.compressed_content.json,
America/Sao_Paulo,1642302000000,2022-01-23 16:42:09.853,2022-01-23 16:42:02.578,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,04c2d99e-62df-4029-b093-180a512276c2,04c2d99e-62df-4029-b093-180a512276c2.compressed_content.json,
America/Sao_Paulo,1610852400000,2021-01-28 16:41:47.863,2021-01-28 16:41:43.363,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,c9076b94-004a-40ff-acd1-6a25cb32016e,c9076b94-004a-40ff-acd1-6a25cb32016e.compressed_content.json,
America/Sao_Paulo,1607828400000,2020-12-23 16:42:00.808,2020-12-22 16:42:24.652,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,5f6fe845-70d3-46b9-b116-01d4c9405f0a,5f6fe845-70d3-46b9-b116-01d4c9405f0a.compressed_content.json,
America/Sao_Paulo,1651978800000,2022-05-15 16:43:08.237,2022-05-15 16:43:04.285,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,6d098d02-a103-447d-9dd0-45446cf2b312,6d098d02-a103-447d-9dd0-45446cf2b312.compressed_content.json,
America/Sao_Paulo,1645930800000,2022-03-08 16:43:09.750,2022-03-08 16:43:06.820,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,77a04041-6d04-4cc6-85b1-85989eb1ef86,77a04041-6d04-4cc6-85b1-85989eb1ef86.compressed_content.json,
America/Sao_Paulo,1614481200000,2021-03-07 16:45:15.229,2021-03-07 16:45:13.055,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,b140657b-201d-4e48-a916-061e43987da9,b140657b-201d-4e48-a916-061e43987da9.compressed_content.json,
America/Sao_Paulo,1611457200000,2021-01-31 16:45:20.880,2021-01-31 16:45:12.565,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,5912394d-4f36-4f5c-8c53-6f205d44c5a2,5912394d-4f36-4f5c-8c53-6f205d44c5a2.compressed_content.json,
America/Sao_Paulo,1655607600000,2022-06-28 16:42:37.974,2022-06-28 16:42:33.081,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,2c22bd87-7019-4053-8001-d29ef2bd6681,2c22bd87-7019-4053-8001-d29ef2bd6681.compressed_content.json,
America/Sao_Paulo,1651374000000,2022-05-08 16:44:18.304,2022-05-08 16:44:05.534,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,21fd5b4d-b8d8-4482-a34c-82e89f8a3093,21fd5b4d-b8d8-4482-a34c-82e89f8a3093.compressed_content.json,
America/Sao_Paulo,1659236400000,2022-08-07 16:43:48.232,2022-08-07 16:43:44.352,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,f192dc51-3fc9-483a-99a4-5449f67ac6f2,f192dc51-3fc9-483a-99a4-5449f67ac6f2.compressed_content.json,
America/Sao_Paulo,1618110000000,2021-04-18 16:42:05.158,2021-04-18 16:42:04.114,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,2ecb51ca-0604-4939-be7e-cf11baf47d7c,2ecb51ca-0604-4939-be7e-cf11baf47d7c.compressed_content.json,
America/Sao_Paulo,1655002800000,2022-06-19 16:42:40.251,2022-06-19 16:42:10.203,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,c732a4db-6643-4808-beb5-5669cf56c49a,c732a4db-6643-4808-beb5-5669cf56c49a.compressed_content.json,
America/Sao_Paulo,1664679600000,2022-10-09 16:48:40.075,2022-10-09 16:48:40.075,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,592c76d4-fef7-4ef2-a707-874e97b830d4,592c76d4-fef7-4ef2-a707-874e97b830d4.compressed_content.json,
America/Sao_Paulo,1621738800000,2021-05-30 16:44:05.233,2021-05-30 16:44:02.475,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,c6386679-3d5b-472f-8cb9-89442e799b6b,c6386679-3d5b-472f-8cb9-89442e799b6b.compressed_content.json,
America/Sao_Paulo,1615086000000,2021-03-14 16:42:34.899,2021-03-14 16:42:29.236,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,2ba85fae-f201-4943-8809-58a83ebacc7b,2ba85fae-f201-4943-8809-58a83ebacc7b.compressed_content.json,
America/Sao_Paulo,1658631600000,2022-07-31 16:42:18.644,2022-07-31 16:42:14.248,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,3ad0723b-e992-4143-90f7-f936265a4580,3ad0723b-e992-4143-90f7-f936265a4580.compressed_content.json,
America/Sao_Paulo,1671937200000,2023-01-05 16:42:52.048,2023-01-05 16:42:52.048,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,228f3b7f-0770-45a0-b61a-58119be79035,228f3b7f-0770-45a0-b61a-58119be79035.compressed_content.json,
America/Sao_Paulo,1664074800000,2022-10-02 16:41:55.010,2022-10-02 16:41:55.010,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,694c5682-fb00-412a-b5fd-c4d11bd4a436,694c5682-fb00-412a-b5fd-c4d11bd4a436.compressed_content.json,
America/Sao_Paulo,1625367600000,2021-07-11 16:44:18.535,2021-07-11 16:43:15.866,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,2b445ced-d7fa-44e1-becd-6086c92049e9,2b445ced-d7fa-44e1-becd-6086c92049e9.compressed_content.json,
America/Sao_Paulo,1618714800000,2021-04-25 16:41:48.465,2021-04-25 16:41:47.233,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,33fee6b2-024a-429c-8da8-e37b6038384e,33fee6b2-024a-429c-8da8-e37b6038384e.compressed_content.json,
America/Sao_Paulo,1671332400000,2022-12-26 16:41:48.089,2022-12-26 16:41:48.089,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,10d72f19-287d-4f2e-8f52-f316508d1153,10d72f19-287d-4f2e-8f52-f316508d1153.compressed_content.json,
America/Sao_Paulo,1628996400000,2021-08-24 16:42:34.243,2021-08-22 16:41:54.332,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,a22fdc3f-a6c2-4991-ae27-58a1dc7d5909,a22fdc3f-a6c2-4991-ae27-58a1dc7d5909.compressed_content.json,
America/Sao_Paulo,1622343600000,2021-06-06 16:42:01.342,2021-06-06 16:41:58.350,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,38ae93df-6175-4646-861b-0341b8ca06fa,38ae93df-6175-4646-861b-0341b8ca06fa.compressed_content.json,
America/Sao_Paulo,1625972400000,2021-07-18 16:42:49.121,2021-07-18 16:42:41.884,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,0be155f1-3515-4c67-b76b-99fa7383eafc,0be155f1-3515-4c67-b76b-99fa7383eafc.compressed_content.json,
America/Sao_Paulo,1632625200000,2021-10-03 16:42:11.487,2021-10-03 16:41:57.818,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,39665bb9-354f-4bc2-b2c9-096841ece268,39665bb9-354f-4bc2-b2c9-096841ece268.compressed_content.json,
America/Sao_Paulo,1629601200000,2021-08-29 16:42:12.655,2021-08-29 16:42:09.194,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,0f4d7e48-f33e-4933-8c89-50a1ba31015b,0f4d7e48-f33e-4933-8c89-50a1ba31015b.compressed_content.json,
America/Sao_Paulo,1636254000000,2021-11-17 16:43:13.169,2021-11-14 16:43:00.171,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,e7b5e51b-20ac-4ae0-a28a-7e8c628e067f,e7b5e51b-20ac-4ae0-a28a-7e8c628e067f.compressed_content.json,
America/Sao_Paulo,1633230000000,2021-10-11 16:44:26.010,2021-10-10 16:41:45.029,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,70c0a174-c967-4f2c-99ea-629682e6b028,70c0a174-c967-4f2c-99ea-629682e6b028.compressed_content.json,
America/Sao_Paulo,1639882800000,2021-12-28 16:41:53.632,2021-12-28 16:41:42.510,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,c669560d-fc3b-46cb-bf49-028dfd9d9f51,c669560d-fc3b-46cb-bf49-028dfd9d9f51.compressed_content.json,
America/Sao_Paulo,1636858800000,2021-11-21 16:42:07.607,2021-11-21 16:42:03.015,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,4a3cfa71-3d9b-4776-895a-ca255e3081d0,4a3cfa71-3d9b-4776-895a-ca255e3081d0.compressed_content.json,
America/Sao_Paulo,1643511600000,2022-02-06 16:42:09.086,2022-02-06 16:42:05.359,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,4b1b39df-69be-44ff-b45f-860563673b34,4b1b39df-69be-44ff-b45f-860563673b34.compressed_content.json,
America/Sao_Paulo,1640487600000,2022-01-02 16:42:08.304,2022-01-02 16:42:01.567,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,5777b9e6-0166-4086-9a81-a636b4ceb8d1,5777b9e6-0166-4086-9a81-a636b4ceb8d1.compressed_content.json,
America/Sao_Paulo,1647140400000,2022-03-20 16:48:43.075,2022-03-20 16:48:35.850,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,d8ca3d01-e9ab-4a2d-ab18-1a0519234e9a,d8ca3d01-e9ab-4a2d-ab18-1a0519234e9a.compressed_content.json,
America/Sao_Paulo,1644116400000,2022-02-13 16:42:19.126,2022-02-13 16:42:15.660,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,8a1ae70e-3479-4536-b37b-de9e3321bae3,8a1ae70e-3479-4536-b37b-de9e3321bae3.compressed_content.json,
America/Sao_Paulo,1652583600000,2022-05-22 16:44:14.462,2022-05-22 16:44:07.946,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,f8488c55-93b1-4e97-9c9c-a57639612964,f8488c55-93b1-4e97-9c9c-a57639612964.compressed_content.json,
America/Sao_Paulo,1647745200000,2022-03-27 16:44:08.017,2022-03-27 16:44:03.812,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,e71458e5-091e-4723-855a-1f265e980c65,e71458e5-091e-4723-855a-1f265e980c65.compressed_content.json,
America/Sao_Paulo,1656212400000,2022-07-03 17:12:56.743,2022-07-03 17:12:46.718,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,02acf99b-d5ce-45f0-a661-a0206cc68395,02acf99b-d5ce-45f0-a661-a0206cc68395.compressed_content.json,
America/Sao_Paulo,1660446000000,2022-08-21 16:42:11.455,2022-08-21 16:42:11.455,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,a347bccb-3d76-45da-b59b-947440e22970,a347bccb-3d76-45da-b59b-947440e22970.compressed_content.json,
America/Sao_Paulo,1653188400000,2022-05-29 16:43:55.209,2022-05-29 16:43:44.078,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,e0e77094-4993-42ba-827a-847fe252e92e,e0e77094-4993-42ba-827a-847fe252e92e.compressed_content.json,
America/Sao_Paulo,1656817200000,2022-07-13 16:43:11.577,2022-07-13 16:43:07.625,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,3c63436b-e2ed-4bb8-a1ec-b22d7c0f41e2,3c63436b-e2ed-4bb8-a1ec-b22d7c0f41e2.compressed_content.json,
America/Sao_Paulo,1666494000000,2022-11-02 16:42:07.964,2022-11-02 16:42:07.964,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,2b2f891e-a063-456c-a7ea-0dd1df250e44,2b2f891e-a063-456c-a7ea-0dd1df250e44.compressed_content.json,
America/Sao_Paulo,1672542000000,2023-01-09 16:41:54.834,2023-01-09 16:41:54.834,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,7325a2a0-577b-4b0a-9ea3-34573fd99cc5,7325a2a0-577b-4b0a-9ea3-34573fd99cc5.compressed_content.json,
America/Sao_Paulo,1661050800000,2022-08-31 16:42:14.460,2022-08-31 16:42:14.460,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,68533321-ea1c-4ae7-9466-3bfba613734c,68533321-ea1c-4ae7-9466-3bfba613734c.compressed_content.json,
America/Sao_Paulo,1668913200000,2022-11-28 16:42:02.258,2022-11-28 16:42:02.258,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,9ff68503-99c6-464c-a2ae-da0cfcfdf135,9ff68503-99c6-464c-a2ae-da0cfcfdf135.compressed_content.json,
America/Sao_Paulo,1673751600000,2023-01-24 16:41:47.451,2023-01-24 16:41:47.451,0,0,2,yfgkJHa6g4,X,com.sec.android.app.shealth,15075268-2604-44dd-9a39-ebe818cdd7fa,15075268-2604-44dd-9a39-ebe818cdd7fa.compressed_content.json,
