com.samsung.shealth.step_daily_trend,6233003,6
binning_data,update_time,create_time,source_pkg_name,source_type,count,speed,distance,calorie,deviceuuid,pkg_name,datauuid,day_time
0234821e-05ee-4022-b615-be78dd3900a6.binning_data.json,2021-05-20 02:22:05.485,2021-05-19 10:36:00.912,com.sec.android.app.shealth,-2,8741,1.1940974,8169.214,529.9859,VfS0qUERdZ,com.sec.android.app.shealth,0234821e-05ee-4022-b615-be78dd3900a6,1621382400000,
a551e74c-3535-4e5b-b09e-b6b759f2be4c.binning_data.json,2021-09-21 03:00:33.080,2021-09-21 03:00:33.080,com.sec.android.app.shealth,25,1866,0.22735748,1486.918,67.83923,QRbb7eXJAm,com.sec.android.app.shealth,a551e74c-3535-4e5b-b09e-b6b759f2be4c,1632096000000,
dcaaf804-d6ee-4a2a-a578-4689095f0d97.binning_data.json,2021-06-20 03:00:16.873,2021-06-20 03:00:16.873,com.sec.android.app.shealth,25,2231,0.26961142,1779.4354,79.82895,QRbb7eXJAm,com.sec.android.app.shealth,dcaaf804-d6ee-4a2a-a578-4689095f0d97,1624060800000,
62ef6d9f-e6a6-4f63-90a9-5b4b66413a56.binning_data.json,2021-10-24 03:00:06.895,2021-10-24 03:00:06.895,com.sec.android.app.shealth,0,1880,1.3173901,1382.28,76.09,yfgkJHa6g4,com.sec.android.app.shealth,62ef6d9f-e6a6-4f63-90a9-5b4b66413a56,1634947200000,
4beb0b35-b506-40bd-b9b9-5fa896a9b803.binning_data.json,2021-05-20 03:00:03.378,2021-05-20 03:00:03.378,com.sec.android.app.shealth,0,7864,2.2375987,7700.3716,519.9598,yfgkJHa6g4,com.sec.android.app.shealth,4beb0b35-b506-40bd-b9b9-5fa896a9b803,1621382400000,
067a163f-67be-469d-b773-db9df03aa487.binning_data.json,2021-08-22 03:04:05.984,2021-08-21 03:02:05.098,com.sec.android.app.shealth,-2,4226,0.41306654,3233.5542,157.53036,VfS0qUERdZ,com.sec.android.app.shealth,067a163f-67be-469d-b773-db9df03aa487,1629504000000,
ead681b0-4ff7-45fd-9831-78a30c1eb17e.binning_data.json,2021-07-21 03:00:11.747,2021-07-21 03:00:11.747,com.sec.android.app.shealth,0,5087,1.4867443,3780.5095,231.44998,yfgkJHa6g4,com.sec.android.app.shealth,ead681b0-4ff7-45fd-9831-78a30c1eb17e,1626739200000,
3b4660f6-83bf-44aa-b523-e1d18adfe91f.binning_data.json,2021-09-22 02:30:10.407,2021-09-21 04:24:05.174,com.sec.android.app.shealth,-2,5568,0.6623746,4289.461,230.68954,VfS0qUERdZ,com.sec.android.app.shealth,3b4660f6-83bf-44aa-b523-e1d18adfe91f,1632182400000,
20e038d8-148e-4e9f-ad55-7298b43bcf47.binning_data.json,2021-06-21 02:35:09.570,2021-06-20 03:00:30.646,com.sec.android.app.shealth,-2,1373,0.41407013,1043.6455,51.77675,VfS0qUERdZ,com.sec.android.app.shealth,20e038d8-148e-4e9f-ad55-7298b43bcf47,1624147200000,
d53f0ce3-fcb8-4a07-b224-311182ea385b.binning_data.json,2021-10-24 03:00:27.365,2021-10-24 03:00:27.365,com.sec.android.app.shealth,25,1998,0.2462141,1565.9218,70.595474,QRbb7eXJAm,com.sec.android.app.shealth,d53f0ce3-fcb8-4a07-b224-311182ea385b,1634947200000,
10334f04-f7ff-4a5d-8149-b717a51af456.binning_data.json,2021-05-20 03:00:07.865,2021-05-20 03:00:07.865,com.sec.android.app.shealth,25,7756,0.96718955,7137.859,459.35626,QRbb7eXJAm,com.sec.android.app.shealth,10334f04-f7ff-4a5d-8149-b717a51af456,1621382400000,
5cbc1805-6778-4342-bba7-9aa38b101f06.binning_data.json,2021-07-21 03:00:19.636,2021-07-21 03:00:19.636,com.sec.android.app.shealth,25,7220,0.52298814,5805.168,281.38342,QRbb7eXJAm,com.sec.android.app.shealth,5cbc1805-6778-4342-bba7-9aa38b101f06,1626739200000,
775304ca-1152-4f57-88cd-91cbb7ab9203.binning_data.json,2021-08-22 03:00:07.466,2021-08-22 03:00:07.466,com.sec.android.app.shealth,0,2805,1.3317257,2077.8,109.14,yfgkJHa6g4,com.sec.android.app.shealth,775304ca-1152-4f57-88cd-91cbb7ab9203,1629504000000,
a33d3dc4-f7d3-4df1-97ae-c01df4b2363d.binning_data.json,2021-09-22 03:00:14.276,2021-09-22 03:00:14.276,com.sec.android.app.shealth,0,4588,1.4865824,3455.44,193.89,yfgkJHa6g4,com.sec.android.app.shealth,a33d3dc4-f7d3-4df1-97ae-c01df4b2363d,1632182400000,
81f02392-6b43-4b15-b196-19184863180e.binning_data.json,2021-06-21 03:00:10.402,2021-06-21 03:00:10.402,com.sec.android.app.shealth,0,867,1.2690637,626.98,34.53,yfgkJHa6g4,com.sec.android.app.shealth,81f02392-6b43-4b15-b196-19184863180e,1624147200000,
f1426baf-f551-40b5-a9f1-95792456901f.binning_data.json,2021-10-25 03:00:28.300,2021-10-24 03:05:03.986,com.sec.android.app.shealth,-2,20495,0.6871935,16144.627,756.3266,VfS0qUERdZ,com.sec.android.app.shealth,f1426baf-f551-40b5-a9f1-95792456901f,1635033600000,
b79789ab-0fa3-4d86-965e-a9f3919afc66.binning_data.json,2021-05-21 02:43:03.023,2021-05-20 08:27:04.576,com.sec.android.app.shealth,-2,7245,0.6776614,4868.119,364.53827,VfS0qUERdZ,com.sec.android.app.shealth,b79789ab-0fa3-4d86-965e-a9f3919afc66,1621468800000,
8a43f8a8-cc65-48a9-b5b6-09ed071bcdbe.binning_data.json,2021-07-22 02:45:09.623,2021-07-21 10:08:05.014,com.sec.android.app.shealth,-2,12352,0.93134046,10217.204,518.33746,VfS0qUERdZ,com.sec.android.app.shealth,8a43f8a8-cc65-48a9-b5b6-09ed071bcdbe,1626825600000,
c059ae31-9e93-42a0-aa7d-38f4844d004b.binning_data.json,2021-09-22 03:00:24.802,2021-09-22 03:00:24.802,com.sec.android.app.shealth,25,2601,0.34327847,2080.2676,95.79224,QRbb7eXJAm,com.sec.android.app.shealth,c059ae31-9e93-42a0-aa7d-38f4844d004b,1632182400000,
df32aaa2-c330-4c82-963e-24a4272afadf.binning_data.json,2021-08-23 03:00:19.114,2021-08-22 03:00:15.960,com.sec.android.app.shealth,25,2852,0.23980165,2258.9316,100.74255,QRbb7eXJAm,com.sec.android.app.shealth,df32aaa2-c330-4c82-963e-24a4272afadf,1629504000000,
0d3c7904-4dd5-4f3f-a2b2-f2362308c495.binning_data.json,2021-06-21 03:00:44.753,2021-06-21 03:00:44.753,com.sec.android.app.shealth,25,840,0.22964376,661.374,29.837006,QRbb7eXJAm,com.sec.android.app.shealth,0d3c7904-4dd5-4f3f-a2b2-f2362308c495,1624147200000,
eac3c004-95cf-4621-a65b-532d22a7daa6.binning_data.json,2021-10-25 03:00:55.354,2021-10-25 03:00:10.643,com.sec.android.app.shealth,0,5568,1.370684,4199.2397,218.87999,yfgkJHa6g4,com.sec.android.app.shealth,eac3c004-95cf-4621-a65b-532d22a7daa6,1635033600000,
b3bda3bd-2f58-4974-ae35-ba49e10f8c1d.binning_data.json,2021-07-22 03:00:07.519,2021-07-22 03:00:07.519,com.sec.android.app.shealth,0,4087,1.5476993,3247.8599,182.01999,yfgkJHa6g4,com.sec.android.app.shealth,b3bda3bd-2f58-4974-ae35-ba49e10f8c1d,1626825600000,
8bc304e3-d42a-4b4d-8f75-10a68df267fe.binning_data.json,2021-05-21 03:00:02.675,2021-05-21 03:00:02.675,com.sec.android.app.shealth,0,5956,1.1873395,3814.82,319.81,yfgkJHa6g4,com.sec.android.app.shealth,8bc304e3-d42a-4b4d-8f75-10a68df267fe,1621468800000,
9f1a7a80-f536-4c60-ab32-489c3d548438.binning_data.json,2021-09-23 03:00:32.386,2021-09-22 07:39:04.209,com.sec.android.app.shealth,-2,3143,0.5582676,2760.4932,159.41658,VfS0qUERdZ,com.sec.android.app.shealth,9f1a7a80-f536-4c60-ab32-489c3d548438,1632268800000,
485da2d5-d136-49ce-9a4c-b86b8c15f4b7.binning_data.json,2021-08-23 02:54:04.995,2021-08-22 03:04:04.942,com.sec.android.app.shealth,-2,6227,0.56261414,4768.7617,233.25662,VfS0qUERdZ,com.sec.android.app.shealth,485da2d5-d136-49ce-9a4c-b86b8c15f4b7,1629590400000,
edef6596-757e-4d93-8acc-3b735abdb589.binning_data.json,2021-06-22 01:48:04.894,2021-06-21 03:28:18.861,com.sec.android.app.shealth,-2,1778,0.41152123,1340.5524,65.73923,VfS0qUERdZ,com.sec.android.app.shealth,edef6596-757e-4d93-8acc-3b735abdb589,1624233600000,
c9c97b77-8eb2-4320-9a7f-aad1bee1cdf7.binning_data.json,2021-10-25 03:00:33.202,2021-10-25 03:00:33.202,com.sec.android.app.shealth,25,16565,0.5644076,13207.137,597.6329,QRbb7eXJAm,com.sec.android.app.shealth,c9c97b77-8eb2-4320-9a7f-aad1bee1cdf7,1635033600000,
3997b2f8-60e8-4d44-a8af-89b24c1d7f50.binning_data.json,2021-07-22 03:00:17.801,2021-07-22 03:00:17.801,com.sec.android.app.shealth,25,11757,0.84318113,9814.629,490.07605,QRbb7eXJAm,com.sec.android.app.shealth,3997b2f8-60e8-4d44-a8af-89b24c1d7f50,1626825600000,
41acb77a-7a28-4d04-85de-c54692f22a97.binning_data.json,2021-09-23 03:00:23.904,2021-09-23 03:00:08.422,com.sec.android.app.shealth,0,2277,2.0097473,2075.55,132.1,yfgkJHa6g4,com.sec.android.app.shealth,41acb77a-7a28-4d04-85de-c54692f22a97,1632268800000,
0a87b341-002c-42ba-b6f1-4a9741d21595.binning_data.json,2021-08-23 03:00:09.945,2021-08-23 03:00:09.945,com.sec.android.app.shealth,0,4736,1.3073417,3558.69,181.4,yfgkJHa6g4,com.sec.android.app.shealth,0a87b341-002c-42ba-b6f1-4a9741d21595,1629590400000,
3d810891-0f28-40c6-8b13-25db490f7234.binning_data.json,2021-05-21 03:00:07.540,2021-05-21 03:00:07.540,com.sec.android.app.shealth,25,1955,0.2963853,1547.1312,69.2126,QRbb7eXJAm,com.sec.android.app.shealth,3d810891-0f28-40c6-8b13-25db490f7234,1621468800000,
ba1964d8-2bcd-407b-adc1-fcf1c18a935b.binning_data.json,2021-09-24 02:46:04.885,2021-09-23 03:00:16.036,com.sec.android.app.shealth,-2,5366,0.60559267,4436.424,235.0175,VfS0qUERdZ,com.sec.android.app.shealth,ba1964d8-2bcd-407b-adc1-fcf1c18a935b,1632355200000,
4a9830a0-606e-4fed-b414-d3da97d4c95a.binning_data.json,2021-07-23 00:22:44.440,2021-07-22 03:15:06.658,com.sec.android.app.shealth,-2,7751,0.7543051,6042.91,335.50937,VfS0qUERdZ,com.sec.android.app.shealth,4a9830a0-606e-4fed-b414-d3da97d4c95a,1626912000000,
07b65e42-5568-45b3-9e8e-02efbd069866.binning_data.json,2021-10-26 02:52:05.056,2021-10-25 03:43:12.990,com.sec.android.app.shealth,-2,6032,0.6127965,4706.419,252.05165,VfS0qUERdZ,com.sec.android.app.shealth,07b65e42-5568-45b3-9e8e-02efbd069866,1635120000000,
38579493-9b0c-468b-8b7a-38d6366bbbfe.binning_data.json,2021-06-22 03:00:08.962,2021-06-22 03:00:08.962,com.sec.android.app.shealth,0,1231,1.2901168,894.74,47.269997,yfgkJHa6g4,com.sec.android.app.shealth,38579493-9b0c-468b-8b7a-38d6366bbbfe,1624233600000,
2f124d76-f0ae-44c3-9dcd-6a703dee14d1.binning_data.json,2021-08-23 03:00:19.220,2021-08-23 03:00:19.220,com.sec.android.app.shealth,25,3342,0.2808295,2645.414,118.64221,QRbb7eXJAm,com.sec.android.app.shealth,2f124d76-f0ae-44c3-9dcd-6a703dee14d1,1629590400000,
fff2fafb-ba0f-4f06-80fc-b703f73af0f2.binning_data.json,2021-05-22 02:33:01.762,2021-05-21 03:02:06.237,com.sec.android.app.shealth,-2,8773,0.9627039,7667.2134,452.4579,VfS0qUERdZ,com.sec.android.app.shealth,fff2fafb-ba0f-4f06-80fc-b703f73af0f2,1621555200000,
e18d41ce-8ac2-474e-bab7-ea66d462607c.binning_data.json,2021-09-23 03:00:18.035,2021-09-23 03:00:18.035,com.sec.android.app.shealth,25,2736,0.44395408,2370.7148,135.42236,QRbb7eXJAm,com.sec.android.app.shealth,e18d41ce-8ac2-474e-bab7-ea66d462607c,1632268800000,
29bb8404-5279-48db-bb40-ad4974890cb6.binning_data.json,2021-07-23 03:00:19.906,2021-07-23 03:00:19.906,com.sec.android.app.shealth,0,6581,1.5012981,5109.01,297.72998,yfgkJHa6g4,com.sec.android.app.shealth,29bb8404-5279-48db-bb40-ad4974890cb6,1626912000000,
bbda2b74-4224-4b94-932d-33a2dd776677.binning_data.json,2021-10-26 03:00:08.479,2021-10-26 03:00:08.479,com.sec.android.app.shealth,0,4735,1.4738959,3572.9697,217.14996,yfgkJHa6g4,com.sec.android.app.shealth,bbda2b74-4224-4b94-932d-33a2dd776677,1635120000000,
839ed69e-b0af-4cdb-991d-1cdb4e7bed17.binning_data.json,2021-05-22 03:00:03.396,2021-05-22 03:00:03.396,com.sec.android.app.shealth,0,7394,1.9325109,6694.49,420.31,yfgkJHa6g4,com.sec.android.app.shealth,839ed69e-b0af-4cdb-991d-1cdb4e7bed17,1621555200000,
ea912b41-ebb7-4392-b595-7232d4fd4e47.binning_data.json,2021-09-24 03:00:08.936,2021-09-23 03:00:23.722,com.sec.android.app.shealth,0,3039,1.6257266,2445.22,136.53995,yfgkJHa6g4,com.sec.android.app.shealth,ea912b41-ebb7-4392-b595-7232d4fd4e47,1632355200000,
3067ddfb-a87d-494c-a595-7679f683949c.binning_data.json,2021-08-24 02:37:03.170,2021-08-23 03:06:05.116,com.sec.android.app.shealth,-2,5815,0.629611,4391.324,241.69713,VfS0qUERdZ,com.sec.android.app.shealth,3067ddfb-a87d-494c-a595-7679f683949c,1629676800000,
42f28581-49c1-47c7-8bf1-2b92f7c6e719.binning_data.json,2021-07-23 03:05:35.579,2021-07-23 03:05:35.579,com.sec.android.app.shealth,25,4285,0.43292633,3506.7031,176.11182,QRbb7eXJAm,com.sec.android.app.shealth,42f28581-49c1-47c7-8bf1-2b92f7c6e719,1626912000000,
bb6aad78-8de3-4ab8-994c-ed5510a136b9.binning_data.json,2021-06-22 03:03:14.462,2021-06-22 03:03:14.462,com.sec.android.app.shealth,25,1223,0.26019135,967.91187,43.43312,QRbb7eXJAm,com.sec.android.app.shealth,bb6aad78-8de3-4ab8-994c-ed5510a136b9,1624233600000,
f6ddb8ba-4a15-484e-af5e-6f79701322da.binning_data.json,2021-10-26 03:00:17.080,2021-10-26 03:00:17.080,com.sec.android.app.shealth,25,5189,0.47041994,4177.329,202.04297,QRbb7eXJAm,com.sec.android.app.shealth,f6ddb8ba-4a15-484e-af5e-6f79701322da,1635120000000,
8152be8a-3b7b-46ae-baf1-42ad78cec39b.binning_data.json,2021-05-22 03:00:07.693,2021-05-22 03:00:07.693,com.sec.android.app.shealth,25,7420,0.7046902,6469.056,372.42175,QRbb7eXJAm,com.sec.android.app.shealth,8152be8a-3b7b-46ae-baf1-42ad78cec39b,1621555200000,
dfbc436b-cfb0-4199-bfda-42cb5622c68e.binning_data.json,2021-09-24 03:00:17.971,2021-09-24 03:00:17.971,com.sec.android.app.shealth,25,4691,0.4937926,3940.4648,202.78455,QRbb7eXJAm,com.sec.android.app.shealth,dfbc436b-cfb0-4199-bfda-42cb5622c68e,1632355200000,
0617c590-682a-438d-80da-669b7e8c2b12.binning_data.json,2021-06-23 02:55:46.018,2021-06-22 03:04:26.467,com.sec.android.app.shealth,-2,6910,0.9647039,6215.7046,386.06882,VfS0qUERdZ,com.sec.android.app.shealth,0617c590-682a-438d-80da-669b7e8c2b12,1624320000000,
b9254237-0e2e-4142-b510-df26b3a32a5b.binning_data.json,2021-08-24 03:00:10.572,2021-08-24 03:00:10.572,com.sec.android.app.shealth,0,4891,1.4142972,3545.68,215.04,yfgkJHa6g4,com.sec.android.app.shealth,b9254237-0e2e-4142-b510-df26b3a32a5b,1629676800000,
ccc89545-816b-4860-9fa8-25204055e8e7.binning_data.json,2021-07-24 02:50:01.480,2021-07-23 03:08:04.544,com.sec.android.app.shealth,-2,9925,0.9085186,8690.861,525.8435,VfS0qUERdZ,com.sec.android.app.shealth,ccc89545-816b-4860-9fa8-25204055e8e7,1626998400000,
50a1e92a-5d53-4e27-bf7a-46d6c5df8afa.binning_data.json,2021-06-23 03:00:05.705,2021-06-23 03:00:05.705,com.sec.android.app.shealth,0,5485,2.0997405,5188.33,341.78998,yfgkJHa6g4,com.sec.android.app.shealth,50a1e92a-5d53-4e27-bf7a-46d6c5df8afa,1624320000000,
ff54fa04-4fb1-4ac8-a367-96e4d1087cbd.binning_data.json,2021-10-27 01:36:53.142,2021-10-26 05:07:05.464,com.sec.android.app.shealth,-2,3785,0.53296596,3118.8015,166.67882,VfS0qUERdZ,com.sec.android.app.shealth,ff54fa04-4fb1-4ac8-a367-96e4d1087cbd,1635206400000,
949d755f-9048-4e69-a5e7-44cac73f60d1.binning_data.json,2021-08-24 03:00:20.210,2021-08-24 03:00:20.210,com.sec.android.app.shealth,25,2801,0.32148156,2218.2227,100.5542,QRbb7eXJAm,com.sec.android.app.shealth,949d755f-9048-4e69-a5e7-44cac73f60d1,1629676800000,
d918aeae-b8bf-4e02-bf06-cc6f87958c61.binning_data.json,2021-05-23 03:03:03.598,2021-05-22 03:17:04.456,com.sec.android.app.shealth,-2,7152,0.6629096,6110.216,352.2358,VfS0qUERdZ,com.sec.android.app.shealth,d918aeae-b8bf-4e02-bf06-cc6f87958c61,1621641600000,
8213805d-018b-4499-890c-d62b6dceb03b.binning_data.json,2021-09-25 02:56:03.329,2021-09-24 03:37:04.086,com.sec.android.app.shealth,-2,4205,0.45042735,3184.1855,166.71823,VfS0qUERdZ,com.sec.android.app.shealth,8213805d-018b-4499-890c-d62b6dceb03b,1632441600000,
5e966696-63aa-4a9c-b1ec-15f0f933fb64.binning_data.json,2021-08-25 02:39:04.360,2021-08-24 08:06:03.928,com.sec.android.app.shealth,-2,4003,0.5225639,3232.7896,175.1935,VfS0qUERdZ,com.sec.android.app.shealth,5e966696-63aa-4a9c-b1ec-15f0f933fb64,1629763200000,
9832d981-8e1d-4c00-b794-787f2c9be88f.binning_data.json,2021-06-23 03:00:18.127,2021-06-23 03:00:18.127,com.sec.android.app.shealth,25,6382,0.8060827,5707.0654,346.77347,QRbb7eXJAm,com.sec.android.app.shealth,9832d981-8e1d-4c00-b794-787f2c9be88f,1624320000000,
8b661b13-2bc7-4573-8126-907c3a0e8045.binning_data.json,2021-07-24 03:00:07.221,2021-07-24 03:00:07.221,com.sec.android.app.shealth,0,8538,1.9561238,7709.6196,486.43997,yfgkJHa6g4,com.sec.android.app.shealth,8b661b13-2bc7-4573-8126-907c3a0e8045,1626998400000,
b3d9cf77-0ff4-44fa-87dc-137869e0192e.binning_data.json,2021-09-25 03:00:08.685,2021-09-25 03:00:08.685,com.sec.android.app.shealth,0,2642,1.4050009,1949.4,111.24,yfgkJHa6g4,com.sec.android.app.shealth,b3d9cf77-0ff4-44fa-87dc-137869e0192e,1632441600000,
afc9ae65-3b37-416a-a609-eab81ea2ef17.binning_data.json,2021-10-27 03:00:06.956,2021-10-27 03:00:06.956,com.sec.android.app.shealth,0,2938,1.615531,2390.16,138.93999,yfgkJHa6g4,com.sec.android.app.shealth,afc9ae65-3b37-416a-a609-eab81ea2ef17,1635206400000,
2f956349-f74e-492b-8b5a-cc8dc81e51f5.binning_data.json,2021-08-25 03:00:06.375,2021-08-25 03:00:06.375,com.sec.android.app.shealth,0,2783,1.7299533,2251.3904,133.90999,yfgkJHa6g4,com.sec.android.app.shealth,2f956349-f74e-492b-8b5a-cc8dc81e51f5,1629763200000,
8cdec852-714c-4402-b8ee-951feac44fd2.binning_data.json,2021-07-24 03:00:17.361,2021-07-24 03:00:17.361,com.sec.android.app.shealth,25,8869,0.7401968,7772.0664,455.20703,QRbb7eXJAm,com.sec.android.app.shealth,8cdec852-714c-4402-b8ee-951feac44fd2,1626998400000,
a2719b4e-0bc2-4947-b7b9-7947a0e5e23a.binning_data.json,2021-05-23 03:00:02.584,2021-05-23 03:00:02.584,com.sec.android.app.shealth,0,2453,1.3235625,1838.11,97.02,yfgkJHa6g4,com.sec.android.app.shealth,a2719b4e-0bc2-4947-b7b9-7947a0e5e23a,1621641600000,
d5aa8fe9-136a-4bc1-80ad-e11ffca9d33a.binning_data.json,2021-09-25 03:00:17.282,2021-09-25 03:00:17.282,com.sec.android.app.shealth,25,2421,0.25585726,1903.5781,86.81836,QRbb7eXJAm,com.sec.android.app.shealth,d5aa8fe9-136a-4bc1-80ad-e11ffca9d33a,1632441600000,
f2bbe487-80b3-4a97-9ee6-b4f0545ee6a6.binning_data.json,2021-08-25 03:00:14.986,2021-08-25 03:00:14.986,com.sec.android.app.shealth,25,3598,0.43880957,2975.129,148.00684,QRbb7eXJAm,com.sec.android.app.shealth,f2bbe487-80b3-4a97-9ee6-b4f0545ee6a6,1629763200000,
261ae00d-faef-4fdf-8e83-66d9e9072b29.binning_data.json,2021-06-24 02:49:02.666,2021-06-23 10:08:04.306,com.sec.android.app.shealth,-2,2100,0.44369635,1584.7885,77.10616,VfS0qUERdZ,com.sec.android.app.shealth,261ae00d-faef-4fdf-8e83-66d9e9072b29,1624406400000,
b33eca96-55f0-4b86-afd2-8fbb10f7bb32.binning_data.json,2021-07-25 02:51:03.023,2021-07-24 03:30:05.567,com.sec.android.app.shealth,-2,18383,0.93149185,13981.384,717.89154,VfS0qUERdZ,com.sec.android.app.shealth,b33eca96-55f0-4b86-afd2-8fbb10f7bb32,1627084800000,
96ba8d82-e3b1-4e9e-b82a-a97bce291b3b.binning_data.json,2021-10-27 03:00:22.205,2021-10-27 03:00:22.205,com.sec.android.app.shealth,25,3330,0.41001734,2755.3164,142.38055,QRbb7eXJAm,com.sec.android.app.shealth,96ba8d82-e3b1-4e9e-b82a-a97bce291b3b,1635206400000,
13284933-026e-4f9b-a11f-c237f4e37678.binning_data.json,2021-09-26 02:56:52.998,2021-09-25 11:00:07.229,com.sec.android.app.shealth,-2,3510,0.588078,2686.1592,134.5255,VfS0qUERdZ,com.sec.android.app.shealth,13284933-026e-4f9b-a11f-c237f4e37678,1632528000000,
b8fc7b9a-c178-461d-b25d-a8040915a45f.binning_data.json,2021-05-24 03:00:09.557,2021-05-23 03:00:06.541,com.sec.android.app.shealth,25,5571,0.49039772,4943.209,286.7759,QRbb7eXJAm,com.sec.android.app.shealth,b8fc7b9a-c178-461d-b25d-a8040915a45f,1621641600000,
0b40e3af-1061-4f41-a31c-b16ad9f568ec.binning_data.json,2021-08-26 02:54:03.342,2021-08-25 10:15:49.284,com.sec.android.app.shealth,-2,1295,0.27327192,1019.50336,48.080738,VfS0qUERdZ,com.sec.android.app.shealth,0b40e3af-1061-4f41-a31c-b16ad9f568ec,1629849600000,
5e65814b-8cb5-4506-bb54-7576f47d194c.binning_data.json,2021-07-25 03:00:38.039,2021-07-25 02:22:40.084,com.sec.android.app.shealth,0,16940,1.3566705,12807.069,674.86993,yfgkJHa6g4,com.sec.android.app.shealth,5e65814b-8cb5-4506-bb54-7576f47d194c,1627084800000,
feace871-f7c0-4067-9fcf-fbbbc6b4a98a.binning_data.json,2021-09-26 03:00:11.371,2021-09-26 03:00:11.371,com.sec.android.app.shealth,0,2775,1.3693914,2083.58,110.28,yfgkJHa6g4,com.sec.android.app.shealth,feace871-f7c0-4067-9fcf-fbbbc6b4a98a,1632528000000,
07688b27-85d1-4927-990d-71025b44e616.binning_data.json,2021-10-28 02:59:04.755,2021-10-27 03:44:41.665,com.sec.android.app.shealth,-2,4573,0.5138088,3607.1238,184.13019,VfS0qUERdZ,com.sec.android.app.shealth,07688b27-85d1-4927-990d-71025b44e616,1635292800000,
cbe80f91-7444-464d-9e5a-46a89d4bcd73.binning_data.json,2021-06-24 03:00:05.566,2021-06-24 03:00:05.566,com.sec.android.app.shealth,0,1513,1.279438,1096.49,58.64,yfgkJHa6g4,com.sec.android.app.shealth,cbe80f91-7444-464d-9e5a-46a89d4bcd73,1624406400000,
8dfcb3bc-6779-4087-9172-c2f9405cb756.binning_data.json,2021-08-26 03:00:09.433,2021-08-26 03:00:09.433,com.sec.android.app.shealth,0,528,1.1755393,393.43,19.63,yfgkJHa6g4,com.sec.android.app.shealth,8dfcb3bc-6779-4087-9172-c2f9405cb756,1629849600000,
bda7889a-67ed-4744-a0a0-1c156100dcce.binning_data.json,2021-07-25 03:02:40.810,2021-07-25 02:22:45.116,com.sec.android.app.shealth,25,8407,0.49106497,6570.449,296.41895,QRbb7eXJAm,com.sec.android.app.shealth,bda7889a-67ed-4744-a0a0-1c156100dcce,1627084800000,
16d9bc07-591d-4171-afbf-80f46adf9c3f.binning_data.json,2021-05-24 02:25:02.495,2021-05-23 03:03:03.246,com.sec.android.app.shealth,-2,7825,0.76295465,5792.287,342.61087,VfS0qUERdZ,com.sec.android.app.shealth,16d9bc07-591d-4171-afbf-80f46adf9c3f,1621728000000,
a80fdfb6-eacd-43a2-8a7d-406cf6b21fc6.binning_data.json,2021-06-24 03:00:16.213,2021-06-24 03:00:16.213,com.sec.android.app.shealth,25,1513,0.2686508,1192.8096,53.60144,QRbb7eXJAm,com.sec.android.app.shealth,a80fdfb6-eacd-43a2-8a7d-406cf6b21fc6,1624406400000,
d03aab28-61c5-4bf0-9702-68aba15f4269.binning_data.json,2021-08-26 03:00:17.717,2021-08-26 03:00:17.717,com.sec.android.app.shealth,25,1017,0.19809686,820.121,37.2984,QRbb7eXJAm,com.sec.android.app.shealth,d03aab28-61c5-4bf0-9702-68aba15f4269,1629849600000,
e35fb891-c482-4ef3-bdb0-6ad4f45ad229.binning_data.json,2021-09-26 03:00:19.174,2021-09-26 03:00:19.174,com.sec.android.app.shealth,25,2573,0.3622417,2021.3086,91.18335,QRbb7eXJAm,com.sec.android.app.shealth,e35fb891-c482-4ef3-bdb0-6ad4f45ad229,1632528000000,
16d4a522-099c-4d8a-a780-649774db4dd8.binning_data.json,2021-10-28 03:00:06.509,2021-10-28 03:00:06.509,com.sec.android.app.shealth,0,3275,1.4964353,2525.02,140.5,yfgkJHa6g4,com.sec.android.app.shealth,16d4a522-099c-4d8a-a780-649774db4dd8,1635292800000,
7d837741-3750-4f7e-ad6e-962f74792583.binning_data.json,2021-06-25 03:02:05.664,2021-06-24 03:32:33.286,com.sec.android.app.shealth,-2,1247,0.35537973,939.1633,47.53992,VfS0qUERdZ,com.sec.android.app.shealth,7d837741-3750-4f7e-ad6e-962f74792583,1624492800000,
c351cac1-c4a8-4b67-8cdb-2e326fd6d4b9.binning_data.json,2021-05-24 03:00:04.247,2021-05-24 03:00:04.247,com.sec.android.app.shealth,0,6622,1.6091762,4782.21,303.38,yfgkJHa6g4,com.sec.android.app.shealth,c351cac1-c4a8-4b67-8cdb-2e326fd6d4b9,1621728000000,
6ae0532a-4cc6-48aa-8f79-60878b5db7c3.binning_data.json,2021-07-26 02:54:13.577,2021-07-25 04:47:17.810,com.sec.android.app.shealth,-2,7008,1.012705,6319.5015,405.65036,VfS0qUERdZ,com.sec.android.app.shealth,6ae0532a-4cc6-48aa-8f79-60878b5db7c3,1627171200000,
b1b688aa-b86e-470d-bf1a-ec9c41d1356e.binning_data.json,2021-09-27 02:53:04.032,2021-09-26 03:01:15.750,com.sec.android.app.shealth,-2,15094,0.7009007,11847.482,577.25995,VfS0qUERdZ,com.sec.android.app.shealth,b1b688aa-b86e-470d-bf1a-ec9c41d1356e,1632614400000,
