com.samsung.shealth.tracker.pedometer_event,6233003,1
start_time,update_time,create_time,type,time_offset,deviceuuid,pkg_name,healthy_step,end_time,datauuid
2022-06-25 15:12:58.000,2022-06-25 15:24:31.000,2022-06-25 15:24:31.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,851,2022-06-25 15:24:31.000,1018b866-9f02-d03d-cf7b-3649a4d680a6,
2020-12-16 22:34:47.774,2020-12-16 23:04:07.399,2020-12-16 22:45:22.557,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,4305,2020-12-16 23:02:31.131,2783b108-4b36-4852-8da7-bad53f030178,
2020-02-26 16:45:03.648,2020-02-26 16:58:38.116,2020-02-26 16:55:04.160,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1040,2020-02-26 16:58:03.837,375a8420-5933-4bbe-8660-cdfc5b768b39,
2020-01-06 18:15:47.108,2020-01-06 18:16:42.176,2020-01-06 18:16:42.176,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,27,2020-01-06 18:16:39.745,3b64400d-8fbe-41c9-9c23-9356640fa32b,
2021-07-23 20:21:58.000,2021-07-23 20:40:18.000,2021-07-23 20:40:18.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1173,2021-07-23 20:40:18.000,f52c1e1b-45a8-8f67-73f1-65326dae0261,
2020-12-31 14:55:16.000,2020-12-31 15:10:04.000,2020-12-31 15:10:04.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1109,2020-12-31 15:10:04.000,3eb4885b-c8b7-34d4-a41f-42cbb03ba7d3,
2022-07-01 22:59:50.000,2022-07-01 23:22:34.000,2022-07-01 23:22:34.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1746,2022-07-01 23:22:34.000,194014a9-f9eb-6b06-b193-a5b44e024d99,
2020-02-24 10:12:42.357,2020-02-24 10:24:56.099,2020-02-24 10:22:49.109,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,917,2020-02-24 10:24:38.030,b53bdf4b-a588-4e29-89da-6c35ec769ed2,
2020-02-15 17:44:35.609,2020-02-15 17:56:39.245,2020-02-15 17:54:36.847,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1028,2020-02-15 17:55:35.673,11b5e728-0d9b-4bee-ab8c-f16b6f3c43b9,
2020-11-01 15:23:24.550,2020-11-01 16:04:49.197,2020-11-01 15:33:26.529,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,3797,2020-11-01 16:04:45.256,51eee2cd-2fab-4804-96e4-1c8ab94e9b44,
2021-09-23 22:11:48.000,2021-09-23 22:26:29.000,2021-09-23 22:26:29.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1177,2021-09-23 22:26:29.000,5fbcdf6c-27f5-a07b-f1de-6f1d186f8640,
2021-11-23 20:01:36.000,2021-11-23 20:15:41.000,2021-11-23 20:15:41.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1241,2021-11-23 20:15:41.000,ce558e4e-3e90-e417-b57e-dcb99fe836cf,
2022-07-12 21:58:54.000,2022-07-12 22:10:55.000,2022-07-12 22:10:55.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1067,2022-07-12 22:10:55.000,39e27dd7-11a2-1b04-c3ea-f6f13933d7c6,
2022-07-28 22:10:44.000,2022-07-28 22:22:36.000,2022-07-28 22:22:36.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1045,2022-07-28 22:22:36.000,9c418384-ac3d-ae4a-2517-fd502f8f7599,
2020-02-12 08:52:50.543,2020-02-12 09:07:57.935,2020-02-12 09:02:51.614,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1696,2020-02-12 09:07:55.173,d32e23d9-3a26-4ad3-b5e1-05aa339df88d,
2019-08-29 22:29:49.944,2019-08-29 22:42:27.413,2019-08-29 22:39:57.803,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,1268,2019-08-29 22:42:15.828,96dc0615-6f21-499c-8854-a3f926d216d4,
2020-02-18 14:17:15.014,2020-02-18 14:19:15.297,2020-02-18 14:17:35.460,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,70,2020-02-18 14:18:54.726,5ea9e5b4-fb18-48fc-9c9d-42fb712fa316,
2021-10-10 16:43:02.000,2021-10-10 16:55:00.000,2021-10-10 16:55:00.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1095,2021-10-10 16:55:00.000,bf95e093-b3c1-35bb-8854-9ff794002883,
2021-03-02 20:29:03.000,2021-03-02 20:44:02.000,2021-03-02 20:44:02.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1218,2021-03-02 20:44:02.000,80f9116b-e2b6-7ba4-6539-7f57938bb7c5,
2022-08-13 14:44:46.000,2022-08-13 14:58:52.000,2022-08-13 14:58:52.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1285,2022-08-13 14:58:52.000,f96d66ac-7e62-3c5a-b5ed-f4f73be3c187,
2022-03-03 22:08:45.000,2022-03-03 22:20:38.000,2022-03-03 22:20:38.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,999,2022-03-03 22:20:38.000,7dcb89ab-c93b-5ed2-f84b-2d4c9b68227f,
2022-09-06 20:55:00.000,2022-09-06 21:07:55.000,2022-09-06 21:07:55.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1077,2022-09-06 21:07:55.000,b5a5e303-8916-d797-c2ed-6eb9b7ac594b,
2021-08-14 16:29:28.000,2021-08-14 16:42:23.000,2021-08-14 16:42:23.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1100,2021-08-14 16:42:23.000,0e9bf58e-2ebf-c291-c962-b3005f019095,
2021-01-06 19:33:00.407,2021-01-06 20:17:34.112,2021-01-06 19:43:02.509,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,6087,2021-01-06 20:16:43.719,a427f730-064d-4efe-a7ac-729a0f8bd0db,
2022-06-12 19:31:38.000,2022-06-12 19:52:14.000,2022-06-12 19:52:14.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1881,2022-06-12 19:52:14.000,3c7f6d39-ec54-46ec-6bc1-4d3150aa9194,
2022-09-23 22:35:58.000,2022-09-23 22:51:03.000,2022-09-23 22:51:03.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1148,2022-09-23 22:51:03.000,259052f8-c14a-aad3-bb86-292f56302263,
2019-09-04 21:55:31.160,2019-09-04 22:09:16.918,2019-09-04 22:05:32.824,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,1327,2019-09-04 22:09:15.237,72353f65-7d28-4ea1-aa1b-48f429ce9286,
2021-11-06 21:51:46.000,2021-11-06 22:04:24.000,2021-11-06 22:04:24.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,974,2021-11-06 22:04:24.000,ac84136d-45cc-4d6d-0fab-3d2251103e08,
2020-03-19 18:59:08.168,2020-03-19 19:27:35.788,2020-03-19 19:09:09.822,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,2394,2020-03-19 19:27:33.446,527a47b0-0a9f-4e27-bc11-04a9e5d9e6fb,
2022-09-30 20:53:32.000,2022-09-30 21:08:42.000,2022-09-30 21:08:42.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1243,2022-09-30 21:08:42.000,6676e41b-2062-9abd-222b-8cae3a908e70,
2022-01-14 19:16:44.000,2022-01-14 19:32:58.000,2022-01-14 19:32:58.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1031,2022-01-14 19:32:58.000,42d5d747-5de6-90dc-a53b-30071917e936,
2021-01-08 12:18:46.702,2021-01-08 12:29:02.638,2021-01-08 12:28:52.305,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1252,2021-01-08 12:29:00.135,fccfe3b1-8fa9-4532-8f62-b30422986d1e,
2022-07-08 20:09:36.000,2022-07-08 20:23:11.000,2022-07-08 20:23:11.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1233,2022-07-08 20:23:11.000,4bb94c97-174c-2822-e713-e1954a4705a7,
2021-01-02 21:48:23.724,2021-01-02 21:59:42.721,2021-01-02 21:58:25.046,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1469,2021-01-02 21:59:23.837,36a0770b-bed0-48dd-85d5-a11d9c635ffe,
2019-10-01 11:05:15.749,2019-10-01 11:09:37.388,2019-10-01 11:05:33.544,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,247,2019-10-01 11:08:16.175,76a58e44-67c0-4d74-bc30-5b415453f5ed,
2021-02-01 20:51:28.000,2021-02-01 21:17:59.000,2021-02-01 21:17:59.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,2803,2021-02-01 21:17:59.000,5e7f6c3e-5760-538d-f8bb-0d868467de00,
2022-03-24 22:10:02.000,2022-03-24 22:21:39.000,2022-03-24 22:21:39.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1080,2022-03-24 22:21:39.000,ce5fde28-7728-abd4-8daa-6c0acd85a58d,
2021-11-29 20:19:23.000,2021-11-29 20:31:53.000,2021-11-29 20:31:53.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1113,2021-11-29 20:31:53.000,1a2cf909-e512-1263-4b10-fc364421ffcb,
2019-11-13 19:29:44.959,2019-11-13 19:31:37.377,2019-11-13 19:29:58.807,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,155,2019-11-13 19:31:27.562,f8aca826-8b64-4420-a338-6c3de07f46b7,
2020-02-27 18:00:25.673,2020-02-27 18:29:28.141,2020-02-27 18:10:25.778,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,2807,2020-02-27 18:28:48.444,b6433a8c-b7ae-4f3c-904e-5f82f4c330c3,
2022-09-16 20:45:07.000,2022-09-16 20:57:17.000,2022-09-16 20:57:17.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1139,2022-09-16 20:57:17.000,aeb66b13-8630-bac3-c4b2-3787e3f1d302,
2019-10-08 15:31:15.728,2019-10-08 15:31:27.650,2019-10-08 15:31:27.650,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,6,2019-10-08 15:31:25.768,fd4dd426-c68a-4da5-951a-0caa14947f63,
2021-08-06 17:55:40.000,2021-08-06 18:07:11.000,2021-08-06 18:07:11.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1155,2021-08-06 18:07:11.000,b0bf7cdc-309a-888b-8a37-8e974ce3a4d0,
2022-09-21 22:58:45.000,2022-09-21 23:14:58.000,2022-09-21 23:14:58.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1196,2022-09-21 23:14:58.000,39b6f125-6705-84a2-a104-6ba060e35a62,
2021-11-12 15:08:48.000,2021-11-12 15:20:22.000,2021-11-12 15:20:22.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1098,2021-11-12 15:20:22.000,02c6fde8-972d-ef4e-9255-ae21633cf86b,
2019-09-04 22:15:28.120,2019-09-04 22:17:52.101,2019-09-04 22:15:41.024,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,99,2019-09-04 22:17:12.604,7a4c893f-ab57-45e5-8950-0c726056ea17,
2019-10-08 16:27:27.021,2019-10-08 16:42:58.475,2019-10-08 16:37:28.258,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1436,2019-10-08 16:42:55.793,fdf4a858-6752-4603-9acf-77ea3b29debf,
2022-09-28 16:40:51.000,2022-09-28 16:57:25.000,2022-09-28 16:57:25.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1374,2022-09-28 16:57:25.000,b54e7868-e27c-5b4c-be88-4f5455882bfa,
2022-05-18 23:01:17.000,2022-05-18 23:18:32.000,2022-05-18 23:18:32.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1277,2022-05-18 23:18:32.000,af346ee5-0c17-665e-458b-7d539b768ee9,
2020-01-26 20:30:53.463,2020-01-26 20:42:10.006,2020-01-26 20:40:54.230,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1065,2020-01-26 20:42:08.713,2b25c5a2-b274-4b98-aa22-0ad40fd9fd7f,
2021-01-09 11:48:07.541,2021-01-09 11:58:37.321,2021-01-09 11:58:09.107,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1064,2021-01-09 11:58:35.566,ab9be645-cef7-4554-bb3a-387a1b9c3467,
2020-02-17 13:24:57.589,2020-02-17 13:26:16.615,2020-02-17 13:25:41.376,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,111,2020-02-17 13:26:14.996,21a43339-b480-4be5-a621-27ff452c88d1,
2020-02-28 18:37:38.094,2020-02-28 18:50:28.661,2020-02-28 18:43:54.332,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1800,2020-02-28 18:50:27.357,5e94df51-25d8-417c-9775-ce48a72089ff,
2019-08-22 16:43:12.143,2019-08-22 16:55:08.372,2019-08-22 16:53:16.374,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,1143,2019-08-22 16:54:42.269,3fde762b-f308-4d12-8c37-b640c9bac3cb,
2022-08-13 13:31:20.000,2022-08-13 13:45:54.000,2022-08-13 13:45:54.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1228,2022-08-13 13:45:54.000,5afd29fb-841c-b4e5-3720-afa353042bb8,
2022-09-08 22:11:14.000,2022-09-08 22:22:58.000,2022-09-08 22:22:58.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1113,2022-09-08 22:22:58.000,6c51d3a2-51c5-d218-0e42-ccbb30081582,
2019-09-04 15:28:50.315,2019-09-04 15:29:06.186,2019-09-04 15:29:06.186,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,8,2019-09-04 15:29:00.365,1069621c-a9d4-448f-b3e3-b2a68f5b2cb6,
2020-02-28 18:17:59.605,2020-02-28 18:23:01.857,2020-02-28 18:18:17.851,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,626,2020-02-28 18:23:00.654,af3c4fb4-4edb-43ab-8419-89897358e81f,
2019-09-04 22:09:15.237,2019-09-04 22:12:12.703,2019-09-04 22:10:42.120,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,255,2019-09-04 22:12:10.720,fbc14903-2a00-4501-abe6-aa0aa6fd4e4a,
2022-07-11 17:35:22.000,2022-07-11 17:55:00.000,2022-07-11 17:55:00.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1657,2022-07-11 17:55:00.000,0d7ff93d-8686-bc5c-d0e2-5eea1167b1d5,
2019-12-02 12:37:36.261,2019-12-02 12:45:30.238,2019-12-02 12:37:51.014,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,828,2019-12-02 12:44:57.590,2b6fdd1a-27da-45cc-9934-f980e1b919de,
2020-02-24 10:41:32.348,2020-02-24 11:04:50.385,2020-02-24 10:51:34.127,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,2402,2020-02-24 11:04:38.866,d015b175-cefb-403f-ac5e-a57495bf422b,
2022-06-24 00:04:15.000,2022-06-24 00:21:24.000,2022-06-24 00:21:24.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1508,2022-06-24 00:21:24.000,2990a82c-3ec2-5d53-1b88-ba732c520355,
2021-01-11 20:17:47.000,2021-01-11 20:44:41.000,2021-01-11 20:44:41.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,2237,2021-01-11 20:44:41.000,d9fc13b5-81f4-379e-ed1b-04e71d55bae9,
2019-09-03 20:53:36.325,2019-09-03 21:06:14.718,2019-09-03 21:03:38.137,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,1168,2019-09-03 21:05:36.447,18c080d6-bc44-43b2-8bee-12ac0839a320,
2021-07-31 13:24:55.000,2021-07-31 13:39:36.000,2021-07-31 13:39:36.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1238,2021-07-31 13:39:36.000,2f5af475-58cb-a3f2-1314-683c0f920036,
2020-12-19 20:31:24.228,2020-12-19 21:08:27.491,2020-12-19 20:41:25.320,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,5344,2020-12-19 21:08:10.793,3076a170-ec71-4f2f-a1f1-9c68eeae7a21,
2020-01-18 23:46:56.609,2020-01-19 00:02:00.950,2020-01-18 23:56:58.136,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1317,2020-01-19 00:02:00.219,bdfdfcd7-06fe-4c5e-a73b-d584fac8c2b9,
2022-06-03 17:40:48.000,2022-06-03 18:08:46.000,2022-06-03 18:08:46.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,2120,2022-06-03 18:08:46.000,8c6cd599-e6eb-35cf-d8c0-3a927d8f560d,
2021-08-19 18:24:08.000,2021-08-19 18:44:06.000,2021-08-19 18:44:06.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1675,2021-08-19 18:44:06.000,b0653e69-1ccb-9636-bcf6-54e1bf29085c,
2022-06-28 20:35:24.000,2022-06-28 20:49:11.000,2022-06-28 20:49:11.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1231,2022-06-28 20:49:11.000,ce6fd2af-3f03-1765-ae65-1a006c97c2fb,
2022-10-08 13:04:14.000,2022-10-08 13:17:48.000,2022-10-08 13:17:48.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1221,2022-10-08 13:17:48.000,4b18ab96-4d22-ce8a-987c-acaca2221e39,
2022-09-19 22:22:46.000,2022-09-19 22:34:30.000,2022-09-19 22:34:30.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1122,2022-09-19 22:34:30.000,42b72dcb-8fb2-4068-0f27-f15b3f26de18,
2019-10-01 15:08:54.315,2019-10-01 15:20:49.268,2019-10-01 15:18:56.635,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1139,2019-10-01 15:20:47.324,94643eee-c919-4321-85f4-68b4a5a7b541,
2022-06-02 17:51:41.000,2022-06-02 18:03:32.000,2022-06-02 18:03:32.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1179,2022-06-02 18:03:32.000,5b9a5603-0bc8-83ef-4508-3ce1bf34f486,
2020-02-27 12:40:27.630,2020-02-27 12:51:25.595,2020-02-27 12:47:00.204,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1472,2020-02-27 12:51:24.621,ae8516dd-f93a-42e1-9b98-ac2092f8ede7,
2019-11-13 10:56:56.241,2019-11-13 11:18:55.178,2019-11-13 11:07:52.367,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1935,2019-11-13 11:18:43.498,1fdeba5a-1ae9-4880-84b4-85702d603ad9,
2022-05-12 19:35:05.000,2022-05-12 19:50:10.000,2022-05-12 19:50:10.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1261,2022-05-12 19:50:10.000,743b699b-e788-2151-26fe-3fedc3d430b4,
2020-02-17 12:28:39.041,2020-02-17 12:45:06.730,2020-02-17 12:38:40.216,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1558,2020-02-17 12:45:05.880,abf1edad-441a-4df0-a6c5-c8ee737c16a2,
2022-08-26 21:28:00.000,2022-08-26 21:41:10.000,2022-08-26 21:41:10.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1179,2022-08-26 21:41:10.000,5ff4b20b-941e-f425-27b0-730ae23d6f1e,
2020-01-02 21:34:37.784,2020-01-02 22:17:29.365,2020-01-02 21:44:41.900,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,3471,2020-01-02 22:17:29.655,8eeecbde-ab09-4495-a8ee-7bee545c465a,
2019-11-18 15:01:28.707,2019-11-18 15:01:38.615,2019-11-18 15:01:38.615,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,13,2019-11-18 15:01:38.746,c83b1224-2929-4552-ba12-820476632c09,
2020-02-14 13:31:27.367,2020-02-14 13:48:30.796,2020-02-14 13:41:29.101,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,1698,2020-02-14 13:48:26.740,f803e29f-7420-4f57-8598-f64132545480,
2022-08-03 11:16:10.000,2022-08-03 11:34:16.000,2022-08-03 11:34:16.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1831,2022-08-03 11:34:16.000,2485d3d3-3acf-81ec-49bc-410d7c64c4d4,
2020-07-31 18:31:04.928,2020-07-31 18:46:51.321,2020-07-31 18:41:07.646,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1358,2020-07-31 18:46:49.811,cf77ab00-0e2c-4abd-9833-63e3654acb01,
2022-12-05 11:42:21.000,2022-12-05 11:59:31.000,2022-12-05 11:59:31.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1099,2022-12-05 11:59:31.000,08ab21df-9056-a787-4e39-45b63435e82b,
2020-03-14 20:33:33.915,2020-03-14 20:43:54.950,2020-03-14 20:43:34.812,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1040,2020-03-14 20:43:54.080,ad6e5763-4824-4ac2-8cb7-456c7507f748,
2020-02-27 16:00:42.387,2020-02-27 16:10:53.129,2020-02-27 16:10:47.111,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,889,2020-02-27 16:10:52.463,d50419dc-1a24-4693-b927-56de1384ac2d,
2022-08-01 12:55:33.000,2022-08-01 13:15:38.000,2022-08-01 13:15:38.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1919,2022-08-01 13:15:38.000,16f66eac-66e3-4f94-d8a9-dbaa751c718c,
2020-02-28 18:55:27.767,2020-02-28 18:55:38.256,2020-02-28 18:55:38.256,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,14,2020-02-28 18:55:37.802,cc60cf45-cf02-43a8-abc0-88430df89082,
2019-08-23 15:04:21.799,2019-08-23 15:04:36.841,2019-08-23 15:04:36.841,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,8,2019-08-23 15:04:31.835,f56a4d9c-f6ca-46dd-ae3e-e60b5d2d3ed1,
2022-04-20 21:25:20.000,2022-04-20 21:38:32.000,2022-04-20 21:38:32.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1222,2022-04-20 21:38:32.000,d46d5bf2-de5f-4f2d-496c-568fc0761515,
2022-11-12 19:56:29.000,2022-11-12 20:20:39.000,2022-11-12 20:20:39.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1850,2022-11-12 20:20:39.000,c7a955ff-8fdf-de41-87cd-0724c6b56e5c,
2022-02-23 22:31:59.000,2022-02-23 22:44:04.000,2022-02-23 22:44:04.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,891,2022-02-23 22:44:04.000,faefa673-e471-f76f-cff1-cb196e36cc65,
2022-06-23 16:27:13.000,2022-06-23 16:46:42.000,2022-06-23 16:46:42.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1260,2022-06-23 16:46:42.000,f5b8e04e-9baa-e07a-0b46-285b7d43c356,
2022-09-23 21:16:15.000,2022-09-23 21:26:30.000,2022-09-23 21:26:30.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1090,2022-09-23 21:26:30.000,7e3d8e23-272e-ec7a-9a83-b0cdb2af2d55,
2022-07-08 21:13:46.000,2022-07-08 21:29:03.000,2022-07-08 21:29:03.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1381,2022-07-08 21:29:03.000,d357b340-4a3b-abd5-03cb-1fe187ab0ef2,
2021-12-10 23:03:59.000,2021-12-10 23:17:33.000,2021-12-10 23:17:33.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1198,2021-12-10 23:17:33.000,c0580ea5-4676-46ce-ed98-5f031d988af7,
2022-03-22 21:08:06.000,2022-03-22 21:25:31.000,2022-03-22 21:25:31.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1107,2022-03-22 21:25:31.000,f715d4eb-c525-64af-8472-e6d2facb3a72,
2020-02-13 20:19:31.094,2020-02-13 20:30:58.116,2020-02-13 20:29:33.190,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,849,2020-02-13 20:30:31.169,fcf1d118-a2ab-46e7-a213-4bcd2d3267b6,
2019-09-12 15:15:23.909,2019-09-12 15:30:29.788,2019-09-12 15:25:25.499,1,UTC-0300,zjIwstRrv1,com.sec.android.app.shealth,1462,2019-09-12 15:30:19.961,2711a81a-8d9a-4a08-9cc4-71a20bf95f60,
2022-08-25 21:55:53.000,2022-08-25 22:06:56.000,2022-08-25 22:06:56.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1083,2022-08-25 22:06:56.000,52ef755e-6abe-3c88-e43b-1ac85ee20466,
2020-07-31 19:57:54.376,2020-07-31 20:13:01.544,2020-07-31 20:07:56.362,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,1246,2020-07-31 20:12:59.656,d3460ac9-da02-435b-a897-57a4867ef1c8,
2022-12-01 16:16:29.000,2022-12-01 16:36:32.000,2022-12-01 16:36:32.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1351,2022-12-01 16:36:32.000,98f97081-5682-ac4e-41bc-a9f4d814ab3c,
2022-09-26 21:15:59.000,2022-09-26 21:29:17.000,2022-09-26 21:29:17.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1137,2022-09-26 21:29:17.000,8870339c-6a4b-ed73-36e3-9f2791a4a6f3,
2020-02-24 11:13:25.477,2020-02-24 11:14:54.168,2020-02-24 11:13:38.152,1,UTC+0000,yfgkJHa6g4,com.sec.android.app.shealth,84,2020-02-24 11:14:50.520,cbb85e52-a73a-42f4-9aa2-579ed97d4c15,
2020-03-16 19:23:13.892,2020-03-16 19:44:30.045,2020-03-16 19:33:15.196,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,2543,2020-03-16 19:44:16.656,802e7c0b-71e3-4828-ab01-d19317f3aed9,
2021-01-30 23:16:36.000,2021-01-30 23:35:17.000,2021-01-30 23:35:17.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1709,2021-01-30 23:35:17.000,5e4a8555-3faf-331a-b0cb-e2512c48158f,
2022-03-10 22:13:26.000,2022-03-10 22:26:56.000,2022-03-10 22:26:56.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1089,2022-03-10 22:26:56.000,bc80323f-ec4d-f3f4-f6c7-d71ce62a4c63,
2022-07-04 22:57:35.000,2022-07-04 23:17:21.000,2022-07-04 23:17:21.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1510,2022-07-04 23:17:21.000,b39fcfb5-2710-fb82-0600-404c08f39a26,
2022-04-19 22:16:02.000,2022-04-19 22:26:36.000,2022-04-19 22:26:36.000,1,UTC-0300,QRbb7eXJAm,com.sec.android.app.shealth,1071,2022-04-19 22:26:36.000,b0db2419-4e2c-18be-ebbe-53bc9745aefb,
2021-01-02 22:19:29.783,2021-01-02 22:19:42.172,2021-01-02 22:19:42.172,1,UTC-0300,yfgkJHa6g4,com.sec.android.app.shealth,11,2021-01-02 22:19:39.828,8d628f73-d61d-4c6c-bf4b-0aade0875b12,
