com.samsung.shealth.food_frequent,6233003,1
eveningsnack_count,update_time,create_time,morningsnack_count,dinner_count,breakfast_count,deviceuuid,pkg_name,afternoonsnack_count,datauuid,food_info_id,lunch_count
0.0,2023-09-15 17:28:57.580,2023-08-14 20:07:48.041,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,ff0f6657-f80d-4501-9ea3-0f650a981195,2ef4e923-84c2-4f5f-8507-bbd4263790a1,3.0,
0.0,2023-04-12 14:22:33.119,2023-04-12 14:22:33.119,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,1.0,0ac0b9a1-b892-4140-9401-d2aef199a3c2,7ea126d0-84a6-49e0-bb91-d8bd139977f9,0.0,
0.0,2023-10-06 00:45:58.638,2023-10-06 00:45:58.638,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,de6d0364-457b-4e8a-b70a-06973e5dcd38,6019e42c-af21-4718-b57c-884743860473,0.0,
0.0,2023-09-14 23:46:46.271,2023-09-14 23:46:46.271,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,ca52fe0f-4460-4391-b96e-3bedc7e44f39,0c583057-f177-4d6f-87ec-28492682191a,0.0,
0.0,2023-09-04 00:34:14.704,2023-08-15 15:49:14.604,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,51b74e4f-fbb5-4ee3-a4d4-2ed9824f8fc0,8f7efa72-20c3-4933-818a-4b3be817b331,2.0,
0.0,2023-10-06 00:45:58.620,2023-04-12 14:22:33.109,0.0,2.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,7489caf1-77dc-4a6d-87db-7a34fc06641f,d7dda900-ae34-4679-b213-baa99fbd8462,3.0,
0.0,2023-09-04 16:28:22.846,2023-09-04 16:28:22.846,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,115353a6-061e-49ec-997e-7a7f44a865db,0b9e721a-af56-46da-96e4-508ddb92f3f1,1.0,
0.0,2023-08-22 16:57:10.368,2023-08-21 23:51:44.031,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,b9e5ec91-fc18-4ab5-aab5-4e21dbac05d8,5f5c34c6-28b5-4fe0-9187-12d45b36e714,1.0,
0.0,2023-09-08 16:52:45.783,2023-04-12 14:22:33.118,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,250f9eea-e022-441a-b86c-e101a91e7427,ee8ddb4f-28de-4367-b26d-0e9c6b654e32,2.0,
0.0,2023-09-07 01:54:02.955,2023-09-07 01:54:02.955,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,054d5ecf-6f53-4977-993e-e6f5ecd72da0,4dafe539-713d-4dd4-a4c2-40f77c6d33fe,0.0,
0.0,2023-08-23 16:13:51.371,2023-04-12 14:22:33.108,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,90cb143e-61eb-4d70-9e75-cd6a97a31d82,32b1f0e1-b27c-4bc7-8261-a2a08dd55493,3.0,
0.0,2023-09-04 00:34:14.653,2023-09-04 00:34:14.653,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,bd7cb5cb-0eb4-4bbd-aa70-2abcb440dfff,26bbe102-7c4e-45e2-a285-3389c8e70c84,1.0,
0.0,2023-10-06 16:28:27.975,2023-04-12 14:22:33.118,0.0,13.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,83780c95-32b7-49b1-8d82-192a21264ca1,ec476570-acd4-4e35-a7b4-eed61b3d154a,21.0,
0.0,2023-09-14 22:10:05.002,2023-09-14 22:10:05.002,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,1.0,2479a5d3-eecc-42e2-b67a-de5c62be4f7f,1c35651c-d2d4-41fc-a1d8-6a8963c2515a,0.0,
0.0,2023-04-12 14:22:33.108,2023-04-12 14:22:33.108,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,c5c7c21d-8187-42c2-9605-7e23800d77ea,0a041508-2c3d-48dc-b07d-ac5ad3aeba0b,1.0,
0.0,2023-09-29 23:47:05.015,2023-08-31 23:02:46.185,0.0,2.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,26e35713-9dfa-4371-b7c6-04413377d14a,22b870a6-5d7a-449b-8cfa-202eb38b181e,0.0,
0.0,2023-04-12 14:22:33.118,2023-04-12 14:22:33.118,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,1.0,85df76bd-5875-4f55-8e23-6ede5cde4738,fdcbcd1d-7013-4b2b-bf2d-dc48476b7eb2,0.0,
0.0,2023-08-17 01:54:36.257,2023-08-17 01:54:36.257,0.0,0.0,1.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,10c264bd-37d4-423f-825e-36dfaf44d6b8,dc81ede1-2cf8-49e5-8505-b7f7d113b9f6,0.0,
0.0,2023-04-12 14:22:33.137,2023-04-12 14:22:33.137,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,fae34cf2-5a6e-4c46-93d0-46bd35240b2a,295fbddc-2fec-4c51-80bc-3db068bb2d77,0.0,
1.0,2023-08-28 01:27:54.600,2023-08-23 14:31:49.901,1.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,51450271-eef0-4468-a310-bac2ab0060ec,b7b4d6ad-881b-4669-aef2-b2b794daa355,0.0,
0.0,2023-04-12 14:22:33.117,2023-04-12 14:22:33.117,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,4ac40189-45b7-4157-8d78-331e81f17dc3,ba05bc97-1238-498a-a8cf-87c84242f3eb,1.0,
0.0,2023-10-01 22:16:30.492,2023-10-01 22:16:30.492,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,c3c866be-faf1-4ae4-bcac-fca918285a71,cda0d860-db2d-4f91-b2c2-c16879b964e9,1.0,
0.0,2023-08-27 17:16:31.612,2023-04-12 14:22:33.118,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,9f7835b3-8f55-45cc-8b4f-19c97d1ed614,50f8a2a4-cf83-46c9-97e6-f39aa6786cd7,2.0,
0.0,2023-10-01 22:16:30.468,2023-10-01 22:16:30.468,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,6d123c2d-dcde-4a84-a801-f68b209ddda1,245a9745-8d68-4e80-98d8-e7e324000ebf,1.0,
0.0,2023-04-12 14:22:33.119,2023-04-12 14:22:33.119,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,39d6df17-3038-4264-ac68-949a2ebc82dc,90421f0d-17dc-488d-9bb5-f4064613ec0a,0.0,
0.0,2023-09-07 01:54:02.932,2023-09-07 01:54:02.932,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,70d47a3f-8b99-4730-8665-101b27378a58,2c002085-1d62-491f-9653-60fd59e97fec,0.0,
0.0,2023-04-12 14:22:33.119,2023-04-12 14:22:33.119,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,4a4407d6-acdc-48af-b1d7-c6772fbd80da,aa009a39-4d87-4496-ab48-284d0dd754d2,1.0,
0.0,2023-08-21 19:02:57.345,2023-08-14 20:10:02.930,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,2.0,ce709e31-8e20-4a0e-84ad-7faadd76400b,337c6a6c-5925-4934-9f74-02013a26796a,0.0,
0.0,2023-04-12 14:22:33.119,2023-04-12 14:22:33.119,2.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,839d00bc-ec79-4cb2-8bf3-6d6d44df4aec,387f87bd-269b-460b-aa1f-e13236d3b506,0.0,
0.0,2023-09-19 23:39:56.264,2023-09-19 23:39:56.264,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,a30ba76d-79e7-4cbc-8811-3c4c3bc6cceb,1a032f68-1c58-4a06-a336-8a39d8e6eda9,0.0,
0.0,2023-04-12 14:22:33.137,2023-04-12 14:22:33.137,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,957a3e93-e6a9-49be-902c-9881a9a01878,b3c38630-9f85-4a53-9e58-e446cd664686,0.0,
0.0,2023-09-05 12:55:33.710,2023-09-05 12:55:33.710,0.0,0.0,1.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,5498b479-792a-4b77-8400-e965281bcea3,4d8b3ce2-eadc-4d14-b6db-c2902b118fa2,0.0,
0.0,2023-04-12 14:22:33.117,2023-04-12 14:22:33.117,0.0,163.0,159.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,0b39f8b4-5efa-43b0-a60d-d864943d951c,meal_auto_filled,159.0,
0.0,2023-09-04 00:38:00.879,2023-08-15 15:56:49.871,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,34159c8b-2af8-4fbd-86fe-9daa63f411e1,5bcfa51a-63d9-4660-93c7-2178c78e6072,1.0,
0.0,2023-04-12 14:22:33.118,2023-04-12 14:22:33.118,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,45191df2-2504-4031-969c-6572b3a7ae99,fac933d2-0e40-4a85-a75f-9f930a7a82d6,1.0,
0.0,2023-08-23 16:12:15.495,2023-08-23 16:12:15.495,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,c1ce58d1-94f1-4c3d-a8ca-0d4526c5eea6,dad9a8bd-5958-4429-894a-ddbc2baa165a,1.0,
0.0,2023-08-22 22:39:56.634,2023-04-12 14:22:33.109,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,eeef4c4b-144c-42f2-90ae-a40969578c7b,532bf7ee-ccc3-4524-9045-f6777a53deaa,1.0,
0.0,2023-09-02 00:52:30.925,2023-08-31 23:02:46.226,0.0,2.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,eba24295-5ad3-4034-a0a4-e86685eed3ee,4dec5259-4dde-49a0-bec8-a9eb4cd7080a,0.0,
0.0,2023-04-12 14:22:33.117,2023-04-12 14:22:33.117,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,c2dac91f-3735-4145-8af8-e04b7808c450,e87a1dde-887d-479e-9abb-0641c3563551,1.0,
0.0,2023-08-23 16:12:15.544,2023-08-23 16:12:15.544,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,037d29e7-d5fe-4966-9ef3-8eaa8407c4e5,57e4dc2f-65ef-4183-81e6-891a9a3aa66d,1.0,
0.0,2023-04-12 14:22:33.118,2023-04-12 14:22:33.118,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,1.0,62a716d6-1486-4704-bce4-646a383060e1,0fa35cde-73fb-4648-b8e5-8c60c9c41d30,0.0,
0.0,2023-09-07 23:14:05.808,2023-09-07 23:14:05.808,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,885fc722-75e1-4f0a-8932-6e4fd98d55e9,23a92568-e8d9-4bbf-9560-bc99156d344f,0.0,
0.0,2023-09-29 23:47:04.997,2023-04-12 14:22:33.117,0.0,4.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,5363f040-c61d-4d72-8de9-d56ea65f3fb9,3d88e3ef-9a92-444c-9045-76a1fb991c93,0.0,
4.0,2023-10-05 12:21:06.393,2023-08-15 13:20:36.233,4.0,0.0,8.0,xoyixJvqZs,com.sec.android.app.shealth,2.0,da46a5b9-a47b-430c-bf46-9a8be460a01d,ea5a92f5-ffc0-46ad-8188-0304873898ba,0.0,
0.0,2023-09-06 12:52:54.710,2023-04-12 14:22:33.118,0.0,1.0,1.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,6a751112-8e81-47f6-97e3-714176b68c99,5fd8b90d-2e93-4e4c-9a76-a9058be3843d,0.0,
0.0,2023-04-12 14:22:33.118,2023-04-12 14:22:33.118,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,1fabb0a6-fc8e-4601-9b0b-72265b6f71cc,6a5c2ebc-c523-4b09-a746-4e93acb546e9,2.0,
0.0,2023-09-07 01:54:02.905,2023-09-07 01:54:02.905,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,59b947ff-f5ff-4930-8ac1-e6c6d2c8f916,bb5a8e90-82e3-4183-b9cb-a277c6b9cb40,0.0,
0.0,2023-09-05 11:55:18.893,2023-09-05 11:55:18.893,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,d38eca82-f0fb-43d0-866f-e3dbf052a43f,bbd557fb-56b6-47a7-995b-4de20c21ab2a,0.0,
0.0,2023-08-29 22:25:47.428,2023-08-29 22:25:47.428,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,3d36f562-b7c9-4735-9569-84c1a68a3efc,2960e817-2342-4bc3-9309-cde9972e56c7,0.0,
0.0,2023-09-04 13:51:59.910,2023-09-03 12:20:58.247,0.0,0.0,2.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,b715e7e6-b948-4b8f-b8b7-e33b09a9cc08,09c8e3b7-da51-492c-ae3c-6f111a4000c6,0.0,
0.0,2023-09-22 16:14:06.014,2023-08-21 16:34:41.738,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,505a9222-8cdd-4dde-879a-983a4beb24c9,3f8266ce-f454-4d67-9724-c619233e06e0,5.0,
0.0,2023-09-19 23:39:56.245,2023-09-19 23:39:56.245,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,36477dcf-2bc8-401d-a9df-39cb4e2c0554,255b6140-a411-444a-b04d-ceeb2cd5ee33,0.0,
0.0,2023-08-21 16:34:41.774,2023-08-21 16:34:41.774,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,933e2a41-cef4-4a1b-9ab2-72ee0502fbec,9375097b-e2c8-42fb-9654-127d9ca96480,1.0,
0.0,2023-09-20 15:49:12.122,2023-09-20 15:49:12.122,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,36e0bee1-e02e-4553-92a7-d97b4aa18991,ba2e04cf-d128-466e-8c2f-bdff76b13776,1.0,
0.0,2023-08-27 23:57:01.114,2023-08-27 23:57:01.114,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,161bd05e-f720-4a50-bc6e-03de01985be3,aee70dca-7a54-4267-a48e-64469566c33d,0.0,
0.0,2023-09-28 15:58:50.243,2023-09-28 15:58:50.243,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,1e899ab0-cdaf-4f7c-8dd9-0091d808b196,589ccd4a-ef56-4678-8dc0-a738a1c84619,1.0,
0.0,2023-09-04 16:28:22.812,2023-08-25 22:04:40.902,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,1.0,285f26d0-9b72-4116-88f1-ac3d6220a120,03cad150-45f5-4a2a-b27e-0b4ac77f030b,1.0,
1.0,2023-10-06 18:47:09.404,2023-08-14 20:10:02.915,0.0,0.0,1.0,xoyixJvqZs,com.sec.android.app.shealth,28.0,0b9ccdba-e904-48ae-95fd-cc349e6d37f3,6a0d69c0-88ba-46f9-8834-5b30c21d1b06,0.0,
0.0,2023-08-23 23:49:34.244,2023-08-23 23:49:34.244,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,2258ffa3-7b51-4dff-a549-09acaeaf1573,99c0d294-ef11-472b-8c8e-d392e60c4cd2,0.0,
0.0,2023-09-04 13:51:59.948,2023-09-04 13:51:59.948,0.0,0.0,1.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,886aab78-55a5-4219-906f-3e9bd50c912e,9ff35839-4634-420f-bb3a-1504773159eb,0.0,
0.0,2023-09-17 15:05:39.091,2023-09-17 15:05:39.091,0.0,0.0,1.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,ca017d4e-4b9b-4217-bfea-9ac6c863db90,9174e286-3f58-4089-981e-fc4d9aca6a5e,0.0,
0.0,2023-09-16 03:23:14.014,2023-08-27 23:57:01.082,0.0,3.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,0e6bc812-a14f-4b99-af36-d5f79427852e,a67f7ca1-611d-4d86-994b-8cd014b2d0a1,0.0,
0.0,2023-10-01 22:16:30.507,2023-09-09 15:58:57.568,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,2e1fe772-5ec2-4ba0-8056-9f1741463be4,17cd8840-ecf7-40af-a3c9-2fd9a1e98d80,2.0,
0.0,2023-09-16 03:23:14.055,2023-09-16 03:23:14.055,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,47612294-a8ee-45e0-96a7-4cddc780ab2b,6ba0773f-5109-4a0e-9c39-77350f93d55c,0.0,
0.0,2023-09-15 17:28:57.605,2023-09-15 17:28:57.605,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,4ea47975-eeac-4f94-a573-1389f5066ef8,0083d6ff-5d3d-4a29-8644-ef1e1c29b791,1.0,
0.0,2023-09-28 00:52:02.340,2023-08-29 22:25:47.550,0.0,3.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,3d6e65fc-625e-4b51-95b7-c466f0e12855,0137b0ff-697f-46b0-9a27-55f40cbf1009,0.0,
0.0,2023-09-14 20:01:03.138,2023-09-14 20:01:03.138,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,263919ef-a0b5-4eff-842f-7a42c30d16d6,b3351e0c-77fe-449b-b255-443e9521da7b,1.0,
0.0,2023-09-12 16:11:25.199,2023-08-31 16:10:48.064,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,72cfe124-7158-4bdf-8e39-c7f8dbe50211,374ba80e-2f89-4d39-a3ad-d15bb2b53f46,2.0,
0.0,2023-09-05 22:41:49.060,2023-08-26 16:01:09.201,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,8681541b-391c-4d01-a01b-382da8696e0f,9374aa29-4146-4743-8fb1-df6b630e87f4,2.0,
0.0,2023-09-25 16:27:47.980,2023-09-25 16:27:47.980,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,ade7fbf1-bcfa-40bd-9174-158dd78e1d34,deda12ba-077a-4d67-91b9-61afc48af3e4,1.0,
0.0,2023-09-19 00:29:00.350,2023-08-14 20:02:37.820,3.0,2.0,11.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,3a41c6b9-d2f4-4f06-9b78-b2e39a241eae,fa9caefe-851d-4ace-b3f1-f7ae7e40704a,0.0,
0.0,2023-08-27 23:57:01.039,2023-08-27 23:57:01.039,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,bb626017-d45e-4196-b0a3-94674fa17876,2accf571-cdbe-420f-8d85-7955a7a64084,0.0,
0.0,2023-09-16 03:23:14.125,2023-09-16 03:23:14.125,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,448be6c6-afad-4776-8821-86ec2c47fbd5,5e46a43a-3526-4416-b4d5-22d3e9462332,0.0,
1.0,2023-10-05 16:30:36.319,2023-09-23 16:43:59.289,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,8f59aeee-84f9-402d-a787-329660046963,ea7fc219-c6d3-43c1-8a4c-4a1cba910f42,2.0,
0.0,2023-08-15 13:10:17.078,2023-08-15 13:10:17.078,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,a460a3c8-2a78-4c86-b74a-8633693aee1d,94b7f8e3-4425-476f-9439-51c54ab8d3f5,0.0,
0.0,2023-09-15 13:23:49.095,2023-09-03 12:22:15.167,0.0,0.0,6.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,a9de209a-94ab-4599-9d45-9d9f07ee13e4,1ac6169b-2b84-42b2-8d1e-f5d3b0a5bfb6,0.0,
0.0,2023-09-04 16:30:44.143,2023-08-22 22:39:56.583,0.0,3.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,3ef4c282-7e98-47ad-bc98-743d6bbe30cf,212f516c-9368-4bec-96ee-c57bf35c546e,2.0,
0.0,2023-08-17 02:01:56.122,2023-08-17 02:01:56.122,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,4be91470-a77d-4f7d-8ce2-22d2f35e9477,fbe90cb4-d73c-44bc-8fb6-b13e3d8b9eea,0.0,
0.0,2023-09-02 20:57:18.497,2023-09-02 20:57:18.497,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,1.0,1400e623-6c50-4518-8a72-0203c8aff43a,a5732cd3-9277-4a42-b574-19b1dec73c3c,0.0,
0.0,2023-09-22 12:38:09.867,2023-08-21 13:11:28.294,0.0,0.0,4.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,09b0bb78-a2ed-44c0-914e-560fa7f69ce9,42437ac0-e985-40dc-9204-dd2f6aafd5dd,0.0,
0.0,2023-09-20 13:25:43.647,2023-08-21 23:51:44.038,0.0,1.0,1.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,963a1756-9500-4c60-8010-6e0aa8a24290,56bcf47e-84bc-4d48-8192-5156372e60a2,3.0,
0.0,2023-09-01 15:05:28.777,2023-08-25 13:55:22.884,2.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,e4b0c933-3e93-4c88-865f-09e45269cc95,2045323d-0191-404a-9c25-e55860f7cad4,0.0,
0.0,2023-09-02 00:52:30.895,2023-09-02 00:52:30.895,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,09af24cb-a2af-4f21-8faf-ce1cec393475,9ef97b36-f6a4-4e31-9078-9ee484230285,0.0,
0.0,2023-09-27 01:22:23.261,2023-08-29 22:25:47.458,0.0,2.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,fee96ed4-b632-4be7-b8d3-1abf35b5b941,c178d048-39a9-4e4f-9dfe-aa3ced386111,0.0,
0.0,2023-09-02 10:16:08.322,2023-09-02 10:16:08.322,0.0,0.0,1.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,7feb85ae-12a0-45af-9bd9-c83699ba01e0,d1d77549-bfec-4811-afa0-3c556b2f9d77,0.0,
0.0,2023-09-04 00:38:00.912,2023-09-04 00:34:14.750,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,e4c314c2-c768-44a3-8822-45daabb38a36,5f0e08ee-1250-404c-96a2-11b140266e78,1.0,
0.0,2023-09-05 23:06:52.346,2023-09-05 23:06:52.346,0.0,0.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,1.0,8c054a8a-95d0-4ffa-9a6d-a964b9de8f57,43d316df-efad-4d1f-b9c0-f8fff7ff9a82,0.0,
0.0,2023-09-05 23:20:21.080,2023-09-05 23:20:21.080,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,dac43a6c-3062-4c9d-a39c-c741d8d4423a,2df4100b-13ac-4c58-87f5-ee3c0201fb81,0.0,
0.0,2023-08-27 23:57:01.173,2023-08-27 23:57:01.173,0.0,1.0,0.0,xoyixJvqZs,com.sec.android.app.shealth,0.0,b8f6bf15-856f-4255-abef-3565035f3b9d,c320fc82-ba78-4187-9b2d-d7c62309d7bc,0.0,
